"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"382",28971,375,50,152.79
"383",28971,375,55,822.47
"384",28971,375,60,1792.78
"385",28971,375,65,2701.16
"386",28971,375,75,1062.6
"387",28971,746,50,213.29
"388",29835,12,35,165.88
"389",29835,12,40,87.78
"390",29835,95,30,101.53
"391",29835,95,65,151.03
"392",29835,241,65,23.87
"393",29835,241,70,126.72
"394",29835,241,75,88
"395",29835,241,80,289.41
"396",29835,375,25,132
"397",29835,375,45,128.59
"398",29835,746,20,88.77
"399",29835,746,35,898.81
"400",29835,746,40,144.98
"401",29835,746,45,718.19
"402",29835,746,50,325.6
"403",30768,95,25,60.5
"404",30768,95,40,193.05
"405",30768,95,55,52.47
"406",30768,105,5,10.78
"407",30768,105,10,53.57
"408",30768,105,15,32.34
"409",30768,105,20,121.44
"410",30768,105,25,189.86
"411",30768,105,40,40.15
"412",30768,105,55,99.99
"413",29742,95,10,32.34
"414",29742,95,15,47.85
"415",29742,95,20,94.6
"416",29742,95,25,53.68
"417",29742,95,30,387.86
"418",29742,95,35,693.55
"419",29742,95,40,428.01
"420",29742,95,45,318.78
"421",29742,95,50,37.29
"422",29740,318,5,21.45
"423",29740,318,10,95.26
"424",29740,318,15,115.17
"425",29740,318,60,761.31
"426",29740,318,65,1177.66
"427",29740,318,70,473.11
"428",29740,318,75,2006.29
"429",29740,318,80,6899.31
"430",29740,318,85,1309.11
"431",28833,12,15,28.16
"432",28833,12,20,55.22
"433",28833,12,30,418
"434",28833,12,45,33.66
"435",28833,94,45,67.32
"436",28833,94,50,105.27
"437",28833,318,20,243.98
"438",28833,318,55,89.76
"439",28833,746,5,48.62
"440",28833,746,10,64.35
"441",28833,746,15,36.3
"442",28833,746,20,860.09
"443",28833,746,25,549.67
"444",28833,746,30,458.26
"445",30766,375,55,195.36
"446",28532,94,50,126.5
"447",28532,129,25,68.64
"448",28532,129,30,169.51
"449",28532,129,45,108.24
"450",28532,129,50,107.8
"451",28532,129,65,768.35
"452",28532,129,70,740.19
"453",28532,318,10,27.17
"454",28532,318,50,178.53
"455",29876,12,5,10.78
"456",29876,12,25,93.39
"457",29876,12,40,129.47
"458",29876,129,45,48.4
"459",29876,129,50,85.25
"460",29876,241,70,69.63
"461",29876,241,75,128.48
"462",29876,375,50,250.8
"463",29876,375,55,61.38
"464",29876,375,60,349.47
"465",29876,543,60,235.07
"466",29031,12,5,8.25
"467",29031,12,10,13.53
"468",29031,129,25,76.34
"469",29031,129,40,30.03
"470",29031,129,70,188.76
"471",29031,318,25,114.18
"472",29031,318,50,170.83
"473",29031,318,55,148.94
"474",29031,318,60,233.53
"475",29031,371,50,115.72
"476",29031,371,70,735.35
"477",32084,12,45,93.83
"478",32084,375,25,132
"479",32084,375,45,54.45
"480",32084,375,50,88.55
"481",32084,543,5,27.72
"482",32084,543,10,49.83
"483",32084,543,15,73.37
"484",32084,543,30,134.53
"485",32084,543,35,462.22
"486",32084,746,20,150.81
"487",32084,746,30,197.67
"488",32084,746,40,137.72
"489",32084,746,50,144.21
"490",32731,12,10,23.87
"491",32731,94,50,93.83
"492",32731,95,45,301.07
"493",32731,95,50,39.05
"494",32731,95,55,544.61
"495",32731,95,60,1014.86
"496",32731,95,65,766.81
"497",32731,95,70,388.63
"498",32731,95,85,713.79
"499",32731,105,45,296.45
"500",32731,105,50,587.18
"501",32731,105,55,270.49
"502",32731,746,45,89.54
"503",32731,746,50,204.38
"504",32731,746,55,68.86
"505",32731,746,60,215.82
"506",31611,12,35,65.23
"507",31611,94,70,667.59
"508",31611,375,45,89.76
"509",31611,375,50,381.92
"510",31611,375,60,515.79
"511",31611,375,65,669.35
"512",31611,746,40,46.31
"513",31611,746,45,393.91
"514",31611,746,50,880.66
"515",31611,746,55,1123.87
"516",31611,746,60,1035.21
"517",31611,746,65,1799.93
"518",31666,12,40,124.63
"519",31666,12,50,167.09
"520",31666,12,55,75.68
"521",31666,94,65,517
"522",31666,375,45,88.55
"523",31666,375,50,393.91
"524",31666,375,55,1009.36
"525",31666,375,60,1661.44
"526",31666,375,65,1990.45
"527",31666,746,5,24.42
"528",31666,746,10,61.82
"529",31666,746,15,84.59
"530",31666,746,20,231.66
"531",31607,12,5,6.16
"532",31607,12,20,55.22
"533",31607,12,30,269.28
"534",31607,375,45,56.87
"535",31607,375,50,112.2
"536",31607,375,55,162.91
"537",31607,375,60,372.24
"538",31607,375,65,86.13
"539",31607,375,70,521.62
"540",31607,375,75,876.59
"541",31607,746,45,123.97
"542",31607,746,50,213.18
"543",31607,746,60,1890.13
"544",31607,746,65,892.87
"545",31636,12,5,6.16
"546",31636,12,35,9.24
"547",31636,12,40,10.78
"548",31636,94,65,399.52
"549",31636,95,10,14.41
"550",31636,95,60,268.4
"551",31636,95,65,273.24
"552",31636,241,60,27.17
"553",31636,241,70,69.52
"554",31636,241,75,114.95
"555",31636,241,80,62.15
"556",31636,241,90,935.99
"557",31636,241,95,1505.13
"558",31636,241,100,1615.13
"559",31636,375,50,99.99
"560",31636,375,55,155.76
"561",31636,375,60,623.48
"562",31636,375,65,60.28
"563",31599,12,40,126.61
"564",31599,12,45,127.38
"565",31599,12,55,112.75
"566",31599,375,45,78.21
"567",31599,375,55,328.24
"568",31599,375,60,295.02
"569",31599,375,65,382.8
"570",31599,375,75,499.18
"571",31599,543,10,20.02
"572",31599,746,15,36.3
"573",31568,12,40,313.94
"574",31568,94,40,525.25
"575",31568,94,45,845.13
"576",31568,94,50,1067.99
"577",31568,94,55,360.91
"578",31568,375,5,26.29
"579",31568,375,20,155.76
"580",31568,375,35,412.5
"581",31568,375,45,1035.54
"582",31568,375,60,284.9
"583",31568,746,10,25.96
"584",31568,746,45,133.21
"585",31568,746,50,455.62
"586",31568,746,55,268.4
"587",32549,12,15,37.73
"588",32549,12,25,205.59
"589",32549,95,50,80.96
"590",32549,95,55,241.56
"591",32549,95,60,448.91
"592",32549,95,65,385.77
"593",32549,95,70,176.66
"594",32549,105,45,214.39
"595",32549,375,45,1045.66
"596",32549,375,50,346.28
"597",32549,375,55,793.87
"598",32549,375,60,1342.22
"599",32549,375,65,1300.86
"600",32549,746,40,76.01
"601",32549,746,45,550.22
"602",32549,746,50,571.45
"603",32549,746,55,289.19
"604",32549,746,60,410.74
"605",31560,12,40,41.36
"606",31560,12,45,355.3
"607",31560,12,50,189.75
"608",31560,95,35,143.22
"609",31560,95,50,102.19
"610",31560,95,55,102.41
"611",31560,95,60,699.82
"612",31560,95,65,575.96
"613",31560,95,70,685.74
"614",31560,95,75,611.49
"615",31560,95,80,1888.59
"616",31560,105,50,451.55
"617",31560,105,55,339.35
"618",31560,105,60,632.17
"619",31560,375,45,61.27
"620",31560,375,50,117.15
"621",31560,375,55,419.21
"622",31560,375,65,440.55
"623",48074,129,65,724.46
"624",48074,833,15,47.08
"625",48074,833,45,43.12
"626",48074,833,50,204.16
"627",48074,833,60,159.94
"628",48074,833,95,433.95
"629",78928,746,5,55.55
"630",78928,746,10,104.28
"631",78928,746,15,212.85
"632",78928,746,20,759.88
"633",78928,746,25,1112.76
"634",80207,371,35,437.47
"635",80207,371,40,587.29
"636",80207,371,45,86.79
"637",80207,371,50,223.74
"638",80207,375,45,72.6
"639",80207,375,50,55.66
"640",80207,746,5,62.92
"641",80207,746,10,52.36
"642",80207,746,15,257.4
"643",80207,746,20,257.29
"644",80267,375,10,32.34
"645",80267,375,20,94.05
"646",80267,375,25,146.3
"647",80267,375,35,386.43
"648",80267,375,45,85.69
"649",80267,746,15,36.3
"650",80267,746,40,265.98
"651",80267,833,20,74.8
"652",79056,105,15,42.35
"653",79056,105,30,198.66
"654",79056,105,35,412.28
"655",29047,12,20,84.81
"656",29047,746,60,662.42
"657",29619,12,10,23.87
"658",29619,12,25,132.77
"659",29619,318,30,335.06
"660",29619,318,40,1191.63
"661",29619,318,55,244.53
"662",29619,318,60,598.07
"663",29619,318,65,1201.53
"664",29619,318,70,1523.28
"665",29619,318,75,740.52
"666",29619,318,80,808.94
"667",29619,371,5,20.68
"668",29619,371,70,784.3
"669",29613,94,20,60.5
"670",29613,375,40,657.69
"671",29613,375,45,470.14
"672",29613,375,50,2612.28
"673",29613,375,55,3007.62
"674",29613,375,60,1830.4
"675",29613,375,65,815.43
"676",29613,746,40,10.78
"677",29613,746,45,107.03
"678",29613,746,60,588.5
"679",29230,746,5,31.24
"680",29230,746,10,25.96
"681",29230,746,15,91.96
"682",29230,746,20,63.14
"683",29230,746,40,81.29
"684",29230,746,45,53.24
"685",29230,746,50,44.66
"686",29230,746,55,296.34
"687",29305,12,5,6.16
"688",29305,12,10,13.53
"689",29305,12,20,48.95
"690",29305,12,25,143.99
"691",29305,12,35,37.95
"692",29305,12,40,165.11
"693",29305,12,45,174.68
"694",29305,12,50,43.78
"695",29305,12,55,492.03
"696",29305,318,15,57.53
"697",29305,318,30,193.93
"698",29305,318,40,403.37
"699",29305,318,45,630.85
"700",29305,318,50,169.62
"701",29305,318,55,368.39
"702",29305,318,60,723.36
"703",29305,318,65,1081.19
"704",29305,318,70,1195.26
"705",29305,318,75,2035.33
"706",29305,318,80,1866.15
"707",29305,371,45,93.06
"708",29305,371,50,122.76
"709",29305,371,55,1397.66
"710",29305,371,60,814.55
"711",29305,371,70,767.14
"712",29052,12,35,36.08
"713",29052,12,40,43.01
"714",29052,129,75,1064.14
"715",29052,318,50,89.76
"716",29052,318,65,581.35
"717",29052,318,70,1809.83
"718",29052,318,75,583.33
"719",29947,12,20,48.95
"720",29947,12,25,258.17
"721",29947,12,35,361.13
"722",29947,318,45,747.01
"723",29947,318,50,110.33
"724",29947,318,55,266.42
"725",29947,318,60,535.92
"726",29947,318,65,1466.52
"727",29947,318,70,2945.36
"728",29947,318,75,1220.23
"729",29947,318,80,1764.95
"730",29947,318,95,2687.08
"731",29947,371,60,50.16
"732",29947,371,65,575.96
"733",29947,371,70,855.91
"734",29947,371,90,769.23
"735",29368,318,30,176
"736",29368,318,45,559.79
"737",29368,318,60,217.91
"738",29368,318,65,859.76
"739",29368,318,70,1668.92
"740",29368,318,75,1305.04
"741",29368,318,80,961.73
"742",29368,371,45,72.93
"743",29368,371,50,117.81
"744",29368,371,55,32.12
"745",29368,371,60,484.88
"746",29368,371,70,698.61
"747",29368,833,5,36.52
"748",29368,833,20,85.69
"749",29368,833,30,186.89
"750",29646,12,25,93.39
"751",29646,12,35,36.74
"752",29646,318,5,21.45
"753",29646,318,55,135.52
"754",29646,318,60,409.64
"755",29646,318,65,945.89
"756",29646,318,70,1809.5
"757",29646,318,75,1962.4
"758",29646,318,80,2804.78
"759",29646,371,30,248.71
"760",29646,833,15,55.55
"761",29646,833,85,2172.61
"762",29631,12,25,132.77
"763",29631,12,40,16.94
"764",29631,95,35,121.33
"765",29631,95,45,251.46
"766",29631,95,50,979.11
"767",29631,95,60,266.53
"768",29631,95,65,125.07
"769",29631,95,70,420.09
"770",29631,241,30,64.79
"771",29631,241,60,152.24
"772",29631,241,65,356.29
"773",29631,241,70,300.63
"774",29631,241,75,395.12
"775",29631,241,80,263.67
"776",29631,241,85,608.74
"777",29631,241,90,128.59
"778",29631,375,45,125.4
"779",29631,375,50,113.96
"780",29299,318,5,37.84
"781",29299,318,10,95.26
"782",29299,318,15,106.37
"783",29299,318,20,77.55
"784",29299,318,30,528.99
"785",29299,318,35,486.75
"786",29299,318,40,1214.62
"787",29299,318,45,707.08
"788",29299,318,50,909.92
"789",29299,318,55,1242.78
"790",29299,318,60,393.25
"791",29299,318,65,1127.39
"792",29299,318,70,1308.34
"793",29299,318,80,823.9
"794",29332,129,70,602.8
"795",29332,318,5,16.39
"796",29332,318,60,147.07
"797",29332,318,65,574.42
"798",29332,371,55,228.25
"799",29332,371,60,290.29
"800",29332,746,20,311.85
"801",29332,746,35,904.64
"802",29332,746,40,303.16
"803",29332,833,30,469.26
"804",29332,833,40,507.1
"805",29332,833,50,86.24
"806",29332,833,55,397.98
"807",29332,833,60,217.47
"808",29332,833,65,417.01
"809",29638,12,10,47.85
"810",29638,12,15,28.16
"811",29638,12,35,68.31
"812",29638,12,40,167.53
"813",29638,12,45,88
"814",29638,94,65,455.07
"815",29638,129,80,2351.69
"816",29638,241,65,45.1
"817",29638,241,70,63.91
"818",29638,241,75,231.11
"819",29638,241,80,186.78
"820",29638,241,90,336.82
"821",29638,241,100,623.59
"822",29638,241,105,749.43
"823",29638,318,10,40.81
"824",29638,318,30,159.06
"825",29638,318,55,18.15
"826",29638,318,60,183.15
"827",29638,318,65,763.4
"828",29638,318,70,687.94
"829",29638,318,75,482.02
"830",29638,318,85,1117.6
"831",29638,371,5,26.07
"832",29638,371,50,151.8
"833",29638,371,55,186.01
"834",29638,371,70,927.63
"835",29638,371,80,1911.47
"836",29638,375,35,467.72
"837",29638,375,50,127.82
"838",29648,241,5,8.58
"839",29648,241,15,21.56
"840",29648,241,20,30.03
"841",29648,241,30,57.97
"842",29648,241,45,178.64
"843",29648,241,50,765.6
"844",29648,241,65,136.73
"845",29648,241,70,117.37
"846",29648,241,80,112.86
"847",28882,105,10,33.55
"848",28882,105,20,67.43
"849",28882,105,40,90.2
"850",28882,105,50,291.28
"851",28882,375,60,600.16
"852",28882,375,70,476.63
"853",29736,95,5,11.33
"854",29736,95,10,32.34
"855",29736,95,55,112.42
"856",29736,95,60,75.35
"857",29736,241,15,21.56
"858",29736,241,25,137.39
"859",29736,241,65,312.62
"860",29736,241,70,442.53
"861",29736,241,75,240.13
"862",29736,241,80,327.58
"863",29736,241,85,340.12
"864",29736,241,95,223.96
"865",30731,95,65,139.48
"866",30731,105,40,186.67
"867",30731,105,45,289.85
"868",30731,105,50,1065.68
"869",30731,105,55,2349.6
"870",30691,95,30,101.53
"871",30691,95,45,267.41
"872",30691,95,55,238.81
"873",30691,95,60,86.46
"874",30691,241,10,17.82
"875",30691,241,20,69.85
"876",30691,241,25,137.39
"877",30691,241,30,295.13
"878",30691,241,35,95.81
"879",30691,241,40,535.37
"880",30691,241,45,562.54
"881",30691,241,50,290.62
"882",30691,241,55,1074.37
"883",30691,241,60,520.85
"884",30691,241,65,344.19
"885",30691,241,70,374.88
"886",30691,241,75,404.47
"887",30691,241,80,125.07
"888",30691,241,85,187.22
"889",28469,129,5,9.46
"890",28469,129,30,156.97
"891",28469,129,45,75.35
"892",28469,129,50,309.87
"893",28469,129,60,421.08
"894",28469,129,65,616.22
"895",28469,129,70,1484.12
"896",28469,746,45,338.03
"897",30728,95,15,26.07
"898",30728,95,20,88.66
"899",30728,95,45,337.04
"900",30728,105,5,27.61
"901",30728,105,10,37.29
"902",30728,105,15,32.34
"903",30728,105,20,54.01
"904",30728,105,25,200.31
"905",30728,105,35,288.09
"906",30728,105,40,142.45
"907",30728,105,45,103.51
"908",30728,105,50,382.58
"909",29787,318,5,21.45
"910",29787,318,50,89.32
"911",29787,318,55,109.67
"912",29787,318,60,61.49
"913",29787,318,80,2508.88
"914",29787,318,85,2478.85
"915",30717,95,50,42.9
"916",30717,95,55,77.33
"917",30717,105,35,283.47
"918",30717,105,40,559.46
"919",30717,105,45,2260.17
"920",30717,105,50,1083.06
"921",30717,105,55,1507.33
"922",30717,746,10,30.91
"923",30717,746,15,42.24
"924",30717,746,40,135.19
"925",30717,746,45,143.99
"926",30717,746,50,245.08
"927",30717,746,60,497.53
"928",30717,746,65,784.96
"929",30687,105,5,8.36
"930",30687,105,30,185.57
"931",30687,746,60,144.54
"932",28889,12,40,43.56
"933",28889,129,65,495.55
"934",28889,129,80,2878.92
"935",28889,318,50,1044.45
"936",28889,318,55,134.64
"937",28889,318,60,548.13
"938",28889,318,65,272.03
"939",28889,318,80,1710.17
"940",28889,318,85,1300.86
"941",28819,95,15,21.78
"942",28819,95,75,302.39
"943",28819,105,40,71.94
"944",28819,105,45,698.17
"945",28819,105,50,2189.66
"946",28819,105,55,612.7
"947",28819,129,40,64.9
"948",28819,129,45,11.88
"949",28819,129,50,255.97
"950",28819,129,55,339.79
"951",28819,375,30,270.38
"952",28819,375,45,235.84
"953",28819,375,50,228.58
"954",28819,375,55,420.09
"955",28819,375,60,391.16
"956",28887,105,5,19.25
"957",28887,105,10,20.02
"958",28887,105,15,247.17
"959",28887,105,20,202.62
"960",28887,105,25,309.21
"961",28887,833,65,355.19
"962",28825,318,50,85.91
"963",28825,318,60,141.68
"964",28825,318,75,498.19
"965",28825,318,80,656.04
"966",28869,129,50,91.41
"967",28869,318,15,48.84
"968",28869,318,35,232.87
"969",28869,318,50,1272.81
"970",28869,318,55,249.59
"971",28869,318,60,901.23
"972",28869,318,65,1568.6
"973",28869,318,75,535.48
"974",28869,375,60,401.72
"975",28869,833,15,64.68
"976",28869,833,30,205.15
"977",28869,833,50,197.23
"978",28869,833,55,1183.05
"979",28869,833,60,998.25
"980",28869,833,65,383.9
"981",28869,833,70,505.56
"982",28869,833,75,1820.06
"983",28869,833,85,2320.34
"984",29000,12,30,193.93
"985",29000,12,35,190.3
"986",29000,12,40,355.41
