Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
103, eco2, 51531, 4827.97, 151.1, 208.8, 0.0
103, eco3, 43338, 5086.18, 143.8, 175.0, 0.0
103, eco1, 93059, 4091.96, 136.6, 242.9, 0.0
104, eco2, 51531, 4787.57, 150.3, 207.7, 0.0
104, eco3, 43338, 5029.87, 142.3, 173.3, 0.0
104, eco1, 93059, 4055.43, 135.5, 241.0, 0.0
105, eco2, 51531, 4749.73, 150.2, 206.8, 0.0
105, eco3, 43338, 4975.82, 141.0, 171.6, 0.0
105, eco1, 93059, 4019.54, 134.9, 239.3, 0.0
106, eco2, 51531, 4712.86, 149.7, 206.1, 0.0
106, eco3, 43338, 4922.16, 140.1, 170.0, 0.0
106, eco1, 93059, 3983.60, 134.6, 237.7, 0.0
107, eco2, 51531, 4677.85, 150.0, 205.6, 0.0
107, eco3, 43338, 4870.37, 139.2, 168.7, 0.0
107, eco1, 93059, 3948.71, 134.4, 236.4, 0.0
108, eco2, 51531, 4643.90, 149.9, 205.3, 0.0
108, eco3, 43338, 4821.60, 138.8, 167.5, 0.0
108, eco1, 93059, 3914.95, 134.5, 235.4, 0.0
109, eco2, 51531, 4611.32, 150.3, 205.2, 0.0
109, eco3, 43338, 4773.17, 138.5, 166.5, 0.0
109, eco1, 93059, 3881.46, 134.6, 234.6, 0.0
110, eco2, 51531, 4573.85, 150.5, 205.3, 0.0
110, eco3, 43338, 4714.66, 138.6, 166.0, 0.0
110, eco1, 93059, 3835.48, 134.6, 234.3, 0.0
111, eco2, 51531, 4544.87, 150.7, 205.4, 0.0
111, eco3, 43338, 4670.86, 138.6, 165.5, 0.0
111, eco1, 93059, 3804.52, 134.4, 233.7, 0.0
112, eco2, 51531, 4517.39, 150.8, 205.6, 0.0
112, eco3, 43338, 4629.50, 138.9, 165.2, 0.0
112, eco1, 93059, 3774.97, 134.5, 233.3, 0.0
113, eco2, 51531, 4492.20, 151.2, 206.0, 0.0
113, eco3, 43338, 4589.31, 139.1, 165.1, 0.0
113, eco1, 93059, 3746.46, 134.6, 233.0, 0.0
114, eco2, 51531, 4467.71, 151.4, 206.3, 0.0
114, eco3, 43338, 4551.54, 139.4, 165.2, 0.0
114, eco1, 93059, 3718.85, 134.6, 232.7, 0.0
115, eco2, 51531, 4444.91, 151.7, 206.9, 0.0
115, eco3, 43338, 4515.77, 139.8, 165.5, 0.0
115, eco1, 93059, 3692.41, 134.6, 232.6, 0.0
116, eco2, 51531, 4423.19, 151.6, 207.2, 0.0
116, eco3, 43338, 4479.33, 139.8, 165.5, 0.0
116, eco1, 93059, 3666.55, 134.4, 232.4, 0.0
117, eco2, 51531, 4404.18, 151.8, 207.5, 0.0
117, eco3, 43338, 4443.90, 139.9, 165.6, 0.0
117, eco1, 93059, 3641.62, 134.2, 232.2, 0.0
118, eco2, 51531, 4385.98, 151.8, 207.8, 0.0
118, eco3, 43338, 4411.52, 140.0, 165.8, 0.0
118, eco1, 93059, 3617.99, 134.0, 232.1, 0.0
119, eco2, 51531, 4369.18, 152.0, 208.2, 0.0
119, eco3, 43338, 4381.34, 140.2, 166.0, 0.0
119, eco1, 93059, 3595.22, 133.7, 231.9, 0.0
120, eco2, 51531, 4332.95, 155.0, 210.2, 0.0
120, eco3, 43338, 4322.40, 150.4, 170.4, 0.0
120, eco1, 93059, 3521.76, 128.8, 232.0, 0.0
121, eco2, 51531, 4316.80, 155.0, 211.1, 0.0
121, eco3, 43338, 4294.99, 150.1, 172.6, 0.0
121, eco1, 93059, 3502.43, 128.3, 230.0, 0.0
122, eco2, 51531, 4301.55, 154.8, 211.8, 0.0
122, eco3, 43338, 4269.86, 149.9, 174.2, 0.0
122, eco1, 93059, 3483.78, 127.9, 228.3, 0.0
123, eco2, 51531, 4286.89, 154.8, 212.4, 0.0
123, eco3, 43338, 4246.54, 149.8, 175.5, 0.0
123, eco1, 93059, 3465.45, 127.3, 226.8, 0.0
124, eco2, 51531, 4272.36, 154.4, 212.9, 0.0
124, eco3, 43338, 4222.85, 149.6, 176.5, 0.0
124, eco1, 93059, 3447.66, 126.9, 225.5, 0.0
125, eco2, 51531, 4258.78, 154.3, 213.3, 0.0
125, eco3, 43338, 4199.80, 149.3, 177.2, 0.0
125, eco1, 93059, 3429.82, 126.2, 224.2, 0.0
126, eco2, 51531, 4245.29, 153.9, 213.5, 0.0
126, eco3, 43338, 4177.62, 148.9, 177.7, 0.0
126, eco1, 93059, 3412.45, 125.5, 222.9, 0.0
127, eco2, 51531, 4231.93, 153.7, 213.6, 0.0
127, eco3, 43338, 4154.86, 148.6, 178.0, 0.0
127, eco1, 93059, 3394.65, 124.7, 221.6, 0.0
128, eco2, 51531, 4218.75, 153.2, 213.6, 0.0
128, eco3, 43338, 4132.76, 148.3, 178.1, 0.0
128, eco1, 93059, 3377.02, 124.0, 220.4, 0.0
129, eco2, 51531, 4205.72, 153.0, 213.6, 0.0
129, eco3, 43338, 4110.04, 148.0, 178.2, 0.0
129, eco1, 93059, 3359.29, 123.2, 219.1, 0.0
130, eco2, 51531, 4156.82, 151.8, 214.7, 0.0
130, eco3, 43338, 4047.13, 146.6, 179.7, 0.0
130, eco1, 93059, 3322.52, 122.2, 218.4, 0.0
131, eco2, 51531, 4145.02, 151.5, 214.2, 0.0
131, eco3, 43338, 4025.45, 146.5, 179.1, 0.0
131, eco1, 93059, 3304.79, 121.5, 217.1, 0.0
132, eco2, 51531, 4132.97, 151.2, 213.8, 0.0
132, eco3, 43338, 4004.43, 146.3, 178.7, 0.0
132, eco1, 93059, 3287.14, 121.0, 215.9, 0.0
133, eco2, 51531, 4121.07, 150.9, 213.3, 0.0
133, eco3, 43338, 3983.41, 146.3, 178.3, 0.0
133, eco1, 93059, 3269.29, 120.4, 214.7, 0.0
134, eco2, 51531, 4108.55, 150.5, 212.9, 0.0
134, eco3, 43338, 3962.56, 146.0, 177.9, 0.0
134, eco1, 93059, 3251.16, 119.9, 213.6, 0.0
135, eco2, 51531, 4095.70, 150.1, 212.5, 0.0
135, eco3, 43338, 3941.71, 146.0, 177.7, 0.0
135, eco1, 93059, 3232.42, 119.3, 212.5, 0.0
136, eco2, 51531, 4082.61, 149.6, 212.1, 0.0
136, eco3, 43338, 3920.87, 145.8, 177.6, 0.0
136, eco1, 93059, 3213.55, 118.7, 211.5, 0.0
137, eco2, 51531, 4068.76, 149.2, 211.8, 0.0
137, eco3, 43338, 3899.68, 145.7, 177.6, 0.0
137, eco1, 93059, 3194.34, 118.2, 210.5, 0.0
138, eco2, 51531, 4054.66, 148.7, 211.4, 0.0
138, eco3, 43338, 3878.51, 145.6, 177.4, 0.0
138, eco1, 93059, 3175.21, 117.7, 209.7, 0.0
139, eco2, 51531, 4040.05, 148.2, 211.0, 0.0
139, eco3, 43338, 3856.95, 145.5, 177.4, 0.0
139, eco1, 93059, 3155.70, 117.2, 208.8, 0.0
