Time,PopulationZone,TotalSites,SpeciesName,SpeciesIndex,AverageForage,AverageForageInReach,AverageBiomassBrowsed,AverageBiomassRemoved,TotalCohortsKilled,
12, 1, 140433, ALIN2, 4, 2.32391830979905, 0, 0, 0, 0, 
12, 1, 140433, BEAL2, 5, 27.8109021148542, 1.1254500652788, 0.175851733452398, 0.175851733452398, 0, 
12, 1, 140433, BEPA, 6, 61.8723170252603, 1.76775990729325, 0.385620352469587, 0.387579548772263, 4, 
12, 1, 140433, CRDO2, 7, 0.221473897889843, 0.153598362759211, 0.0155037545629082, 0.015711739865508, 1, 
12, 1, 140433, FRNI, 8, 0.701506312618786, 0, 0, 0, 0, 
12, 1, 140433, LALA, 9, 2.44894651257186, 0, 0, 0, 0, 
12, 1, 140433, PIGL, 10, 40.0035188481314, 0, 0, 0, 0, 
12, 1, 140433, PIMA, 11, 14.4781987310673, 0, 0, 0, 0, 
12, 1, 140433, PIBA2, 12, 2.9480297024204, 0, 0, 0, 0, 
12, 1, 140433, PIRE, 13, 0.21504401956805, 0, 0, 0, 0, 
12, 1, 140433, PIST, 14, 6.01574981948684, 0.347468125894559, 0.0183699150125914, 0.0183699150125914, 0, 
12, 1, 140433, POBA2, 15, 1.79187044392805, 0.060628590517537, 0.0152312632287887, 0.0157374463039104, 2, 
12, 1, 140433, POGR4, 16, 2.0295432494073, 0.0617304532696422, 0.0159929151089145, 0.0160207204559952, 2, 
12, 1, 140433, POTR5, 17, 71.0397861769832, 0.852455292770068, 0.254126705744309, 0.257693134151061, 12, 
12, 1, 140433, PRVI, 18, 0.0835672941611522, 0.0471483669859126, 0.00931549392827603, 0.00959280766507581, 2, 
12, 1, 140433, QURU, 19, 0.0799085343188566, 0.003692819796629, 0.000189056064309195, 0.000189056064309195, 0, 
12, 1, 140433, SODE3, 20, 1.46760282311842, 0.97849701465535, 0.296713957999295, 0.345033269994999, 290, 
12, 1, 140433, THOC2, 21, 33.3865125205627, 1.92667046427803, 0.12410263636054, 0.12410263636054, 0, 
12, 1, 140433, Shrub, 22, 1.976036754303, 1.31515669259437, 0.369158192566778, 0.403235840106097, 206, 
13, 1, 140433, ABBA, 0, 14.8353568945995, 3.19522964461077, 0.478435361234366, 0.481769807549141, 7, 
13, 1, 140433, ACRU, 1, 1.63820549600827, 0.115303187144756, 0.0445112710570263, 0.0514183919280849, 25, 
13, 1, 140433, ACSA3, 2, 23.3801953349628, 0.899480219004455, 0.13828754634018, 0.13828754634018, 0, 
13, 1, 140433, ACSP2, 3, 0.133938684182067, 0.0120690864168656, 0.00336806151179818, 0.0035353570115973, 6, 
13, 1, 140433, ALIN2, 4, 2.32452344961662, 0, 0, 0, 0, 
13, 1, 140433, BEAL2, 5, 27.7886977344145, 1.10572919563689, 0.170538435122006, 0.170538435122006, 0, 
13, 1, 140433, BEPA, 6, 61.7810706488119, 1.6797580541765, 0.375766593906229, 0.380241134057973, 9, 
13, 1, 140433, CRDO2, 7, 0.217047589885618, 0.149172054754987, 0.0151026360174362, 0.0151026360174362, 0, 
13, 1, 140433, FRNI, 8, 0.70176423490201, 0, 0, 0, 0, 
13, 1, 140433, LALA, 9, 2.45008422806608, 0, 0, 0, 0, 
13, 1, 140433, PIGL, 10, 40.0035571980919, 0, 0, 0, 0, 
13, 1, 140433, PIMA, 11, 14.4791595479694, 0, 0, 0, 0, 
13, 1, 140433, PIBA2, 12, 2.94801710709024, 0, 0, 0, 0, 
13, 1, 140433, PIRE, 13, 0.214816551665207, 0, 0, 0, 0, 
13, 1, 140433, PIST, 14, 6.01347857325857, 0.345383136929528, 0.0182837156936115, 0.0182837156936115, 0, 
13, 1, 140433, POBA2, 15, 1.78552491344301, 0.0545577826176533, 0.0143085251840579, 0.0148770183444974, 2, 
13, 1, 140433, POGR4, 16, 2.02286447685869, 0.0570327193657898, 0.0154090370482499, 0.016677764120816, 3, 
13, 1, 140433, POTR5, 17, 70.9780782226294, 0.80858068926788, 0.251185648089595, 0.259691749815192, 24, 
13, 1, 140433, PRVI, 18, 0.0837835322420914, 0.0473681768768963, 0.0092521403404157, 0.00941864605618857, 2, 
13, 1, 140433, QURU, 19, 0.0798248787678109, 0.00360455173463502, 0.000183408966424414, 0.000183408966424414, 0, 
13, 1, 140433, SODE3, 20, 1.50040048610609, 1.01129768548316, 0.327166268730332, 0.375312894207103, 288, 
13, 1, 140433, THOC2, 21, 33.3407098336377, 1.88093182633052, 0.120580623812578, 0.120580623812578, 0, 
13, 1, 140433, Shrub, 22, 2.0284107711861, 1.36729806028172, 0.388076942919038, 0.414284366288181, 134, 
14, 1, 140433, ABBA, 0, 14.7765666136539, 3.14593183737563, 0.624291010290462, 0.636320616247903, 21, 
14, 1, 140433, ACRU, 1, 1.62889269052585, 0.106019479682965, 0.0729542433846087, 0.0914427789765118, 58, 
14, 1, 140433, ACSA3, 2, 23.3757719831324, 0.896925103562367, 0.205663435092615, 0.205663435092615, 0, 
14, 1, 140433, ACSP2, 3, 0.132663732655544, 0.0116075745919249, 0.00576195808792275, 0.00597800417395667, 5, 
14, 1, 140433, ALIN2, 4, 2.32513629702428, 0, 0, 0, 0, 
14, 1, 140433, BEAL2, 5, 27.7670636342943, 1.08803747037583, 0.243516700970859, 0.243516700970859, 0, 
14, 1, 140433, BEPA, 6, 61.6730841222813, 1.58880372011586, 0.535149585746255, 0.561116472780441, 39, 
14, 1, 140433, CRDO2, 7, 0.213704261772364, 0.145825775198695, 0.0185409616346795, 0.0185409616346795, 0, 
14, 1, 140433, FRNI, 8, 0.701913310973873, 0, 0, 0, 0, 
14, 1, 140433, LALA, 9, 2.44947438849846, 0, 0, 0, 0, 
14, 1, 140433, PIGL, 10, 40.0031763303472, 0, 0, 0, 0, 
14, 1, 140433, PIMA, 11, 14.4802983914036, 0, 0, 0, 0, 
14, 1, 140433, PIBA2, 12, 2.94782817713788, 0, 0, 0, 0, 
14, 1, 140433, PIRE, 13, 0.214811663925146, 0, 0, 0, 0, 
14, 1, 140433, PIST, 14, 6.01168936978942, 0.343581855690196, 0.0218402082787579, 0.0218402082787579, 0, 
14, 1, 140433, POBA2, 15, 1.7771714093686, 0.0488355077765585, 0.0215065153076108, 0.0220822232964739, 3, 
14, 1, 140433, POGR4, 16, 2.01325260587812, 0.052054801943138, 0.0252019718484817, 0.0252297032221617, 1, 
14, 1, 140433, POTR5, 17, 70.8789972213317, 0.755577680350926, 0.397986149455195, 0.437679864629093, 96, 
14, 1, 140433, PRVI, 18, 0.083444636713268, 0.047041124718221, 0.021202811528415, 0.0265849539023582, 41, 
14, 1, 140433, QURU, 19, 0.0799235735190446, 0.00370324648586871, 0.000226591507058422, 0.000226591507058422, 0, 
14, 1, 140433, SODE3, 20, 1.39404858045317, 0.904942020030212, 0.483753159413439, 0.584501140691753, 542, 
14, 1, 140433, THOC2, 21, 33.3053953000395, 1.84471872154148, 0.166219554734416, 0.166219554734416, 0, 
14, 1, 140433, Shrub, 22, 1.97912513719884, 1.31927242437687, 0.608305845592994, 0.681259709159858, 360, 
15, 1, 140433, ABBA, 0, 14.7120593533878, 3.07313499945407, 0.888476852016068, 0.924646085575538, 74, 
15, 1, 140433, ACRU, 1, 1.60482400173394, 0.0819038500873655, 0.0683855636697753, 0.0960975322572084, 85, 
15, 1, 140433, ACSA3, 2, 23.3671948638289, 0.891874424425089, 0.333047098191377, 0.336061726141571, 4, 
15, 1, 140433, ACSP2, 3, 0.130339574330111, 0.00989531962760263, 0.00685501136492134, 0.00685501136492134, 0, 
15, 1, 140433, ALIN2, 4, 2.32627626839853, 0, 0, 0, 0, 
15, 1, 140433, BEAL2, 5, 27.7345101042402, 1.06574614214059, 0.365424567228987, 0.366292092168825, 2, 
15, 1, 140433, BEPA, 6, 61.5109716981452, 1.44909742377014, 0.682617166829695, 0.7258548630837, 77, 
15, 1, 140433, CRDO2, 7, 0.206896554972795, 0.139044650687527, 0.0234871033849858, 0.0235995881266911, 2, 
15, 1, 140433, FRNI, 8, 0.702654367563136, 0, 0, 0, 0, 
15, 1, 140433, LALA, 9, 2.45034215034931, 0, 0, 0, 0, 
15, 1, 140433, PIGL, 10, 40.0039786716774, 0, 0, 0, 0, 
15, 1, 140433, PIMA, 11, 14.4799985473499, 0, 0, 0, 0, 
15, 1, 140433, PIBA2, 12, 2.94792668389911, 0, 0, 0, 0, 
15, 1, 140433, PIRE, 13, 0.214837982525475, 0, 0, 0, 0, 
15, 1, 140433, PIST, 14, 6.0089220406398, 0.342082275306902, 0.0477325576542605, 0.0477325576542605, 0, 
15, 1, 140433, POBA2, 15, 1.77007784243525, 0.0392423602637698, 0.0258410731349589, 0.0270061555668943, 4, 
15, 1, 140433, POGR4, 16, 1.99234687945003, 0.0409717411278257, 0.0275085687873879, 0.0289448097192363, 13, 
15, 1, 140433, POTR5, 17, 70.763683559412, 0.635422624875102, 0.484899768018357, 0.561007451395788, 173, 
15, 1, 140433, PRVI, 18, 0.0811556347906585, 0.0447731776758755, 0.0237735544595262, 0.0312257003226773, 55, 
15, 1, 140433, QURU, 19, 0.0799748947896861, 0.00376227534660657, 0.000304612887531406, 0.000304612887531406, 0, 
15, 1, 140433, SODE3, 20, 1.19006566635621, 0.700996327953193, 0.497732275408332, 0.67857600943331, 869, 
15, 1, 140433, THOC2, 21, 33.2522351975308, 1.78583909383577, 0.270731364753569, 0.270731364753569, 0, 
15, 1, 140433, Shrub, 22, 1.85401728878168, 1.20856219976116, 0.740939775946084, 0.86658300686008, 617, 
16, 1, 140433, ABBA, 0, 15.8246123155402, 3.25263813976556, 0.757310628302553, 0.786650968129751, 52, 
16, 1, 140433, ACRU, 1, 1.85959044599927, 0.202769451864597, 0.133330282945193, 0.160031725985366, 63, 
16, 1, 140433, ACSA3, 2, 23.2922640121992, 0.968705392027597, 0.299894991865875, 0.300872522788094, 1, 
16, 1, 140433, ACSP2, 3, 0.157930540082528, 0.0382555500536861, 0.0248495931322184, 0.0253275685528775, 5, 
16, 1, 140433, ALIN2, 4, 2.69226742432343, 0, 0, 0, 0, 
16, 1, 140433, BEAL2, 5, 27.2813600503798, 1.22257060434598, 0.350972346636344, 0.351617475467708, 2, 
16, 1, 140433, BEPA, 6, 61.9751409475528, 1.57722908566373, 0.591479599443238, 0.604963663290805, 25, 
16, 1, 140433, CRDO2, 7, 0.290690001008068, 0.218883381089671, 0.0358745296232021, 0.0358745296232021, 0, 
16, 1, 140433, FRNI, 8, 0.810868556535823, 0, 0, 0, 0, 
16, 1, 140433, LALA, 9, 2.47592458182906, 0, 0, 0, 0, 
16, 1, 140433, PIGL, 10, 41.3358470445038, 0, 0, 0, 0, 
16, 1, 140433, PIMA, 11, 15.5403676229946, 0, 0, 0, 0, 
16, 1, 140433, PIBA2, 12, 3.001120146974, 0, 0, 0, 0, 
16, 1, 140433, PIRE, 13, 0.216392659844908, 0, 0, 0, 0, 
16, 1, 140433, PIST, 14, 6.11361163888405, 0.495916525742917, 0.063710851972067, 0.063710851972067, 0, 
16, 1, 140433, POBA2, 15, 1.85873372040295, 0.085666723329626, 0.0493423153518773, 0.0505226117209643, 6, 
16, 1, 140433, POGR4, 16, 1.19985825003304, 0.149188608050854, 0.0860338905892232, 0.0910657562724438, 17, 
16, 1, 140433, POTR5, 17, 71.1714112156512, 0.944467114547303, 0.656677698880154, 0.71715192012271, 131, 
16, 1, 140433, PRVI, 18, 0.112594628266969, 0.0774436610530701, 0.0340952914467976, 0.040553881451227, 42, 
16, 1, 140433, QURU, 19, 0.0857926213924077, 0.00555712869304223, 0.000404752674435962, 0.000404752674435962, 0, 
16, 1, 140433, SODE3, 20, 1.63456240840907, 1.18559002157741, 0.781900443677974, 0.955715540166632, 773, 
16, 1, 140433, THOC2, 21, 33.7581257415782, 1.86117397963335, 0.223395768068934, 0.223395768068934, 0, 
16, 1, 140433, Shrub, 22, 2.02263856462306, 1.38665197494411, 0.743695999413157, 0.83845593881832, 528, 
17, 1, 140433, ABBA, 0, 15.7279340190782, 3.16019486376856, 0.990066893964072, 1.04030518075838, 79, 
17, 1, 140433, ACRU, 1, 1.83469560032718, 0.177938731285092, 0.146139152322986, 0.184822173324184, 90, 
17, 1, 140433, ACSA3, 2, 23.2675018282493, 0.953819687331306, 0.419660017485607, 0.423362155871884, 4, 
17, 1, 140433, ACSP2, 3, 0.141999334896871, 0.0233798223311088, 0.0196413349019118, 0.0202060433498752, 17, 
17, 1, 140433, ALIN2, 4, 2.69246725769592, 0, 0, 0, 0, 
17, 1, 140433, BEAL2, 5, 27.2211124288193, 1.17151067180882, 0.462981181658032, 0.463418942013504, 2, 
17, 1, 140433, BEPA, 6, 61.8100491994645, 1.40786035224539, 0.716560626591648, 0.759049603125857, 72, 
17, 1, 140433, CRDO2, 7, 0.275694115305285, 0.203905318014049, 0.0428112675165036, 0.042820951849958, 1, 
17, 1, 140433, FRNI, 8, 0.810763282134507, 0, 0, 0, 0, 
17, 1, 140433, LALA, 9, 2.47494740979684, 0, 0, 0, 0, 
17, 1, 140433, PIGL, 10, 41.3380350601412, 0, 0, 0, 0, 
17, 1, 140433, PIMA, 11, 15.5416301638503, 0, 0, 0, 0, 
17, 1, 140433, PIBA2, 12, 3.0010479588131, 0, 0, 0, 0, 
17, 1, 140433, PIRE, 13, 0.216218769092734, 0, 0, 0, 0, 
17, 1, 140433, PIST, 14, 6.09782062870186, 0.483150741498223, 0.0933643502103061, 0.0933643502103061, 0, 
17, 1, 140433, POBA2, 15, 1.83886190516289, 0.0658498011702353, 0.0498054903129655, 0.0554280843002936, 14, 
17, 1, 140433, POGR4, 16, 1.15594252226964, 0.109165238938885, 0.0808508656456201, 0.0862140499601529, 16, 
17, 1, 140433, POTR5, 17, 70.9543556560874, 0.786443018617519, 0.68461566311838, 0.788349702166777, 210, 
17, 1, 140433, PRVI, 18, 0.104432492015145, 0.0693391108387145, 0.0367234715170154, 0.0448495336249228, 48, 
17, 1, 140433, QURU, 19, 0.0856508769306359, 0.00545190217043003, 0.000632247986335874, 0.000632247986335874, 0, 
17, 1, 140433, SODE3, 20, 1.45434433390796, 1.0054868089677, 0.814781666817096, 1.03622887776106, 1002, 
17, 1, 140433, THOC2, 21, 33.6667775547319, 1.77675404922736, 0.31100318570335, 0.31100318570335, 0, 
17, 1, 140433, Shrub, 22, 1.93410534411302, 1.30148698975059, 0.88389708903723, 1.01322308713551, 701, 
18, 1, 140433, ABBA, 0, 15.5812829253664, 3.02298558858491, 1.10838886580567, 1.17327889408491, 99, 
18, 1, 140433, ACRU, 1, 1.81063041447974, 0.153957852068068, 0.140139268849222, 0.186818653331558, 108, 
18, 1, 140433, ACSA3, 2, 23.2263080328954, 0.934672602667987, 0.485817709767304, 0.491931863602257, 10, 
18, 1, 140433, ACSP2, 3, 0.134734221725589, 0.0169628917225492, 0.0144077661747012, 0.0160556868781535, 15, 
18, 1, 140433, ALIN2, 4, 2.69548092542359, 0, 0, 0, 0, 
18, 1, 140433, BEAL2, 5, 27.1324258920162, 1.10229338851162, 0.513016320995485, 0.514742599007063, 4, 
18, 1, 140433, BEPA, 6, 61.592689939572, 1.23029590106818, 0.729336071689065, 0.773256615764477, 99, 
18, 1, 140433, CRDO2, 7, 0.253637299022492, 0.1818583021788, 0.0418960982188314, 0.0419493620528306, 6, 
18, 1, 140433, FRNI, 8, 0.809487205998557, 0, 0, 0, 0, 
18, 1, 140433, LALA, 9, 2.47712226613403, 0, 0, 0, 0, 
18, 1, 140433, PIGL, 10, 41.3480028540354, 0, 0, 0, 0, 
18, 1, 140433, PIMA, 11, 15.5486196321377, 0, 0, 0, 0, 
18, 1, 140433, PIBA2, 12, 3.00206066095576, 0, 0, 0, 0, 
18, 1, 140433, PIRE, 13, 0.216648890218111, 0, 0, 0, 0, 
18, 1, 140433, PIST, 14, 6.06693144819018, 0.456418720098394, 0.10930306001635, 0.10930306001635, 0, 
18, 1, 140433, POBA2, 15, 1.82357818217641, 0.051025161998427, 0.0432266824967575, 0.0472051068980618, 14, 
18, 1, 140433, POGR4, 16, 1.12168596016407, 0.0811390367914295, 0.0681315221395647, 0.0724088968263856, 21, 
18, 1, 140433, POTR5, 17, 70.7511163949711, 0.66974143107544, 0.633216029702418, 0.781005250306644, 277, 
18, 1, 140433, PRVI, 18, 0.0992321986539621, 0.0643705502923605, 0.0365782399305729, 0.0427425888854472, 52, 
18, 1, 140433, QURU, 19, 0.0856065112900814, 0.00542816050180513, 0.000761421199864724, 0.000761421199864724, 0, 
18, 1, 140433, SODE3, 20, 1.32168222107897, 0.87245968634266, 0.768093906965188, 1.01547914184341, 1059, 
18, 1, 140433, THOC2, 21, 33.5006189953425, 1.61870945090808, 0.350440093452593, 0.350440093452593, 0, 
18, 1, 140433, Shrub, 22, 1.88021312443909, 1.25351928343168, 0.940922827577636, 1.09480278543062, 820, 
19, 1, 140433, ABBA, 0, 15.4333750417081, 2.88657636956411, 1.74481299767812, 1.85926883876117, 205, 
19, 1, 140433, ACRU, 1, 1.77213203005965, 0.115452334312893, 0.114333735046098, 0.15589941394115, 98, 
19, 1, 140433, ACSA3, 2, 23.188423440352, 0.912551693759506, 0.682566674905128, 0.758043063324286, 91, 
19, 1, 140433, ACSP2, 3, 0.128382030515429, 0.0115012169943535, 0.0116131748042272, 0.0130726036098509, 22, 
19, 1, 140433, ALIN2, 4, 2.69884632244566, 0, 0, 0, 0, 
19, 1, 140433, BEAL2, 5, 27.0630882521148, 1.05032106462627, 0.732734333665482, 0.73904541500626, 16, 
19, 1, 140433, BEPA, 6, 61.3978611751307, 1.07147434219051, 0.877600248187088, 0.980270659550115, 187, 
19, 1, 140433, CRDO2, 7, 0.237185531151308, 0.165449838516282, 0.0676662334065054, 0.0699850943012501, 13, 
19, 1, 140433, FRNI, 8, 0.811464108863268, 0, 0, 0, 0, 
19, 1, 140433, LALA, 9, 2.47865739249322, 0, 0, 0, 0, 
19, 1, 140433, PIGL, 10, 41.3595992053206, 0, 0, 0, 0, 
19, 1, 140433, PIMA, 11, 15.5601819572323, 0, 0, 0, 0, 
19, 1, 140433, PIBA2, 12, 3.00291657943646, 0, 0, 0, 0, 
19, 1, 140433, PIRE, 13, 0.216682540428531, 0, 0, 0, 0, 
19, 1, 140433, PIST, 14, 6.04350191187822, 0.435395331845506, 0.194801279458015, 0.194801279458015, 0, 
19, 1, 140433, POBA2, 15, 1.80969406755058, 0.0400230456606717, 0.0389744100848725, 0.0491431051838025, 32, 
19, 1, 140433, POGR4, 16, 1.09463682565383, 0.0603207423338541, 0.0590716617766068, 0.0690507607949327, 53, 
19, 1, 140433, POTR5, 17, 70.5316362607941, 0.564274297958389, 0.566101713463376, 0.765091552966791, 346, 
19, 1, 140433, PRVI, 18, 0.0911627501760339, 0.0564883333809749, 0.0438496755124509, 0.0524170954208771, 69, 
19, 1, 140433, QURU, 19, 0.0852164320352054, 0.00505532286748841, 0.00146628865850386, 0.00146628865850386, 0, 
19, 1, 140433, SODE3, 20, 1.09433616198586, 0.644360119841338, 0.638931017989153, 0.922487989691125, 1218, 
19, 1, 140433, THOC2, 21, 33.3747309534414, 1.48607241391131, 0.589862055427702, 0.589862055427702, 0, 
19, 1, 140433, Shrub, 22, 1.70408305457398, 1.09535911223047, 1.00013866606751, 1.22447058039135, 1206, 
20, 1, 140433, ABBA, 0, 15.2553230764492, 2.71184216668002, 1.80244001319051, 1.97351638388594, 294, 
20, 1, 140433, ACRU, 1, 1.749649873442, 0.0928842134404229, 0.0930844111717023, 0.139370217555518, 108, 
20, 1, 140433, ACSA3, 2, 23.1207741669067, 0.870735977775159, 0.679318682230189, 0.743135678847195, 77, 
20, 1, 140433, ACSP2, 3, 0.124735819001403, 0.00883539384970465, 0.00904719758382483, 0.00948033134914345, 26, 
20, 1, 140433, ALIN2, 4, 2.70259747495255, 0, 0, 0, 0, 
20, 1, 140433, BEAL2, 5, 26.9706695645852, 0.993925019295714, 0.736581532925785, 0.742110763702599, 12, 
20, 1, 140433, BEPA, 6, 61.2240560296229, 0.937218313238104, 0.811278405963775, 0.945701381032777, 225, 
20, 1, 140433, CRDO2, 7, 0.205782368645488, 0.134127065227808, 0.0557029746397437, 0.0587068730041964, 18, 
20, 1, 140433, FRNI, 8, 0.813198316634948, 0, 0, 0, 0, 
20, 1, 140433, LALA, 9, 2.47987105594839, 0, 0, 0, 0, 
20, 1, 140433, PIGL, 10, 41.3985315588273, 0, 0, 0, 0, 
20, 1, 140433, PIMA, 11, 15.5806704236184, 0, 0, 0, 0, 
20, 1, 140433, PIBA2, 12, 3.00352867488411, 0, 0, 0, 0, 
20, 1, 140433, PIRE, 13, 0.216876734100959, 0, 0, 0, 0, 
20, 1, 140433, PIST, 14, 6.00478538538615, 0.402581113917445, 0.199155999597099, 0.199155999597099, 0, 
20, 1, 140433, POBA2, 15, 1.80290398141925, 0.0307933619659609, 0.0305309819830012, 0.0419434968137772, 33, 
20, 1, 140433, POGR4, 16, 1.06332759275282, 0.0474321355405545, 0.0472840578535096, 0.0673613958335218, 50, 
20, 1, 140433, POTR5, 17, 70.3584212400692, 0.4740268841211, 0.47708987304195, 0.66905461317733, 374, 
20, 1, 140433, PRVI, 18, 0.0814941689605866, 0.0470355306811258, 0.0401076660203896, 0.0497934218111108, 71, 
20, 1, 140433, QURU, 19, 0.0848374661043385, 0.00462257681549612, 0.00153753147459082, 0.00153753147459082, 0, 
20, 1, 140433, SODE3, 20, 0.947539979982729, 0.495342138507798, 0.496911122512783, 0.772687025856887, 1198, 
20, 1, 140433, THOC2, 21, 33.1831774433117, 1.29413530418291, 0.532820178126408, 0.532820178126408, 0, 
20, 1, 140433, Shrub, 22, 1.54139336928976, 0.950658857237768, 0.891350777432663, 1.13377599108237, 1230, 
21, 1, 140433, ABBA, 0, 16.2760455026346, 3.07162875419286, 2.03534998918284, 2.23631796408159, 309, 
21, 1, 140433, ACRU, 1, 1.97295128873119, 0.157909146463303, 0.153874997770067, 0.212586983413394, 119, 
21, 1, 140433, ACSA3, 2, 22.9670327334301, 0.924382647322877, 0.719212601419816, 0.804154034758822, 95, 
21, 1, 140433, ACSP2, 3, 0.135994208893987, 0.0228561825395345, 0.0226338039416412, 0.0238544262677186, 22, 
21, 1, 140433, ALIN2, 4, 3.07120413577988, 0, 0, 0, 0, 
21, 1, 140433, BEAL2, 5, 26.6014653440465, 1.21574230157143, 0.902027039786318, 0.918089208437119, 30, 
21, 1, 140433, BEPA, 6, 62.1166782631791, 1.26139319244234, 1.08446954638981, 1.1659948913707, 184, 
21, 1, 140433, CRDO2, 7, 0.347865924668177, 0.241333222470389, 0.128099541558746, 0.131040198926076, 16, 
21, 1, 140433, FRNI, 8, 0.887147003909347, 0, 0, 0, 0, 
21, 1, 140433, LALA, 9, 2.51942885219289, 0, 0, 0, 0, 
21, 1, 140433, PIGL, 10, 42.7789863237271, 0, 0, 0, 0, 
21, 1, 140433, PIMA, 11, 16.777151592575, 0, 0, 0, 0, 
21, 1, 140433, PIBA2, 12, 3.04574934951188, 0, 0, 0, 0, 
21, 1, 140433, PIRE, 13, 0.221975022964688, 0, 0, 0, 0, 
21, 1, 140433, PIST, 14, 5.97658271805465, 0.482627514015973, 0.237075752546577, 0.237075752546577, 0, 
21, 1, 140433, POBA2, 15, 1.87038650355156, 0.11162968143712, 0.106983644140851, 0.118778194990986, 28, 
21, 1, 140433, POGR4, 16, 0.486922049983429, 0.157852166275781, 0.152838192938914, 0.171985568067463, 60, 
21, 1, 140433, POTR5, 17, 69.2276049693304, 0.977120111821612, 0.964865369834689, 1.20972685754897, 387, 
21, 1, 140433, PRVI, 18, 0.104362722638352, 0.0684145535231892, 0.0541824963862369, 0.0642391491672804, 83, 
21, 1, 140433, QURU, 19, 0.0881437269758664, 0.0044180268733264, 0.00142561472778805, 0.00142561472778805, 0, 
21, 1, 140433, SODE3, 20, 1.39588071630709, 0.911771400801621, 0.895684452187824, 1.11750802969259, 1106, 
21, 1, 140433, THOC2, 21, 33.9666448565554, 1.98109745696931, 0.909917741586145, 0.909917741586145, 0, 
21, 1, 140433, Shrub, 22, 1.76783986196668, 1.2010451782334, 1.11318407949468, 1.36529300045772, 1450, 
