Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
121, eco2, 51531, 8203.62, 169.6, 242.3, 0.0
121, eco3, 43338, 8233.01, 163.7, 192.8, 0.0
121, eco1, 93059, 7279.37, 147.3, 269.7, 0.0
122, eco2, 51531, 8267.10, 171.2, 238.9, 0.0
122, eco3, 43338, 8297.71, 165.2, 192.0, 0.0
122, eco1, 93059, 7331.22, 148.8, 265.4, 0.0
123, eco2, 51531, 8330.08, 172.6, 236.6, 0.0
123, eco3, 43338, 8361.70, 166.6, 191.8, 0.0
123, eco1, 93059, 7382.41, 150.3, 262.4, 0.0
124, eco2, 51531, 8391.90, 174.0, 235.3, 0.0
124, eco3, 43338, 8424.69, 167.9, 192.0, 0.0
124, eco1, 93059, 7433.77, 151.5, 260.3, 0.0
125, eco2, 51531, 8451.01, 175.2, 234.6, 0.0
125, eco3, 43338, 8485.45, 169.3, 192.6, 0.0
125, eco1, 93059, 7482.46, 152.9, 259.0, 0.0
126, eco2, 51531, 8507.51, 176.2, 234.4, 0.0
126, eco3, 43338, 8545.07, 170.5, 193.3, 0.0
126, eco1, 93059, 7531.49, 153.9, 258.2, 0.0
127, eco2, 51531, 8559.06, 177.3, 234.6, 0.0
127, eco3, 43338, 8604.29, 171.7, 194.3, 0.0
127, eco1, 93059, 7578.59, 155.1, 257.9, 0.0
128, eco2, 51531, 8611.62, 178.3, 235.1, 0.0
128, eco3, 43338, 8661.31, 173.1, 195.4, 0.0
128, eco1, 93059, 7623.53, 156.1, 258.0, 0.0
129, eco2, 51531, 8662.31, 179.3, 235.9, 0.0
129, eco3, 43338, 8718.57, 174.4, 196.6, 0.0
129, eco1, 93059, 7670.22, 157.2, 258.4, 0.0
130, eco2, 51531, 8666.74, 180.0, 237.6, 0.0
130, eco3, 43338, 8698.68, 175.0, 200.2, 0.0
130, eco1, 93059, 7629.82, 157.2, 261.6, 0.0
131, eco2, 51531, 8716.29, 181.0, 238.5, 0.0
131, eco3, 43338, 8755.96, 176.5, 200.9, 0.0
131, eco1, 93059, 7674.86, 158.4, 261.8, 0.0
132, eco2, 51531, 8765.95, 181.9, 239.4, 0.0
132, eco3, 43338, 8810.58, 177.8, 201.9, 0.0
132, eco1, 93059, 7719.32, 159.5, 262.3, 0.0
133, eco2, 51531, 8814.49, 183.0, 240.5, 0.0
133, eco3, 43338, 8863.42, 179.1, 202.9, 0.0
133, eco1, 93059, 7763.15, 160.7, 263.0, 0.0
134, eco2, 51531, 8863.41, 184.0, 241.7, 0.0
134, eco3, 43338, 8915.69, 180.5, 204.2, 0.0
134, eco1, 93059, 7806.70, 161.9, 264.1, 0.0
135, eco2, 51531, 8911.81, 185.1, 243.1, 0.0
135, eco3, 43338, 8967.89, 181.8, 205.5, 0.0
135, eco1, 93059, 7849.46, 163.2, 265.3, 0.0
136, eco2, 51531, 8959.60, 186.1, 244.5, 0.0
136, eco3, 43338, 9019.12, 183.0, 206.9, 0.0
136, eco1, 93059, 7892.02, 164.4, 266.7, 0.0
137, eco2, 51531, 9006.23, 187.1, 246.0, 0.0
137, eco3, 43338, 9067.64, 184.2, 208.3, 0.0
137, eco1, 93059, 7933.51, 165.6, 268.3, 0.0
138, eco2, 51531, 9053.38, 188.2, 247.6, 0.0
138, eco3, 43338, 9116.76, 185.5, 209.8, 0.0
138, eco1, 93059, 7975.29, 166.9, 269.9, 0.0
139, eco2, 51531, 9100.94, 189.2, 249.1, 0.0
139, eco3, 43338, 9163.84, 186.7, 211.2, 0.0
139, eco1, 93059, 8016.07, 168.1, 271.7, 0.0
