Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
76, eco2, 51531, 6423.16, 182.8, 260.9, 0.0
76, eco3, 43338, 7210.73, 213.9, 270.4, 0.0
76, eco1, 93059, 5380.90, 171.0, 309.3, 0.0
77, eco2, 51531, 6370.65, 180.3, 257.1, 0.0
77, eco3, 43338, 7148.94, 209.8, 265.6, 0.0
77, eco1, 93059, 5332.75, 168.8, 305.7, 0.0
78, eco2, 51531, 6317.70, 177.9, 253.4, 0.0
78, eco3, 43338, 7085.06, 205.9, 260.8, 0.0
78, eco1, 93059, 5285.98, 166.9, 302.1, 0.0
79, eco2, 51531, 6266.72, 176.0, 249.8, 0.0
79, eco3, 43338, 7022.01, 201.9, 255.9, 0.0
79, eco1, 93059, 5240.26, 165.3, 298.7, 0.0
80, eco2, 51531, 6040.01, 174.8, 252.4, 0.0
80, eco3, 43338, 6813.22, 196.1, 254.0, 0.0
80, eco1, 93059, 5072.29, 164.3, 299.6, 0.0
81, eco2, 51531, 5974.51, 173.3, 248.3, 0.0
81, eco3, 43338, 6735.70, 192.6, 248.0, 0.0
81, eco1, 93059, 5018.02, 162.9, 296.0, 0.0
82, eco2, 51531, 5911.34, 171.6, 244.5, 0.0
82, eco3, 43338, 6660.67, 188.8, 242.3, 0.0
82, eco1, 93059, 4966.08, 161.7, 292.6, 0.0
83, eco2, 51531, 5850.95, 169.9, 241.0, 0.0
83, eco3, 43338, 6588.93, 185.0, 236.9, 0.0
83, eco1, 93059, 4915.99, 160.2, 289.3, 0.0
84, eco2, 51531, 5793.01, 168.6, 237.9, 0.0
84, eco3, 43338, 6517.53, 181.7, 231.7, 0.0
84, eco1, 93059, 4867.75, 159.0, 286.3, 0.0
85, eco2, 51531, 5737.52, 167.0, 235.0, 0.0
85, eco3, 43338, 6445.63, 177.8, 226.6, 0.0
85, eco1, 93059, 4821.15, 157.6, 283.3, 0.0
86, eco2, 51531, 5680.90, 165.2, 232.1, 0.0
86, eco3, 43338, 6369.83, 174.0, 221.6, 0.0
86, eco1, 93059, 4776.11, 156.0, 280.4, 0.0
87, eco2, 51531, 5627.27, 163.4, 229.3, 0.0
87, eco3, 43338, 6294.57, 170.0, 216.7, 0.0
87, eco1, 93059, 4733.63, 154.6, 277.5, 0.0
88, eco2, 51531, 5576.98, 162.2, 226.8, 0.0
88, eco3, 43338, 6219.68, 166.8, 212.0, 0.0
88, eco1, 93059, 4693.08, 153.3, 274.8, 0.0
89, eco2, 51531, 5528.35, 160.7, 224.4, 0.0
89, eco3, 43338, 6145.91, 163.7, 207.5, 0.0
89, eco1, 93059, 4653.83, 151.8, 272.1, 0.0
90, eco2, 51531, 5426.60, 158.7, 223.6, 0.0
90, eco3, 43338, 5986.79, 161.0, 206.2, 0.0
90, eco1, 93059, 4542.97, 149.2, 271.2, 0.0
91, eco2, 51531, 5384.08, 157.2, 220.9, 0.0
91, eco3, 43338, 5921.56, 159.5, 201.9, 0.0
91, eco1, 93059, 4508.29, 147.8, 267.9, 0.0
92, eco2, 51531, 5342.25, 156.0, 218.3, 0.0
92, eco3, 43338, 5856.95, 158.2, 198.2, 0.0
92, eco1, 93059, 4475.07, 146.2, 264.7, 0.0
93, eco2, 51531, 5302.97, 154.5, 215.9, 0.0
93, eco3, 43338, 5795.37, 156.9, 195.0, 0.0
93, eco1, 93059, 4443.22, 144.6, 261.6, 0.0
94, eco2, 51531, 5265.62, 153.4, 213.7, 0.0
94, eco3, 43338, 5734.87, 155.6, 192.2, 0.0
94, eco1, 93059, 4411.79, 143.0, 258.5, 0.0
95, eco2, 51531, 5228.67, 151.9, 211.5, 0.0
