Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 865, 444, 203, 203, 371, 3, 
30, 886, 487, 62, 62, 112, 3, 
30, 896, 727, 476, 0, 0, 0, 
30, 913, 357, 53, 29, 4, 2, 
30, 917, 607, 573, 573, 155, 2, 
30, 919, 427, 175, 175, 374, 3, 
30, 963, 405, 530, 451, 64, 2, 
40, 277, 1445, 86, 86, 154, 3, 
40, 397, 1229, 261, 260, 487, 3, 
40, 469, 1253, 826, 826, 157, 2, 
40, 489, 1021, 104, 99, 22, 2, 
40, 490, 1111, 272, 271, 225, 3, 
40, 629, 756, 475, 475, 730, 3, 
40, 638, 807, 119, 119, 100, 3, 
40, 681, 785, 1250, 1242, 198, 1, 
40, 687, 590, 275, 275, 511, 3, 
40, 696, 737, 37, 32, 12, 1.97, 
40, 738, 755, 4, 4, 8, 3, 
40, 756, 581, 181, 180, 68, 2, 
40, 758, 443, 158, 157, 287, 3, 
40, 768, 537, 250, 249, 339, 3, 
40, 797, 472, 4, 4, 13, 2.75, 
40, 825, 643, 151, 151, 1071, 5, 
40, 838, 538, 748, 747, 270, 1.98, 
40, 858, 448, 122, 122, 1052, 5, 
40, 888, 454, 9, 9, 61, 5, 
40, 888, 653, 969, 969, 154, 2, 
40, 904, 380, 376, 376, 2672, 5, 
40, 916, 409, 132, 127, 26, 1, 
40, 921, 592, 482, 482, 963, 3, 
40, 941, 327, 179, 179, 296, 3, 
40, 996, 377, 352, 352, 537, 3, 
50, 361, 1260, 1058, 1058, 651, 2, 
50, 385, 1157, 35, 34, 73, 3, 
50, 442, 1151, 108, 108, 82, 2, 
50, 533, 1127, 994, 990, 464, 2, 
50, 546, 1043, 1039, 1039, 832, 2, 
50, 583, 851, 226, 226, 388, 3, 
50, 590, 1166, 4, 0, 0, 0, 
50, 594, 1054, 954, 954, 501, 2, 
50, 608, 1089, 210, 210, 419, 3, 
50, 610, 851, 86, 0, 0, 0, 
50, 628, 812, 550, 550, 975, 3, 
50, 671, 1001, 500, 500, 312, 2, 
50, 680, 745, 648, 648, 1286, 3, 
50, 698, 808, 632, 632, 468, 2, 
50, 703, 801, 807, 1, 1, 3, 
50, 746, 450, 1390, 1390, 2652, 3, 
50, 752, 632, 528, 528, 399, 2, 
50, 769, 591, 311, 309, 216, 2, 
50, 786, 659, 209, 208, 212, 2, 
50, 793, 598, 81, 81, 37, 2, 
50, 796, 627, 82, 82, 706, 5, 
50, 825, 670, 982, 934, 57, 1, 
50, 883, 327, 75, 68, 48, 2, 
50, 923, 506, 273, 273, 378, 3, 
50, 934, 362, 737, 737, 1707, 3, 
50, 940, 318, 527, 512, 42, 1, 
50, 953, 609, 38, 32, 13, 2, 
50, 961, 313, 128, 125, 129, 2, 
60, 360, 1240, 835, 829, 37, 1, 
60, 386, 1267, 84, 84, 120, 3, 
60, 389, 1323, 335, 335, 275, 2, 
60, 400, 1278, 101, 98, 20, 2, 
60, 430, 1156, 5, 5, 30, 5, 
60, 452, 1088, 157, 157, 423, 2.99, 
60, 453, 1114, 596, 596, 4956, 5, 
60, 534, 917, 111, 111, 340, 3, 
60, 547, 1051, 447, 447, 122, 2, 
60, 578, 1037, 356, 356, 245, 2, 
60, 579, 1092, 1479, 1479, 3708, 3, 
60, 585, 918, 58, 58, 60, 2, 
60, 593, 967, 359, 359, 293, 2, 
60, 598, 1084, 143, 0, 0, 0, 
60, 718, 693, 105, 105, 117, 2, 
60, 738, 632, 41, 41, 4, 1, 
60, 761, 462, 205, 164, 1, 2, 
60, 777, 683, 189, 189, 883, 4, 
60, 800, 482, 62, 62, 8, 1, 
60, 811, 453, 288, 288, 584, 3, 
60, 820, 408, 902, 902, 2670, 3, 
60, 856, 480, 115, 115, 314, 3, 
60, 880, 551, 41, 41, 37, 2, 
60, 907, 419, 367, 153, 13, 1, 
60, 914, 535, 170, 170, 123, 2, 
60, 932, 333, 524, 524, 397, 2, 
60, 974, 335, 872, 864, 825, 2, 
60, 1003, 408, 438, 438, 1134, 3, 
70, 445, 1129, 553, 553, 1304, 3, 
70, 476, 1168, 8, 8, 18, 3, 
70, 515, 1224, 96, 96, 114, 2, 
70, 518, 1083, 294, 294, 421, 2, 
70, 525, 1247, 340, 337, 386, 2, 
70, 532, 973, 596, 596, 1488, 3, 
70, 534, 1017, 348, 348, 357, 2, 
70, 535, 1191, 906, 906, 1182, 2, 
70, 558, 863, 155, 155, 386, 3, 
70, 578, 805, 324, 313, 118, 1, 
70, 592, 923, 186, 186, 444, 3, 
70, 658, 637, 148, 148, 226, 2, 
70, 659, 633, 96, 2, 14, 5, 
70, 694, 609, 31, 31, 83, 3, 
70, 695, 864, 215, 215, 588, 3, 
70, 700, 875, 465, 0, 0, 0, 
70, 702, 581, 461, 0, 0, 0, 
70, 720, 584, 98, 98, 366, 4, 
70, 757, 638, 49, 49, 42, 2, 
70, 774, 398, 184, 184, 524, 3, 
70, 795, 581, 450, 450, 503, 2, 
70, 806, 431, 1573, 1573, 1512, 2, 
70, 806, 516, 658, 658, 1830, 3, 
70, 806, 573, 48, 47, 60, 2, 
70, 818, 533, 72, 72, 168, 2.99, 
70, 963, 537, 635, 635, 1681, 3, 
70, 966, 294, 83, 83, 278, 3, 
70, 982, 440, 66, 66, 199, 3, 
70, 987, 510, 154, 154, 444, 3, 
70, 1020, 426, 112, 112, 152, 2, 
80, 435, 1065, 327, 327, 532, 2, 
80, 477, 1244, 85, 84, 125, 2, 
80, 494, 1076, 710, 710, 1814, 3, 
80, 504, 976, 763, 763, 1017, 2, 
80, 512, 1092, 303, 303, 797, 3, 
80, 514, 1155, 832, 832, 935, 2, 
80, 600, 931, 362, 362, 658, 2.99, 
80, 610, 734, 223, 223, 362, 2, 
80, 677, 714, 791, 790, 461, 1, 
80, 683, 581, 197, 192, 244, 2, 
80, 711, 855, 468, 465, 240, 1, 
80, 736, 573, 14, 14, 119, 5, 
80, 762, 625, 669, 669, 1602, 3, 
80, 805, 639, 306, 306, 551, 2, 
80, 820, 649, 219, 0, 0, 0, 
80, 863, 562, 171, 171, 494, 2.99, 
80, 999, 432, 657, 657, 407, 1, 
80, 1000, 340, 191, 191, 1374, 4.99, 
90, 368, 1206, 224, 224, 313, 1.93, 
90, 418, 1146, 50, 50, 145, 3, 
90, 424, 1198, 756, 756, 929, 2, 
90, 426, 1121, 488, 488, 419, 2, 
90, 477, 1241, 452, 450, 645, 2, 
90, 512, 1245, 118, 118, 124, 2, 
90, 545, 1131, 849, 849, 2325, 3, 
90, 561, 838, 18, 17, 5, 1, 
90, 567, 1183, 182, 181, 91, 1, 
90, 596, 967, 555, 553, 296, 1, 
90, 625, 716, 1008, 1002, 594, 1, 
90, 638, 1063, 454, 454, 608, 2, 
90, 641, 856, 2439, 2439, 6101, 3, 
90, 645, 1008, 1396, 1396, 3545, 3, 
90, 651, 773, 110, 110, 179, 2, 
90, 679, 657, 4, 4, 9, 3, 
90, 703, 787, 85, 84, 66, 2, 
90, 711, 697, 625, 625, 703, 2, 
90, 738, 810, 6, 6, 18, 4, 
90, 757, 695, 15, 14, 25, 2, 
90, 764, 709, 593, 593, 1467, 3, 
90, 832, 404, 206, 0, 0, 0, 
90, 868, 529, 371, 371, 559, 2, 
90, 877, 332, 324, 324, 990, 3, 
90, 884, 352, 88, 88, 82, 1, 
90, 888, 329, 183, 0, 0, 0, 
90, 974, 298, 122, 122, 166, 2, 
90, 987, 434, 930, 930, 1460, 2, 
90, 1014, 441, 255, 255, 674, 3, 
90, 1017, 415, 238, 238, 289, 2, 
100, 365, 1237, 182, 182, 498, 3, 
100, 579, 873, 75, 74, 65, 2, 
100, 585, 936, 217, 217, 1201, 4, 
100, 586, 951, 494, 0, 0, 0, 
100, 633, 845, 1655, 1615, 1998, 3, 
100, 641, 723, 1274, 1274, 1510, 2, 
100, 705, 603, 1336, 1336, 1430, 2, 
100, 718, 577, 20, 20, 20, 2, 
100, 740, 665, 9, 9, 9, 1.22, 
100, 751, 748, 193, 193, 2388, 5, 
100, 782, 703, 155, 155, 163, 2, 
100, 807, 696, 178, 178, 520, 3, 
100, 888, 418, 162, 162, 202, 1.98, 
100, 889, 543, 365, 365, 586, 2, 
100, 891, 732, 98, 98, 327, 3, 
100, 914, 606, 313, 313, 265, 2, 
100, 930, 481, 71, 71, 186, 3, 
100, 938, 576, 546, 546, 1446, 3, 
100, 955, 577, 275, 0, 0, 0, 
100, 975, 328, 169, 169, 53, 1, 
100, 1015, 369, 708, 708, 675, 1, 
110, 365, 1212, 8, 8, 8, 2, 
110, 408, 1273, 702, 702, 1875, 3, 
110, 486, 1085, 530, 503, 139, 2, 
110, 504, 1058, 549, 546, 495, 2, 
110, 510, 1223, 445, 445, 1529, 3, 
110, 574, 1000, 833, 0, 0, 0, 
110, 586, 955, 189, 0, 0, 0, 
110, 616, 1060, 712, 712, 5062, 4, 
110, 622, 708, 83, 82, 117, 2, 
110, 651, 1035, 695, 695, 843, 2, 
110, 709, 737, 107, 107, 193, 1.99, 
110, 750, 605, 70, 70, 63, 1, 
110, 759, 756, 1397, 1397, 2276, 2, 
110, 802, 482, 1151, 1151, 3348, 3, 
110, 823, 369, 25, 25, 114, 3, 
110, 843, 513, 479, 479, 1055, 2, 
110, 876, 391, 950, 949, 1055, 1, 
110, 886, 513, 220, 220, 806, 3, 
110, 924, 674, 750, 750, 2813, 3, 
110, 972, 461, 159, 159, 441, 3, 
110, 993, 341, 129, 0, 0, 0, 
110, 1018, 371, 157, 157, 512, 3, 
120, 343, 1307, 4, 4, 11, 2, 
120, 422, 1168, 197, 197, 604, 3, 
120, 473, 1159, 301, 299, 152, 1, 
120, 507, 994, 1641, 1641, 5068, 3, 
120, 530, 1127, 6, 0, 0, 0, 
120, 531, 1029, 65, 65, 194, 3, 
120, 536, 1251, 217, 0, 0, 0, 
120, 612, 821, 755, 755, 886, 2, 
120, 634, 908, 1372, 1372, 1359, 2, 
120, 672, 833, 31, 0, 0, 0, 
120, 677, 831, 47, 47, 53, 3, 
120, 686, 916, 73, 35, 290, 4, 
120, 692, 629, 660, 659, 750, 2, 
120, 701, 585, 887, 887, 2053, 3, 
120, 710, 563, 501, 501, 1379, 2.99, 
120, 715, 828, 295, 295, 879, 3, 
120, 737, 739, 136, 0, 0, 0, 
120, 741, 641, 634, 634, 1253, 3, 
120, 751, 559, 260, 260, 1641, 4, 
120, 787, 404, 511, 511, 1787, 3, 
120, 798, 373, 2507, 2507, 20817, 4, 
120, 824, 667, 594, 594, 760, 2, 
120, 832, 457, 1221, 1221, 9227, 4, 
120, 893, 354, 1160, 1160, 8748, 4, 
120, 921, 468, 1085, 1085, 1078, 1, 
120, 925, 376, 450, 450, 1053, 2, 
120, 981, 391, 224, 224, 505, 2, 
120, 1009, 410, 638, 638, 1682, 3, 
130, 348, 1299, 101, 64, 547, 3.98, 
130, 354, 1418, 307, 13, 21, 2, 
130, 360, 1275, 113, 112, 135, 2, 
130, 390, 1274, 22, 11, 4, 2, 
130, 435, 1284, 194, 194, 677, 3, 
130, 453, 1021, 248, 248, 823, 3, 
130, 527, 991, 691, 685, 549, 3, 
130, 565, 902, 6, 6, 7, 2, 
130, 578, 1084, 24, 24, 56, 3, 
130, 608, 1154, 321, 321, 585, 2, 
130, 634, 816, 794, 794, 1424, 3, 
130, 643, 772, 176, 176, 217, 2, 
130, 645, 853, 172, 172, 168, 3, 
130, 717, 726, 106, 106, 184, 2, 
130, 729, 727, 614, 613, 1834, 3, 
130, 774, 622, 383, 381, 366, 1.99, 
130, 776, 392, 402, 402, 3644, 4, 
130, 782, 466, 4, 4, 7, 2, 
130, 790, 577, 121, 121, 943, 4, 
130, 814, 660, 529, 529, 383, 2, 
130, 822, 425, 621, 619, 618, 2, 
130, 846, 517, 944, 944, 2556, 3, 
130, 848, 514, 54, 0, 0, 0, 
130, 908, 322, 163, 2, 3, 2, 
130, 922, 361, 431, 431, 404, 2, 
130, 954, 578, 932, 925, 865, 2, 
130, 980, 528, 130, 130, 157, 2, 
