"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"2626",32732,"FRNI",5,11.99
"2627",32732,"FRNI",15,36.41
"2628",32732,"FRNI",20,58.3
"2629",32732,"POTR5",5,108.35
"2630",32732,"POTR5",10,248.93
"2631",32732,"POTR5",15,231.22
"2632",32732,"POTR5",20,260.15
"2633",32732,"POTR5",30,197.67
"2634",32547,"HRDWD",50,107.25
"2635",32547,"ABBA",15,32.67
"2636",32547,"ABBA",20,76.78
"2637",32547,"FRNI",5,11.99
"2638",32547,"FRNI",10,20.02
"2639",32547,"FRNI",15,218.9
"2640",32547,"FRNI",25,76.34
"2641",32547,"FRNI",30,108.9
"2642",32547,"FRNI",35,231.11
"2643",32547,"FRNI",45,989.12
"2644",32547,"FRNI",50,113.19
"2645",32547,"FRNI",60,119.79
"2646",32547,"FRNI",70,531.3
"2647",32547,"POTR5",40,16.83
"2648",32547,"POTR5",45,388.96
"2649",32547,"POTR5",50,273.02
"2650",32517,"HRDWD",15,44.22
"2651",32517,"HRDWD",20,86.46
"2652",32517,"HRDWD",30,363.66
"2653",32517,"HRDWD",35,581.57
"2654",32517,"BEPA",10,32.34
"2655",25962,"HRDWD",45,165.88
"2656",25962,"ABBA",5,8.25
"2657",25962,"ABBA",10,20.13
"2658",25962,"ABBA",15,71.17
"2659",25962,"ABBA",20,117.15
"2660",25962,"ABBA",25,272.25
"2661",25962,"ABBA",30,444.73
"2662",25962,"ABBA",35,748.33
"2663",25962,"ABBA",40,139.26
"2664",25962,"THOC2",10,14.41
"2665",25962,"THOC2",100,78.65
"2666",25962,"ACSA3",50,101.53
"2667",25962,"ACSA3",55,97.9
"2668",25962,"BEPA",45,83.27
"2669",25962,"POTR5",5,10.56
"2670",25873,"HRDWD",25,177.32
"2671",25873,"HRDWD",35,651.09
"2672",25873,"SFTWD",45,67.43
"2673",25873,"SFTWD",50,136.29
"2674",25873,"SFTWD",55,135.96
"2675",25873,"SFTWD",60,198.22
"2676",25873,"ABBA",10,16.61
"2677",25873,"ABBA",15,80.85
"2678",25873,"ABBA",35,127.27
"2679",25873,"ABBA",40,365.09
"2680",25873,"ABBA",45,632.17
"2681",25873,"PIGL",45,45.43
"2682",25873,"PIGL",55,126.61
"2683",25873,"PIGL",60,1023.22
"2684",25873,"BEPA",20,105.93
"2685",25873,"POTR5",40,242.44
"2686",25873,"POTR5",45,454.96
"2687",27451,"HRDWD",5,16.17
"2688",27451,"HRDWD",10,53.13
"2689",27451,"HRDWD",20,144.54
"2690",27451,"HRDWD",35,576.18
"2691",27451,"HRDWD",40,395.56
"2692",27451,"HRDWD",45,73.81
"2693",27451,"HRDWD",50,33
"2694",27451,"HRDWD",55,153.78
"2695",27451,"HRDWD",70,698.5
"2696",27451,"ABBA",5,19.03
"2697",27451,"BEAL2",70,304.92
"2698",27451,"BEPA",55,61.71
"2699",27397,"SFTWD",5,87.89
"2700",27397,"SFTWD",10,79.53
"2701",27397,"SFTWD",15,169.51
"2702",27397,"SFTWD",20,161.37
"2703",27397,"SFTWD",25,159.17
"2704",27397,"SFTWD",30,453.42
"2705",27397,"SFTWD",35,267.41
"2706",27397,"SFTWD",45,57.31
"2707",27397,"SFTWD",50,56.98
"2708",27397,"SFTWD",55,0.99
"2709",27397,"SFTWD",60,0.99
"2710",27397,"ABBA",5,50.05
"2711",27397,"ABBA",10,128.48
"2712",27397,"ABBA",15,121.66
"2713",27397,"ABBA",20,48.95
"2714",27397,"ABBA",25,102.52
"2715",27397,"ABBA",30,155.65
"2716",27397,"ABBA",35,379.61
"2717",27397,"ABBA",45,1.76
"2718",27397,"BEAL2",10,38.83
"2719",27397,"BEAL2",20,93.61
"2720",27397,"BEPA",5,15.95
"2721",27397,"BEPA",20,83.05
"2722",27397,"BEPA",45,46.31
"2723",25828,"HRDWD",45,86.79
"2724",25828,"HRDWD",50,78.43
"2725",25828,"HRDWD",60,682.66
"2726",25828,"HRDWD",70,756.91
"2727",25828,"HRDWD",80,1781.56
"2728",25828,"SFTWD",30,154.88
"2729",25828,"SFTWD",45,168.41
"2730",25828,"SFTWD",60,209.44
"2731",25828,"SFTWD",65,458.48
"2732",25828,"ABBA",10,23.87
"2733",25828,"ABBA",30,167.86
"2734",25828,"ABBA",35,433.07
"2735",25828,"ABBA",40,269.83
"2736",25828,"ABBA",45,304.04
"2737",25828,"ABBA",50,1813.24
"2738",25828,"ABBA",55,1271.6
"2739",25828,"ABBA",60,572.66
"2740",25828,"PIGL",55,164.89
"2741",25828,"PIGL",60,851.51
"2742",25828,"PIGL",70,929.61
"2743",25828,"PIGL",75,1456.84
"2744",25828,"POTR5",40,173.25
"2745",25828,"POTR5",50,839.63
"2746",25828,"POTR5",55,1450.79
"2747",27681,"HRDWD",50,209.22
"2748",27681,"ABBA",5,69.74
"2749",27681,"ABBA",10,20.13
"2750",27681,"ABBA",15,123.97
"2751",27681,"ABBA",20,368.39
"2752",27681,"ABBA",25,481.25
"2753",27681,"ABBA",30,418
"2754",27681,"ABBA",35,1507.88
"2755",27681,"ABBA",40,1120.46
"2756",27681,"ABBA",45,459.69
"2757",27681,"ABBA",50,153.45
"2758",27681,"PIGL",60,316.25
"2759",26790,"HRDWD",5,15.07
"2760",26790,"HRDWD",10,34.21
"2761",26790,"HRDWD",15,124.74
"2762",26790,"HRDWD",20,200.31
"2763",26790,"HRDWD",55,220.33
"2764",26790,"SFTWD",5,17.49
"2765",26790,"SFTWD",15,35.86
"2766",26790,"SFTWD",25,79.2
"2767",26790,"SFTWD",40,284.02
"2768",26790,"SFTWD",45,139.15
"2769",26790,"SFTWD",50,191.62
"2770",26790,"SFTWD",55,161.37
"2771",26790,"SFTWD",60,258.06
"2772",26790,"ABBA",5,22.77
"2773",26790,"ABBA",10,20.13
"2774",26790,"ABBA",15,175.12
"2775",26790,"ABBA",20,61.93
"2776",26790,"ABBA",25,143.99
"2777",26790,"ABBA",30,336.27
"2778",26790,"ABBA",35,359.7
"2779",26790,"ABBA",40,88.77
"2780",26790,"ABBA",45,127.82
"2781",26790,"THOC2",75,91.52
"2782",26790,"THOC2",80,151.58
"2783",26790,"THOC2",100,377.41
"2784",26790,"BEAL2",5,36.63
"2785",26790,"BEAL2",10,70.95
"2786",26790,"BEAL2",70,624.25
"2787",26790,"BEPA",5,57.64
"2788",26790,"BEPA",10,32.34
"2789",26790,"BEPA",20,211.86
"2790",79379,"POTR5",5,10.56
"2791",79379,"POTR5",10,73.81
"2792",79379,"POTR5",15,188.87
"2793",79379,"POTR5",20,239.03
"2794",79379,"POTR5",25,659.78
"2795",79379,"POTR5",30,228.8
"2796",79379,"POTR5",40,156.64
"2797",79379,"POTR5",45,236.61
"2798",79379,"POTR5",50,970.75
"2799",78956,"HRDWD",5,160.6
"2800",78956,"HRDWD",10,69.08
"2801",78956,"HRDWD",15,135.85
"2802",80789,"SFTWD",35,230.89
"2803",80789,"SFTWD",45,303.05
"2804",80789,"SFTWD",50,340.01
"2805",80789,"SFTWD",55,339.68
"2806",80789,"PIMA",25,67.76
"2807",80789,"PIMA",35,154.88
"2808",80789,"PIMA",50,467.72
"2809",80789,"PIMA",55,885.28
"2810",80789,"PIMA",60,423.61
"2811",80789,"PIMA",65,92.07
"2812",81633,"HRDWD",30,151.47
"2813",81633,"HRDWD",45,224.07
"2814",81633,"HRDWD",50,78.87
"2815",81633,"HRDWD",55,652.41
"2816",81633,"HRDWD",60,220.88
"2817",81633,"HRDWD",70,108.57
"2818",81633,"SFTWD",45,48.95
"2819",81633,"SFTWD",50,209.88
"2820",81633,"SFTWD",55,812.02
"2821",81633,"SFTWD",60,1296.57
"2822",81633,"SFTWD",65,789.36
"2823",29624,"HRDWD",15,45.21
"2824",29624,"HRDWD",20,52.36
"2825",29624,"HRDWD",30,336.05
"2826",29624,"HRDWD",45,81.18
"2827",29624,"HRDWD",50,96.58
"2828",29624,"ABBA",10,20.13
"2829",29624,"PIGL",25,92.4
"2830",29624,"PIGL",65,331.43
"2831",29624,"THOC2",15,25.63
"2832",29624,"THOC2",30,122.76
"2833",29624,"THOC2",50,203.83
"2834",29624,"THOC2",60,88.66
"2835",29624,"THOC2",65,89.32
"2836",29624,"THOC2",70,385.33
"2837",29624,"THOC2",80,581.79
"2838",29624,"THOC2",85,313.61
"2839",29624,"THOC2",90,239.03
"2840",29624,"BEAL2",70,529.76
"2841",29624,"BEPA",45,129.14
"2842",29624,"BEPA",50,115.61
"2843",29624,"BEPA",60,103.29
"2844",29624,"BEPA",65,916.41
"2845",29624,"POTR5",50,279.73
"2846",29624,"POTR5",55,357.5
"2847",29624,"POTR5",60,634.59
"2848",29624,"QURU",70,1442.54
"2849",29624,"QURU",75,585.2
"2850",29360,"HRDWD",5,26.07
"2851",29360,"HRDWD",15,38.61
"2852",29360,"HRDWD",30,146.52
"2853",29360,"HRDWD",35,281.27
"2854",29360,"HRDWD",40,392.92
"2855",29360,"HRDWD",45,191.18
"2856",29360,"HRDWD",50,201.3
"2857",29360,"HRDWD",55,601.15
"2858",29360,"HRDWD",60,856.46
"2859",29360,"HRDWD",65,399.63
"2860",29360,"HRDWD",70,246.07
"2861",29360,"ACSA3",35,508.86
"2862",29360,"ACSA3",50,80.41
"2863",29360,"ACSA3",55,211.42
"2864",29360,"ACSA3",65,266.64
"2865",29145,"HRDWD",15,36.41
"2866",29145,"HRDWD",70,421.74
"2867",29145,"ACSA3",5,16.39
"2868",29145,"ACSA3",20,67.1
"2869",29145,"ACSA3",60,823.24
"2870",29145,"ACSA3",65,2576.86
"2871",29145,"ACSA3",70,1652.2
"2872",29145,"ACSA3",75,1375.88
"2873",29145,"ACSA3",80,3862.98
"2874",29145,"ACSA3",85,4260.41
"2875",30427,"HRDWD",5,74.14
"2876",30427,"HRDWD",10,49.61
"2877",30427,"HRDWD",15,32.67
"2878",30427,"ACSA3",5,16.39
"2879",30427,"ACSA3",10,190.63
"2880",30427,"ACSA3",30,159.06
"2881",30427,"POTR5",40,339.57
"2882",30427,"POTR5",45,338.8
"2883",29609,"HRDWD",50,103.07
"2884",29609,"ACSA3",65,310.53
"2885",29609,"BEAL2",30,176.44
"2886",29609,"BEAL2",40,524.37
"2887",29609,"BEAL2",50,99.55
"2888",29609,"BEPA",35,467.72
"2889",29609,"BEPA",45,636.57
"2890",29609,"BEPA",50,1683.22
"2891",29609,"BEPA",55,3204.85
"2892",29609,"BEPA",60,5225.55
"2893",29609,"BEPA",65,1435.28
"2894",29609,"POTR5",60,1327.37
"2895",29628,"PIGL",40,318.78
"2896",29628,"PIGL",45,99.66
"2897",29628,"PIGL",50,115.94
"2898",29628,"PIGL",60,280.28
"2899",29628,"PIGL",65,879.56
"2900",29628,"THOC2",65,82.61
"2901",29628,"THOC2",75,182.05
"2902",29628,"THOC2",105,511.28
"2903",29628,"THOC2",110,671.33
"2904",29628,"THOC2",120,1453.76
"2905",29628,"ACSA3",50,74.58
"2906",29628,"ACSA3",65,290.62
"2907",29628,"ACSA3",80,925.32
"2908",29628,"ACSA3",100,3325.19
"2909",29628,"BEAL2",60,206.91
"2910",29628,"BEAL2",75,229.24
"2911",29628,"BEAL2",80,3570.16
"2912",29628,"BEAL2",85,8311.49
"2913",29628,"BEAL2",90,715.22
"2914",29336,"HRDWD",15,32.67
"2915",29336,"HRDWD",55,333.19
"2916",29336,"HRDWD",65,881.32
"2917",29336,"HRDWD",70,1409.87
"2918",29336,"ACSA3",5,16.39
"2919",29336,"ACSA3",50,87.78
"2920",29336,"ACSA3",60,408.98
"2921",29336,"ACSA3",70,512.27
"2922",29336,"ACSA3",75,1306.91
"2923",29336,"ACSA3",85,1350.25
"2924",29336,"ACSA3",90,2028.84
"2925",29316,"HRDWD",25,277.86
"2926",29316,"HRDWD",45,102.41
"2927",29316,"HRDWD",50,85.14
"2928",29316,"HRDWD",55,274.12
"2929",29316,"HRDWD",60,247.72
"2930",29316,"HRDWD",65,347.82
"2931",29316,"ACSA3",60,362.78
"2932",29316,"ACSA3",65,758.12
"2933",29316,"ACSA3",70,777.26
"2934",29316,"ACSA3",75,799.04
"2935",29316,"ACSA3",80,718.74
"2936",29316,"BEAL2",75,604.56
"2937",29643,"HRDWD",50,252.45
"2938",29643,"HRDWD",55,143.33
"2939",29643,"HRDWD",60,286.11
"2940",29643,"HRDWD",65,351.45
"2941",29643,"ACSA3",5,16.39
"2942",29643,"ACSA3",10,27.17
"2943",29643,"ACSA3",20,222.31
"2944",29643,"ACSA3",25,128.15
"2945",29643,"ACSA3",30,193.93
"2946",29643,"ACSA3",50,167.86
"2947",29643,"ACSA3",55,635.25
"2948",29643,"ACSA3",60,226.27
"2949",29643,"ACSA3",65,463.65
"2950",29643,"ACSA3",70,756.47
"2951",29643,"ACSA3",80,1644.17
"2952",29643,"BEAL2",60,230.34
"2953",29643,"BEAL2",65,634.81
"2954",29643,"BEAL2",75,722.37
"2955",29643,"QURU",80,1252.79
"2956",29637,"HRDWD",45,195.69
"2957",29637,"HRDWD",50,345.07
"2958",29637,"HRDWD",55,360.14
"2959",29637,"HRDWD",60,421.52
"2960",29637,"HRDWD",70,459.03
"2961",29637,"ABBA",5,8.25
"2962",29637,"ABBA",25,112.09
"2963",29637,"PIGL",50,72.27
"2964",29637,"PIGL",65,344.52
"2965",29637,"PIST",50,54.78
"2966",29637,"PIST",65,905.41
"2967",29637,"PIST",70,1480.71
"2968",29637,"THOC2",75,84.15
"2969",29637,"ACSA3",55,83.71
"2970",29637,"BEPA",50,169.18
"2971",29637,"BEPA",55,343.42
"2972",29637,"BEPA",60,688.27
"2973",29637,"BEPA",65,313.17
"2974",29637,"QURU",5,20.68
"2975",29637,"QURU",20,97.35
"2976",29637,"QURU",55,236.83
"2977",29637,"QURU",65,842.16
"2978",29637,"QURU",70,723.47
"2979",29637,"QURU",75,534.27
"2980",29637,"QURU",80,737.44
"2981",29623,"HRDWD",45,53.46
"2982",29623,"HRDWD",50,270.05
"2983",29623,"HRDWD",55,390.72
"2984",29623,"HRDWD",60,519.64
"2985",29623,"HRDWD",65,446.38
"2986",29623,"HRDWD",70,596.31
"2987",29623,"HRDWD",80,1368.73
"2988",29623,"ABBA",5,6.16
"2989",29623,"ABBA",15,37.73
"2990",29623,"ABBA",25,84.81
"2991",29623,"ABBA",35,29.48
"2992",29623,"ABBA",40,106.26
"2993",29623,"ABBA",45,161.37
"2994",29623,"ABBA",55,80.3
"2995",29623,"PIGL",55,172.92
"2996",29623,"ACSA3",25,128.15
"2997",29623,"ACSA3",30,193.93
"2998",29623,"ACSA3",55,103.95
"2999",29623,"ACSA3",60,615.56
"3000",29623,"ACSA3",65,751.19
"3001",29623,"ACSA3",75,2326.61
"3002",29623,"ACSA3",80,645.7
"3003",29623,"BEAL2",70,411.18
"3004",29623,"BEPA",60,600.27
"3005",29623,"QURU",60,196.02
"3006",29623,"QURU",65,299.42
"3007",29623,"QURU",70,445.5
"3008",30020,"HRDWD",5,15.07
"3009",30020,"HRDWD",45,51.37
"3010",30020,"HRDWD",55,72.05
"3011",30020,"HRDWD",70,229.79
"3012",30020,"SFTWD",10,13.97
"3013",30020,"SFTWD",15,50.82
"3014",30020,"SFTWD",20,57.97
"3015",30020,"SFTWD",25,71.28
"3016",30020,"SFTWD",50,66.99
"3017",30020,"SFTWD",75,768.24
"3018",30020,"ABBA",40,36.74
"3019",30020,"PIMA",5,19.8
"3020",30020,"PIMA",10,43.34
"3021",30020,"PIMA",25,67.76
"3022",30020,"PIMA",30,92.4
"3023",30020,"PIMA",35,121.33
"3024",30020,"PIMA",50,83.38
"3025",30020,"PIMA",55,146.3
"3026",30020,"PIMA",60,302.5
"3027",30020,"PIMA",70,55.66
"3028",30020,"PIST",50,32.34
"3029",30020,"PIST",60,259.82
"3030",30020,"PIST",70,773.08
"3031",30020,"THOC2",60,27.94
"3032",30020,"THOC2",65,30.8
"3033",30020,"THOC2",70,104.83
"3034",30020,"THOC2",80,47.19
"3035",30020,"THOC2",85,77.11
"3036",30020,"BEPA",45,26.18
"3037",30020,"BEPA",50,91.08
"3038",29971,"HRDWD",5,66.33
"3039",29971,"HRDWD",10,36.63
"3040",29971,"HRDWD",15,51.15
"3041",29971,"HRDWD",45,95.7
"3042",29971,"HRDWD",50,262.35
"3043",29971,"HRDWD",55,517.66
"3044",29971,"HRDWD",65,361.68
"3045",29971,"ABBA",40,167.09
"3046",29971,"ABBA",45,231.66
"3047",29971,"POTR5",45,47.96
"3048",30724,"HRDWD",40,554.29
"3049",30724,"HRDWD",45,206.58
"3050",30724,"HRDWD",50,725.56
"3051",30724,"HRDWD",55,498.96
"3052",30724,"HRDWD",60,561.44
"3053",30724,"HRDWD",70,1159.18
"3054",30724,"SFTWD",5,7.04
"3055",30724,"SFTWD",25,93.39
"3056",30724,"SFTWD",35,225.17
"3057",30724,"SFTWD",45,156.97
"3058",30724,"SFTWD",50,140.14
"3059",30724,"SFTWD",55,104.39
"3060",30724,"SFTWD",75,1676.18
"3061",30724,"PIST",5,14.19
"3062",30724,"PIST",20,68.64
"3063",30724,"PIST",35,586.19
"3064",30724,"PIST",40,528.55
"3065",30724,"PIST",45,117.04
"3066",30724,"PIST",60,260.15
"3067",30724,"PIST",65,776.82
"3068",30724,"BEPA",50,107.25
"3069",30724,"BEPA",55,391.05
"3070",30724,"BEPA",60,45.43
"3071",30724,"BEPA",65,461.23
"3072",30724,"QURU",15,55.55
"3073",30724,"QURU",20,160.49
"3074",30724,"QURU",75,1525.7
"3075",30727,"HRDWD",45,68.53
"3076",30727,"HRDWD",50,438.57
"3077",30727,"HRDWD",55,1076.13
"3078",30727,"HRDWD",60,1499.63
"3079",30727,"HRDWD",65,1486.43
"3080",30727,"ABBA",5,8.25
"3081",30727,"ABBA",10,64.46
"3082",30727,"ABBA",15,60.83
"3083",30727,"ABBA",20,61.93
"3084",30727,"ABBA",40,58.74
"3085",30727,"ABBA",45,79.2
"3086",30727,"PIGL",45,53.68
"3087",30727,"PIGL",50,79.53
"3088",30727,"PIGL",55,188.1
"3089",30727,"THOC2",15,21.56
"3090",30727,"THOC2",40,123.64
"3091",30727,"THOC2",60,986.48
"3092",30727,"THOC2",65,181.61
"3093",30727,"THOC2",70,461.45
"3094",30727,"THOC2",75,555.06
"3095",30727,"THOC2",80,1179.09
"3096",30727,"THOC2",85,672.21
"3097",30727,"THOC2",90,713.57
"3098",30727,"THOC2",95,300.52
"3099",30727,"BEPA",70,669.02
"3100",28806,"SFTWD",65,248.38
"3101",28806,"SFTWD",70,506.22
"3102",28806,"PIBA2",30,198.66
"3103",28806,"PIBA2",45,75.9
"3104",28795,"HRDWD",5,32.12
"3105",28795,"HRDWD",10,22.33
"3106",28795,"HRDWD",20,112.53
"3107",28795,"HRDWD",45,78.32
"3108",28795,"HRDWD",50,93.5
"3109",28795,"HRDWD",55,134.75
"3110",28795,"ABBA",5,6.16
"3111",28795,"PIGL",15,35.86
"3112",28795,"ACSA3",65,180.07
"3113",28795,"ACSA3",75,494.45
"3114",28528,"HRDWD",10,21.12
"3115",28528,"HRDWD",30,180.18
"3116",28528,"HRDWD",50,234.63
"3117",28528,"HRDWD",55,401.72
"3118",28528,"SFTWD",40,345.62
"3119",28528,"SFTWD",45,99
"3120",28528,"SFTWD",50,668.47
"3121",28528,"SFTWD",55,2095.5
"3122",28528,"SFTWD",60,2640.22
"3123",28528,"SFTWD",65,2910.49
"3124",28528,"ABBA",15,32.67
"3125",28528,"PIMA",60,85.69
"3126",28528,"POTR5",15,48.73
"3127",28528,"POTR5",40,155.1
"3128",29022,"HRDWD",35,766.7
"3129",29022,"HRDWD",45,85.03
"3130",29022,"SFTWD",20,54.45
"3131",29022,"SFTWD",40,345.62
"3132",29022,"SFTWD",45,90.09
"3133",29022,"SFTWD",50,693.33
"3134",29022,"SFTWD",55,1132.78
"3135",29022,"SFTWD",60,363.22
"3136",29022,"SFTWD",65,1858.45
"3137",29022,"PIBA2",35,49.72
"3138",29022,"PIBA2",40,48.18
"3139",29022,"PIBA2",45,1017.83
"3140",29022,"PIBA2",50,1655.5
"3141",29022,"PIBA2",55,1058.64
"3142",28854,"HRDWD",5,57.09
"3143",28854,"HRDWD",25,123.97
"3144",28854,"HRDWD",30,216.48
"3145",28854,"HRDWD",45,58.52
"3146",28854,"HRDWD",50,76.01
"3147",28854,"HRDWD",55,127.38
"3148",28854,"HRDWD",65,331.1
"3149",28854,"HRDWD",70,1114.85
"3150",28854,"SFTWD",45,52.8
"3151",28854,"SFTWD",50,140.36
"3152",28854,"SFTWD",55,135.08
"3153",28854,"SFTWD",60,253.99
"3154",28854,"SFTWD",65,730.07
"3155",28854,"SFTWD",75,938.3
"3156",28854,"ABBA",35,70.51
"3157",28854,"ABBA",45,116.49
"3158",28854,"PIBA2",40,44
"3159",28854,"PIBA2",45,138.38
"3160",28854,"PIBA2",50,828.63
"3161",28854,"PIBA2",55,104.5
"3162",28854,"PIBA2",60,1182.5
"3163",28854,"PIST",25,122.87
"3164",28854,"PIST",30,156.97
"3165",28854,"PIST",45,168.63
"3166",28854,"PIST",50,98.78
"3167",28854,"PIST",60,287.98
"3168",28854,"QURU",10,78.76
"3169",28854,"QURU",20,97.35
"3170",26074,"HRDWD",50,0.99
"3171",26074,"HRDWD",55,854.7
"3172",26074,"HRDWD",60,722.7
"3173",26074,"HRDWD",70,687.94
"3174",26074,"SFTWD",50,137.28
"3175",26074,"ABBA",40,63.36
"3176",26074,"ABBA",45,59.29
"3177",26074,"ABBA",50,41.03
"3178",26074,"ACSA3",5,16.39
"3179",26074,"ACSA3",10,33.66
"3180",26074,"ACSA3",65,268.07
"3181",26074,"BEAL2",50,138.38
"3182",26074,"BEAL2",55,145.31
"3183",26074,"BEPA",45,79.86
"3184",27170,"SFTWD",5,11.33
"3185",27170,"SFTWD",30,443.19
"3186",27170,"SFTWD",35,236.06
"3187",27170,"SFTWD",40,1127.83
"3188",27170,"SFTWD",45,1520.42
"3189",27170,"SFTWD",50,2064.15
"3190",27170,"SFTWD",55,2528.57
"3191",27170,"SFTWD",60,1518.11
"3192",27170,"SFTWD",65,613.25
"3193",27170,"PIST",30,196.13
"3194",27170,"PIST",40,39.27
"3195",27170,"PIST",45,303.71
"3196",27170,"PIST",50,510.73
"3197",27170,"PIST",55,248.05
"3198",27170,"PIST",60,771.76
"3199",27170,"PIST",65,1674.97
"3200",27170,"PIST",70,978.45
"3201",27170,"BEPA",35,313.94
"3202",27170,"BEPA",50,123.2
"3203",26871,"HRDWD",5,85.14
"3204",26871,"HRDWD",10,136.29
"3205",26871,"HRDWD",15,425.81
"3206",26871,"HRDWD",20,292.6
"3207",26871,"HRDWD",25,1056.99
"3208",26871,"HRDWD",30,746.02
"3209",26871,"HRDWD",35,674.3
"3210",26871,"HRDWD",40,1473.78
"3211",26871,"HRDWD",45,231.66
"3212",26871,"HRDWD",50,526.68
"3213",26871,"ABBA",5,33.55
"3214",26871,"ABBA",10,80.74
"3215",26871,"ABBA",15,70.4
"3216",26871,"ABBA",20,124.3
"3217",26871,"ABBA",25,298.98
"3218",26871,"ABBA",30,584.21
"3219",26871,"ABBA",35,286.11
"3220",26871,"ABBA",40,207.13
"3221",26871,"ABBA",45,491.7
"3222",26871,"ABBA",50,184.03
"3223",26871,"PIST",30,169.51
"3224",26871,"PIST",35,345.62
"3225",26871,"PIST",45,180.07
"3226",26871,"PIST",50,76.89
"3227",26871,"BEPA",10,39.05
"3228",26871,"BEPA",15,46.42
"3229",26871,"BEPA",45,83.27
"3230",26871,"BEPA",50,92.51
"3231",26871,"POTR5",40,50.27
"3232",26069,"HRDWD",5,15.07
"3233",26069,"HRDWD",25,111.32
"3234",26069,"HRDWD",40,439.23
"3235",26069,"HRDWD",45,124.85
"3236",26069,"HRDWD",50,62.04
"3237",26069,"HRDWD",65,591.69
"3238",26069,"SFTWD",5,11.11
"3239",26069,"SFTWD",10,21.78
"3240",26069,"SFTWD",20,60.5
"3241",26069,"SFTWD",25,75.46
"3242",26069,"SFTWD",40,355.96
"3243",26069,"SFTWD",45,93.94
"3244",26069,"SFTWD",50,68.53
"3245",26069,"SFTWD",60,186.78
"3246",26069,"SFTWD",65,641.19
"3247",26069,"ABBA",5,33.55
"3248",26069,"ABBA",10,90.75
"3249",26069,"ABBA",15,129.36
"3250",26069,"ABBA",20,305.69
"3251",26069,"ABBA",25,697.51
"3252",26069,"ABBA",30,545.82
"3253",26069,"ABBA",35,95.04
"3254",26069,"ABBA",40,432.52
"3255",26069,"ABBA",45,638.11
"3256",26069,"ABBA",50,621.28
"3257",26069,"ABBA",55,693.66
"3258",26069,"THOC2",5,19.91
"3259",26069,"THOC2",10,28.82
"3260",26069,"THOC2",15,25.63
"3261",26069,"THOC2",25,40.04
"3262",26069,"THOC2",30,64.79
"3263",26069,"THOC2",45,155.32
"3264",26069,"THOC2",65,32.45
"3265",26069,"THOC2",80,35.31
"3266",26069,"BEAL2",15,117.15
"3267",26069,"BEAL2",25,105.38
"3268",26069,"BEAL2",30,176.44
"3269",26069,"BEAL2",35,312.4
"3270",26069,"BEAL2",40,410.52
"3271",26069,"BEAL2",45,26.73
"3272",26069,"BEAL2",50,238.92
"3273",26069,"BEAL2",65,343.86
"3274",26069,"BEPA",45,63.14
"3275",26069,"POTR5",45,109.67
"3276",27813,"HRDWD",5,26.29
"3277",27813,"HRDWD",25,102.63
"3278",27813,"HRDWD",35,316.69
"3279",27813,"HRDWD",45,99.44
"3280",27813,"HRDWD",55,345.84
"3281",27813,"HRDWD",60,857.56
"3282",27813,"HRDWD",65,371.03
"3283",27813,"SFTWD",45,43.89
"3284",27813,"SFTWD",55,120.67
"3285",27813,"SFTWD",60,279.84
"3286",27813,"ABBA",5,27.61
"3287",27813,"ABBA",10,20.13
"3288",27813,"ABBA",15,37.73
"3289",27813,"ABBA",20,55.22
"3290",27813,"ABBA",35,80.41
"3291",27813,"ABBA",40,53.24
"3292",27813,"ABBA",45,153.23
"3293",27813,"ABBA",50,915.97
"3294",27813,"ABBA",55,713.68
"3295",27813,"PIMA",50,459.03
"3296",27813,"PIMA",65,593.12
"3297",27813,"PIMA",70,458.59
"3298",27813,"PIMA",75,131.12
"3299",27813,"PIMA",90,80.3
"3300",27813,"PIST",60,4.51
"3301",27813,"PIST",70,1271.38
"3302",27813,"POTR5",40,90.75
"3303",27813,"POTR5",45,106.92
"3304",27790,"HRDWD",45,54.78
"3305",27790,"SFTWD",5,8.47
"3306",27790,"SFTWD",15,30.8
"3307",27790,"SFTWD",25,92.4
"3308",27790,"SFTWD",45,501.93
"3309",27790,"SFTWD",50,618.31
"3310",27790,"SFTWD",55,403.59
"3311",27790,"SFTWD",60,211.2
"3312",27790,"ABBA",5,56.54
"3313",27790,"ABBA",10,88
"3314",27790,"ABBA",15,316.8
"3315",27790,"ABBA",20,674.08
"3316",27790,"ABBA",25,439.34
"3317",27790,"ABBA",30,726.44
"3318",27790,"ABBA",35,74.91
"3319",27790,"ABBA",40,406.45
"3320",27790,"ABBA",45,408.87
"3321",27790,"ABBA",50,96.25
"3322",27790,"PIGL",45,63.69
"3323",27790,"PIGL",50,103.51
"3324",27790,"PIMA",55,43.01
"3325",27790,"PIMA",60,82.72
"3326",27791,"HRDWD",5,47.41
"3327",27791,"HRDWD",10,36.63
"3328",27791,"HRDWD",15,118.8
"3329",27791,"HRDWD",25,151.58
"3330",27791,"HRDWD",55,278.3
"3331",27791,"SFTWD",5,25.74
"3332",27791,"SFTWD",30,111.21
"3333",27791,"SFTWD",45,220.22
"3334",27791,"SFTWD",50,130.9
"3335",27791,"SFTWD",55,708.07
"3336",27791,"SFTWD",60,751.41
"3337",27791,"SFTWD",70,500.06
"3338",27791,"ABBA",5,14.41
"3339",27791,"ABBA",15,75.35
"3340",27791,"ABBA",25,112.09
"3341",27791,"ABBA",30,269.28
