#ppt,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
2003-03-11T00:00:00Z,3.4581196,0.006765399,0.08225205
2003-03-12T00:00:00Z,2.0239317,0.016491305,0.12841848
2003-03-13T00:00:00Z,2.18547,0.047976717,0.21903588
2003-03-14T00:00:00Z,2.77094,0.006044798,0.0777483
2003-03-15T00:00:00Z,3.588889,0.02065134,0.14370574
2003-03-16T00:00:00Z,1.8316239,0.00580165,0.07616857
2003-03-17T00:00:00Z,4.8871794,0.005954907,0.07716805
2003-03-18T00:00:00Z,4.940171,0.054665487,0.23380652
2003-03-19T00:00:00Z,3.6777778,0.009501915,0.09747777
2003-03-20T00:00:00Z,2.057265,0.022985559,0.15160988
2003-03-21T00:00:00Z,3.8136752,0.003432066,0.058583837
2003-03-22T00:00:00Z,2.1068375,0.005125258,0.07159091
2003-03-23T00:00:00Z,2.4504273,0.022521367,0.1500712
2003-03-24T00:00:00Z,4.2444444,0.059904214,0.24475338
2003-03-25T00:00:00Z,4.265812,0.016234895,0.12741622
2003-03-26T00:00:00Z,1.2384615,0.006007958,0.07751101
2003-03-27T00:00:00Z,4.2068377,0.24909078,0.49908996
2003-03-28T00:00:00Z,8.909402,0.0331005,0.18193543
2003-03-29T00:00:00Z,4.7470083,0.04906425,0.22150451
2003-03-30T00:00:00Z,2.5880342,0.005200413,0.07211389
2003-03-31T00:00:00Z,4.365812,0.066752136,0.25836435
2003-04-01T00:00:00Z,2.6410255,0.009681698,0.098395616
2003-04-02T00:00:00Z,7.325641,0.226061,0.47545874
2003-04-03T00:00:00Z,9.702564,0.24887268,0.49887142
2003-04-04T00:00:00Z,10.364102,0.14956233,0.3867329
2003-04-05T00:00:00Z,4.71453,0.07590775,0.27551362
2003-04-06T00:00:00Z,3.957265,0.11402004,0.33766854
2003-04-07T00:00:00Z,8.050427,0.04252137,0.2062071
2003-04-08T00:00:00Z,3.5333333,0.013448276,0.1159667
2003-04-09T00:00:00Z,6.419658,0.20504126,0.45281482
2003-04-10T00:00:00Z,5.78547,0.22176982,0.47092444
2003-04-11T00:00:00Z,3.8965812,0.039126143,0.19780329
2003-04-12T00:00:00Z,3.1153846,0.025795756,0.16061057
2003-04-13T00:00:00Z,4.7905984,0.12620395,0.35525194
2003-04-14T00:00:00Z,4.8452992,0.026809609,0.1637364
2003-04-15T00:00:00Z,6.8299146,0.054356027,0.23314379
2003-04-16T00:00:00Z,11.903419,0.317402,0.5633844
2003-04-17T00:00:00Z,7.47094,0.2834586,0.5324083
2003-04-18T00:00:00Z,3.537607,0.09753905,0.31231242
2003-04-19T00:00:00Z,7.830769,0.23076923,0.48038447
2003-04-20T00:00:00Z,4.5444446,0.07404215,0.27210686
2003-04-21T00:00:00Z,6.0358973,0.24042441,0.4903309
2003-04-22T00:00:00Z,2.859829,0.168631,0.41064706
2003-04-23T00:00:00Z,2.3675213,0.04203949,0.20503534
2003-04-24T00:00:00Z,3.4410257,0.027095491,0.16460708
2003-04-25T00:00:00Z,4.134188,0.008476275,0.09206668
2003-04-26T00:00:00Z,2.6153846,0.093037136,0.3050199
2003-04-27T00:00:00Z,3.5777779,0.017777778,0.13333334
2003-04-28T00:00:00Z,5.58547,0.14349397,0.37880597
2003-04-29T00:00:00Z,3.0299146,0.06263189,0.25026363
2003-04-30T00:00:00Z,3.1880343,0.07020041,0.2649536
2003-05-01T00:00:00Z,3.2,0.01,0.1
2003-05-02T00:00:00Z,3.1153846,0.02234748,0.14949073
2003-05-03T00:00:00Z,3.9273505,0.117348954,0.34256235
2003-05-04T00:00:00Z,5.6,0.06551724,0.25596336
2003-05-05T00:00:00Z,8.003419,0.5175744,0.71942645
2003-05-06T00:00:00Z,4.58547,0.044356026,0.2106087
2003-05-07T00:00:00Z,3.1452992,0.07767168,0.2786964
2003-05-08T00:00:00Z,5.4444447,0.018697318,0.13673814
2003-05-09T00:00:00Z,9.870086,0.44504568,0.6671174
2003-05-10T00:00:00Z,4.5102563,0.014204244,0.11918156
2003-05-11T00:00:00Z,9.615385,0.21303713,0.46155947
2003-05-12T00:00:00Z,5.6188035,0.11033304,0.33216417
2003-05-13T00:00:00Z,5.483761,0.020337459,0.14260946
2003-05-14T00:00:00Z,4.7290597,0.33914825,0.5823644
2003-05-15T00:00:00Z,6.915385,0.44855437,0.66974205
2003-05-16T00:00:00Z,6.217949,0.6461406,0.8038287
2003-05-17T00:00:00Z,6.5478635,0.4218273,0.6494823
2003-05-18T00:00:00Z,6.4700856,0.5002181,0.70726097
2003-05-19T00:00:00Z,5.97094,2.031562,1.4253287
2003-05-20T00:00:00Z,5.768376,0.14787062,0.38453948
2003-05-21T00:00:00Z,5.3333335,0.009310345,0.09649013
2003-05-22T00:00:00Z,4.042735,0.22453728,0.47385365
2003-05-23T00:00:00Z,3.1051283,0.017904509,0.13380773
2003-05-24T00:00:00Z,3.3948717,0.17169762,0.4143641
2003-05-25T00:00:00Z,3.382906,0.07987769,0.28262642
2003-05-26T00:00:00Z,3.5119658,0.014855585,0.12188349
2003-05-27T00:00:00Z,5.6666665,0.05275862,0.22969244
2003-05-28T00:00:00Z,4.9871793,0.07474801,0.2734008
2003-05-29T00:00:00Z,4.903419,0.01085028,0.104164675
2003-05-30T00:00:00Z,6.27265,0.034245506,0.1850554
2003-05-31T00:00:00Z,4.359829,0.07173445,0.26783288
2003-06-01T00:00:00Z,5.688889,0.03565134,0.18881562
2003-06-02T00:00:00Z,1.9435897,0.12661804,0.35583428
2003-06-03T00:00:00Z,2.1205127,0.12250663,0.35000947
2003-06-04T00:00:00Z,2.2068377,0.009608016,0.09802049
2003-06-05T00:00:00Z,4.1153846,0.044416446,0.2107521
2003-06-06T00:00:00Z,4.391453,0.104409076,0.32312393
2003-06-07T00:00:00Z,3.6239316,0.20493959,0.45270252
2003-06-08T00:00:00Z,3.731624,0.03718096,0.19282365
2003-06-09T00:00:00Z,2.980342,0.051592987,0.22714089
2003-06-10T00:00:00Z,4.223932,0.06528441,0.25550812
2003-06-11T00:00:00Z,2.9299145,0.039356027,0.19838354
2003-06-12T00:00:00Z,6.197436,0.21766578,0.46654665
2003-06-13T00:00:00Z,3.2358975,0.04214854,0.2053011
2003-06-14T00:00:00Z,2.523077,0.16661803,0.40818873
2003-06-15T00:00:00Z,1.834188,0.009683171,0.0984031
2003-06-16T00:00:00Z,2.9811966,0.18929856,0.43508455
2003-06-17T00:00:00Z,2.317094,0.013670793,0.11692216
2003-06-18T00:00:00Z,2.9076922,0.02571618,0.16036265
2003-06-19T00:00:00Z,3.9128206,0.044403184,0.21072063
2003-06-20T00:00:00Z,3.8675213,0.006867079,0.082867846
2003-06-21T00:00:00Z,3.5589743,0.09226791,0.30375633
2003-06-22T00:00:00Z,4.200855,0.1542234,0.39271286
2003-06-23T00:00:00Z,3.2136753,0.036018275,0.18978481
2003-06-24T00:00:00Z,2.6128206,0.01974801,0.14052762
2003-06-25T00:00:00Z,5.77265,0.08200412,0.28636363
2003-06-26T00:00:00Z,9.2615385,0.12997347,0.36051834
2003-06-27T00:00:00Z,4.5700855,0.085735336,0.29280597
2003-06-28T00:00:00Z,2.9521368,0.006137637,0.07834307
2003-06-29T00:00:00Z,3.0008547,0.02784409,0.16686548
2003-06-30T00:00:00Z,4.6017094,0.15603153,0.39500827
2003-07-01T00:00:00Z,3.082906,0.093325965,0.305493
2003-07-02T00:00:00Z,5.1307693,0.005251989,0.07247061
2003-07-03T00:00:00Z,2.9299145,0.002114648,0.0459853
2003-07-04T00:00:00Z,4.879487,0.5956101,0.7717578
2003-07-05T00:00:00Z,4.5111113,0.11375479,0.33727553
2003-07-06T00:00:00Z,5.335043,0.069192454,0.2630446
2003-07-07T00:00:00Z,6.1615386,0.027214855,0.16496925
2003-07-08T00:00:00Z,6.27265,0.025452401,0.15953809
2003-07-09T00:00:00Z,4.828205,0.14549072,0.38143244
2003-07-10T00:00:00Z,4.52906,0.298631,0.5464714
2003-07-11T00:00:00Z,6.822222,0.05329502,0.23085713
2003-07-12T00:00:00Z,5.600855,0.04836133,0.2199121
2003-07-13T00:00:00Z,4.3923078,0.035888594,0.18944286
2003-07-14T00:00:00Z,8.9512825,0.037864722,0.1945886
2003-07-15T00:00:00Z,6.126496,0.021274684,0.14585844
2003-07-16T00:00:00Z,6.7042737,0.0752402,0.27429947
2003-07-17T00:00:00Z,5.2786326,0.029453287,0.1716196
2003-07-18T00:00:00Z,5.046154,0.034575596,0.18594514
2003-07-19T00:00:00Z,5.064957,0.029020041,0.1703527
2003-07-20T00:00:00Z,3.754701,0.081982024,0.28632504
2003-07-21T00:00:00Z,4.2025642,0.21628647,0.4650661
2003-07-22T00:00:00Z,3.9991453,0.0654303,0.25579345
2003-07-23T00:00:00Z,3.6179488,0.014416446,0.120068505
2003-07-24T00:00:00Z,5.0632477,0.018896258,0.13746366
2003-07-25T00:00:00Z,5.233333,0.023965517,0.154808
2003-07-26T00:00:00Z,2.059829,0.032768935,0.18102193
2003-07-27T00:00:00Z,4.822222,0.25398466,0.5039689
2003-07-28T00:00:00Z,5.2700853,0.06797671,0.26072344
2003-07-29T00:00:00Z,2.9615386,0.008249337,0.09082586
2003-07-30T00:00:00Z,4.240171,0.7339758,0.8567239
2003-07-31T00:00:00Z,3.376923,0.07299735,0.27018023
2003-08-01T00:00:00Z,1.9307692,0.037148543,0.19273956
2003-08-02T00:00:00Z,3.640171,0.04432066,0.21052472
2003-08-03T00:00:00Z,2.019658,0.003834365,0.06192225
2003-08-04T00:00:00Z,3.9641025,0.059562333,0.24405396
2003-08-05T00:00:00Z,4.3290596,0.032768935,0.18102193
2003-08-06T00:00:00Z,4.1247864,0.05739758,0.23957793
2003-08-07T00:00:00Z,4.0700855,0.050735336,0.22524506
2003-08-08T00:00:00Z,3.1974359,0.20887268,0.45702592
2003-08-09T00:00:00Z,4.4461536,0.09802387,0.31308764
2003-08-10T00:00:00Z,3.7521367,0.01268936,0.112647064
2003-08-11T00:00:00Z,3.3213675,0.096349835,0.3104027
2003-08-12T00:00:00Z,1.6709402,0.035355143,0.18802963
2003-08-13T00:00:00Z,2.8358974,0.04421751,0.2102796
2003-08-14T00:00:00Z,4.780342,0.53331715,0.73028564
2003-08-15T00:00:00Z,5.9307694,0.37680373,0.6138434
2003-08-16T00:00:00Z,3.4521368,0.048723843,0.22073478
2003-08-17T00:00:00Z,4.194017,0.056601826,0.23791139
2003-08-18T00:00:00Z,3.0188034,0.212402,0.46087092
2003-08-19T00:00:00Z,3.4649572,0.038157973,0.19534066
2003-08-20T00:00:00Z,4.3581195,0.08417919,0.29013652
2003-08-21T00:00:00Z,4.866667,0.023275862,0.15256429
2003-08-22T00:00:00Z,3.8905983,0.054997053,0.2345145
2003-08-23T00:00:00Z,4.100855,0.0880165,0.29667577
2003-08-24T00:00:00Z,4.551282,0.03820955,0.19547263
2003-08-25T00:00:00Z,2.0700855,0.01539051,0.12405849
2003-08-26T00:00:00Z,5.389744,0.009721485,0.09859759
2003-08-27T00:00:00Z,3.5153847,0.034071617,0.18458499
2003-08-28T00:00:00Z,5.428205,0.21618037,0.46495202
2003-08-29T00:00:00Z,5.675214,0.09308724,0.30510202
2003-08-30T00:00:00Z,5.7025642,0.040941644,0.20234042
2003-08-31T00:00:00Z,6.359829,0.114148244,0.33785832
2003-09-01T00:00:00Z,2.5529914,0.026995284,0.16430242
2003-09-02T00:00:00Z,4.0273504,0.13855585,0.37223092
2003-09-03T00:00:00Z,6.1076922,0.11950929,0.34570116
2003-09-04T00:00:00Z,4.5786324,0.06876363,0.2622282
2003-09-05T00:00:00Z,3.954701,0.01370616,0.11707331
2003-09-06T00:00:00Z,2.8675213,0.010832597,0.10407976
2003-09-07T00:00:00Z,4.8239317,0.023387857,0.15293089
2003-09-08T00:00:00Z,3.676923,0.05403183,0.23244748
2003-09-09T00:00:00Z,4.960684,0.6758547,0.8221038
2003-09-10T00:00:00Z,5.6675215,0.002901562,0.053866148
2003-09-11T00:00:00Z,5.5700855,0.66056293,0.8127502
2003-09-12T00:00:00Z,4.6666665,0.70293105,0.83840984
2003-09-13T00:00:00Z,4.3264956,0.012653993,0.11248997
2003-09-14T00:00:00Z,3.088889,0.060478926,0.24592464
2003-09-15T00:00:00Z,3.8102565,0.016790451,0.12957798
2003-09-16T00:00:00Z,3.3162394,0.23982021,0.4897144
2003-09-17T00:00:00Z,4.8649573,0.036433835,0.19087648
2003-09-18T00:00:00Z,5.348718,0.52476126,0.7244041
2003-09-19T00:00:00Z,8.079487,0.017334217,0.13165948
2003-09-20T00:00:00Z,5.5145297,0.029700855,0.17233936
2003-09-21T00:00:00Z,4.9384613,0.43566313,0.6600478
2003-09-22T00:00:00Z,6,0.03189655,0.17859606
2003-09-23T00:00:00Z,7.396581,0.00722959,0.085026994
2003-09-24T00:00:00Z,10.04359,0.034549072,0.1858738
2003-09-25T00:00:00Z,6.8752136,0.017569996,0.13255186
2003-09-26T00:00:00Z,4.3393164,0.08257884,0.28736535
2003-09-27T00:00:00Z,5.705128,0.25514588,0.5051197
2003-09-28T00:00:00Z,6.262393,0.056332156,0.23734395
2003-09-29T00:00:00Z,3.1709402,0.13397583,0.3660271
2003-09-30T00:00:00Z,7.2897434,0.040583555,0.2014536
2003-10-01T00:00:00Z,7.880342,0.017110227,0.13080607
2003-10-02T00:00:00Z,7.548718,0.006657825,0.081595495
2003-10-03T00:00:00Z,8.707692,0.06985411,0.26429927
2003-10-04T00:00:00Z,6.5299144,0.26176983,0.51163447
2003-10-05T00:00:00Z,2.8307693,0.06818303,0.2611188
2003-10-06T00:00:00Z,3.5811965,0.048781313,0.22086492
2003-10-07T00:00:00Z,3.4333334,0.07396552,0.271966
2003-10-08T00:00:00Z,4.526496,0.007998821,0.08943613
2003-10-09T00:00:00Z,6.0145297,0.5690112,0.7543283
2003-10-10T00:00:00Z,7.5700855,0.28366637,0.5326034
2003-10-11T00:00:00Z,6.8102565,0.3738594,0.6114404
2003-10-12T00:00:00Z,8.862393,0.018745948,0.13691585
2003-10-13T00:00:00Z,2.0769231,0.021445623,0.14644325
2003-10-14T00:00:00Z,4.077778,0.016570881,0.12872793
2003-10-15T00:00:00Z,7.7025642,0.01076923,0.103774905
2003-10-16T00:00:00Z,7.528205,0.016870027,0.12988466
2003-10-17T00:00:00Z,3.768376,0.003560271,0.05966801
2003-10-18T00:00:00Z,2.5179486,0.06372679,0.25244164
2003-10-19T00:00:00Z,3.579487,0.041816976,0.20449199
2003-10-20T00:00:00Z,3.9581196,0.08314471,0.28834826
2003-10-21T00:00:00Z,3.7196581,0.069351606,0.26334694
2003-10-22T00:00:00Z,2.297436,0.0066313,0.08143279
2003-10-23T00:00:00Z,3.8,0.003793103,0.061588176
2003-10-24T00:00:00Z,5.0358973,0.031976126,0.1788187
2003-10-25T00:00:00Z,5.459829,0.116389625,0.34115922
2003-10-26T00:00:00Z,3.465812,0.007269378,0.085260645
2003-10-27T00:00:00Z,4.0555553,0.002490422,0.049904123
2003-10-28T00:00:00Z,12.277778,0.06726053,0.25934637
2003-10-29T00:00:00Z,5.0017095,0.015169467,0.123164386
2003-10-30T00:00:00Z,5.4760685,0.07804303,0.2793618
2003-10-31T00:00:00Z,5.7264957,0.011102269,0.10536731
2003-11-01T00:00:00Z,6.3982906,0.003617742,0.060147673
2003-11-02T00:00:00Z,6.062393,0.003573534,0.05977904
2003-11-03T00:00:00Z,7.1418805,0.002799882,0.05291391
2003-11-04T00:00:00Z,10.7598295,0.11294135,0.33606747
2003-11-05T00:00:00Z,8.063248,0.04096522,0.20239867
2003-11-06T00:00:00Z,11.158119,0.07728264,0.27799755
2003-11-07T00:00:00Z,10.082906,0.10091217,0.31766677
2003-11-08T00:00:00Z,6.945299,0.017499262,0.13228478
2003-11-09T00:00:00Z,11.828205,0.038766578,0.1968923
2003-11-10T00:00:00Z,7.85641,0.018687002,0.1367004
2003-11-11T00:00:00Z,7.4948716,0.02290451,0.15134236
2003-11-12T00:00:00Z,8.118803,0.004815797,0.069395944
2003-11-13T00:00:00Z,9.455556,0.02335249,0.15281522
2003-11-14T00:00:00Z,4.4068375,0.059952844,0.24485269
2003-11-15T00:00:00Z,1.8025641,0.010424404,0.10209997
2003-11-16T00:00:00Z,2.140171,0.078631006,0.2804122
2003-11-17T00:00:00Z,6.4529915,0.33992633,0.583032
2003-11-18T00:00:00Z,5.320513,0.053196285,0.2306432
2003-11-19T00:00:00Z,7.9384613,0.026007958,0.16126983
2003-11-20T00:00:00Z,7.7675214,0.003591217,0.059926767
2003-11-21T00:00:00Z,6.7393165,0.054302976,0.23302999
2003-11-22T00:00:00Z,7.0897436,0.10092838,0.31769228
2003-11-23T00:00:00Z,12.862393,0.009090775,0.09534556
2003-11-24T00:00:00Z,9.1905985,0.042755675,0.20677444
2003-11-25T00:00:00Z,9.163248,0.01493074,0.12219141
2003-11-26T00:00:00Z,6.909402,0.006376363,0.079852134
2003-11-27T00:00:00Z,3.6145298,0.0740112,0.27205
2003-11-28T00:00:00Z,5.771795,0.015145889,0.12306863
2003-11-29T00:00:00Z,8.010257,0.057997346,0.24082638
2003-11-30T00:00:00Z,7.464957,0.02712349,0.1646921
2003-12-01T00:00:00Z,12.283761,0.103613324,0.32189023
2003-12-02T00:00:00Z,4.671795,0.11514589,0.33933154
2003-12-03T00:00:00Z,5.964957,0.01126142,0.10611984
2003-12-04T00:00:00Z,3.2299144,0.016080165,0.12680759
2003-12-05T00:00:00Z,4.842735,0.026778663,0.16364187
2003-12-06T00:00:00Z,4.8521366,0.020965222,0.14479372
2003-12-07T00:00:00Z,7.8076925,0.31675068,0.56280607
2003-12-08T00:00:00Z,4.6905985,0.31292808,0.5593998
2003-12-09T00:00:00Z,6.535043,0.030399352,0.17435409
2003-12-10T00:00:00Z,10.839316,0.023785735,0.15422624
2003-12-11T00:00:00Z,9.203419,0.080160625,0.2831265
2003-12-12T00:00:00Z,5.908547,0.016478043,0.12836683
2003-12-13T00:00:00Z,10.471795,0.07549071,0.27475575
2003-12-14T00:00:00Z,8.896582,0.023781314,0.15421191
2003-12-15T00:00:00Z,6.4239316,0.21356027,0.4621258
2003-12-16T00:00:00Z,7.6376066,0.003228706,0.056821704
2003-12-17T00:00:00Z,6.374359,0.15519893,0.39395297
2003-12-18T00:00:00Z,6.557265,0.018157972,0.13475151
2003-12-19T00:00:00Z,7.9752135,0.06274241,0.25048435
2003-12-20T00:00:00Z,7.623077,0.09385942,0.30636483
2003-12-21T00:00:00Z,7.194872,0.11359417,0.33703732
2003-12-22T00:00:00Z,6.4555554,0.024386974,0.15616329
2003-12-23T00:00:00Z,7.5435896,0.021618037,0.14703074
2003-12-24T00:00:00Z,3.5068376,0.042883877,0.20708422
2003-12-25T00:00:00Z,3.2521367,0.007861774,0.08866665
2003-12-26T00:00:00Z,3.8119657,0.012096965,0.1099862
2003-12-27T00:00:00Z,6.5666666,0.96810347,0.9839225
2003-12-28T00:00:00Z,6.6811967,0.21274683,0.46124488
2003-12-29T00:00:00Z,4.8974357,0.006803714,0.082484625
2003-12-30T00:00:00Z,4.1128206,0.055782493,0.23618318
2003-12-31T00:00:00Z,9.141026,0.060716182,0.24640654
2004-01-01T00:00:00Z,5.976923,0.10627321,0.3259957
2004-01-02T00:00:00Z,5.853846,0.009575597,0.09785498
2004-01-03T00:00:00Z,12.253846,0.033541113,0.18314233
2004-01-04T00:00:00Z,5.61453,0.01676982,0.12949835
2004-01-05T00:00:00Z,7.847863,0.012861774,0.113409765
2004-01-06T00:00:00Z,10.511111,0.0501341,0.22390646
2004-01-07T00:00:00Z,7.802564,0.0716313,0.26764023
2004-01-08T00:00:00Z,6.5102563,0.043169763,0.20777334
2004-01-09T00:00:00Z,3.8418803,0.022110227,0.14869508
2004-01-10T00:00:00Z,4.78547,0.1378043,0.37122002
2004-01-11T00:00:00Z,5.882906,0.01849838,0.13600874
2004-01-12T00:00:00Z,5.6991453,0.01284409,0.11333177
2004-01-13T00:00:00Z,6.35641,0.111618035,0.33409286
2004-01-14T00:00:00Z,8.254701,0.00784409,0.08856687
2004-01-15T00:00:00Z,6.848718,0.007519894,0.08671732
2004-01-16T00:00:00Z,8.041881,0.016937813,0.13014536
2004-01-17T00:00:00Z,8.817094,0.21987769,0.46891117
2004-01-18T00:00:00Z,10.659829,0.2448379,0.49481097
2004-01-19T00:00:00Z,8.632479,0.16255674,0.40318325
2004-01-20T00:00:00Z,5.3837605,0.07775125,0.2788391
2004-01-21T00:00:00Z,10.840171,0.17914824,0.42325908
2004-01-22T00:00:00Z,9.754701,0.25146478,0.50146264
2004-01-23T00:00:00Z,6.1931624,0.05478043,0.2340522
2004-01-24T00:00:00Z,6.497436,0.22835544,0.4778655
2004-01-25T00:00:00Z,6.7641025,0.102838196,0.32068396
2004-01-26T00:00:00Z,9.958119,0.10348954,0.3216979
2004-01-27T00:00:00Z,8.747863,0.10958591,0.33103764
2004-01-28T00:00:00Z,8.491453,0.14027114,0.3745279
2004-01-29T00:00:00Z,8.711111,0.19237548,0.4386063
2004-01-30T00:00:00Z,8.788034,0.26606247,0.51581246
2004-01-31T00:00:00Z,4.120513,0.0721618,0.2686295
2004-02-01T00:00:00Z,4.1871796,0.1421618,0.37704352
2004-02-02T00:00:00Z,4.0145297,0.5240112,0.7238862
2004-02-03T00:00:00Z,7.5299144,0.17056292,0.41299266
2004-02-04T00:00:00Z,6.0700855,0.22573534,0.47511613
2004-02-05T00:00:00Z,2.8299146,0.09676982,0.3110785
2004-02-06T00:00:00Z,6.065812,0.08537283,0.2921863
2004-02-07T00:00:00Z,6.31453,0.09108017,0.30179492
2004-02-08T00:00:00Z,10.923077,0.148687,0.38559952
2004-02-09T00:00:00Z,6.942735,0.19384763,0.4402813
2004-02-10T00:00:00Z,4.305983,0.19453286,0.44105878
2004-02-11T00:00:00Z,4.4205127,0.024230769,0.15566236
2004-02-12T00:00:00Z,10.434188,0.009855585,0.0992753
2004-02-13T00:00:00Z,9.359829,0.028631005,0.16920699
2004-02-14T00:00:00Z,8.841025,0.06985411,0.26429927
2004-02-15T00:00:00Z,5.5333333,0.1724138,0.4152274
2004-02-16T00:00:00Z,7.123077,0.002997347,0.054748036
2004-02-17T00:00:00Z,6.2478633,0.03993074,0.19982678
2004-02-18T00:00:00Z,7.9017096,0.008100501,0.09000278
2004-02-19T00:00:00Z,5.2102566,0.049549073,0.22259621
2004-02-20T00:00:00Z,7.5128207,0.021644562,0.14712091
2004-02-21T00:00:00Z,5.0700855,0.025907751,0.16095886
2004-02-22T00:00:00Z,3.7470086,0.011650457,0.107937284
2004-02-23T00:00:00Z,4.828205,0.103766575,0.3221282
2004-02-24T00:00:00Z,2.3264956,0.002136752,0.046225015
2004-02-25T00:00:00Z,2.8752136,0.007569997,0.08700573
2004-02-26T00:00:00Z,2.9846153,0.026140584,0.1616805
2004-02-27T00:00:00Z,2.5307693,0.03387268,0.18404531
2004-02-28T00:00:00Z,3.9076922,0.07692308,0.2773501
2004-02-29T00:00:00Z,3.4811966,0.10550545,0.32481602
2004-03-01T00:00:00Z,6.0188036,0.26188475,0.51174676
2004-03-02T00:00:00Z,3.0811965,0.041712347,0.20423602
2004-03-03T00:00:00Z,3.657265,0.069192454,0.2630446
2004-03-04T00:00:00Z,3.8692307,0.39421752,0.6278674
2004-03-05T00:00:00Z,7.1324787,0.27669466,0.5260177
2004-03-06T00:00:00Z,4.032479,0.22634983,0.47576237
2004-03-07T00:00:00Z,4.4923077,0.26295757,0.5127939
2004-03-08T00:00:00Z,3.7871795,0.23750663,0.48734653
2004-03-09T00:00:00Z,4.4555554,0.010766284,0.103760704
2004-03-10T00:00:00Z,8.55812,0.023317123,0.15269946
2004-03-11T00:00:00Z,8.966666,0.011724138,0.10827806
2004-03-12T00:00:00Z,4.6376066,0.039435603,0.19858399
2004-03-13T00:00:00Z,8.16923,0.22559682,0.47497034
2004-03-14T00:00:00Z,8.623077,0.037824932,0.19448633
2004-03-15T00:00:00Z,3.980342,0.012799882,0.11313657
2004-03-16T00:00:00Z,5.5495725,0.1166593,0.34155425
2004-03-17T00:00:00Z,7.2641025,0.43232095,0.6575112
2004-03-18T00:00:00Z,4.3931623,0.015814913,0.12575735
2004-03-19T00:00:00Z,6.6307693,0.014045093,0.118512
2004-03-20T00:00:00Z,11.7384615,0.029801061,0.17262983
2004-03-21T00:00:00Z,7.1923075,0.0984748,0.31380695
2004-03-22T00:00:00Z,8.333333,0.018275863,0.13518825
2004-03-23T00:00:00Z,4.8931623,0.09667698,0.3109292
2004-03-24T00:00:00Z,3.2777777,0.08967433,0.29945672
2004-03-25T00:00:00Z,2.5179486,0.003899204,0.06244361
2004-03-26T00:00:00Z,5.1811967,0.010333039,0.10165156
2004-03-27T00:00:00Z,9.478633,0.08652225,0.29414666
2004-03-28T00:00:00Z,7.7871795,0.7837135,0.88527596
2004-03-29T00:00:00Z,8.762393,0.005642499,0.075116575
2004-03-30T00:00:00Z,4.428205,0.012042441,0.10973805
2004-03-31T00:00:00Z,5.482906,0.012463897,0.111641824
2004-04-01T00:00:00Z,4.025641,0.002612732,0.05111489
2004-04-02T00:00:00Z,3.2538462,0.02285146,0.15116699
2004-04-03T00:00:00Z,7.6931624,0.08167698,0.28579184
2004-04-04T00:00:00Z,3.5752137,0.07843207,0.28005725
2004-04-05T00:00:00Z,5.1931624,0.015470086,0.1243788
2004-04-06T00:00:00Z,3.8401709,0.031044798,0.17619534
2004-04-07T00:00:00Z,5.0042734,0.08248158,0.28719607
2004-04-08T00:00:00Z,4.5991454,0.020257885,0.1423302
2004-04-09T00:00:00Z,3.2213676,0.19445328,0.44096857
2004-04-10T00:00:00Z,3.7948718,0.039111406,0.19776604
2004-04-11T00:00:00Z,3.52906,0.002596522,0.05095608
2004-04-12T00:00:00Z,2.2692308,0.014217507,0.119237185
2004-04-13T00:00:00Z,3.2299144,0.004528441,0.06729369
2004-04-14T00:00:00Z,2.1188035,0.006022694,0.077606015
2004-04-15T00:00:00Z,7.1726494,0.007866195,0.08869157
2004-04-16T00:00:00Z,4.2495728,0.24838343,0.4983808
2004-04-17T00:00:00Z,3.3547008,0.018361332,0.13550399
2004-04-18T00:00:00Z,7.2358975,0.096286476,0.31030062
2004-04-19T00:00:00Z,4.5119658,0.015200413,0.12328995
2004-04-20T00:00:00Z,6.4991455,0.011119952,0.10545119
2004-04-21T00:00:00Z,4.236752,0.011999705,0.10954317
2004-04-22T00:00:00Z,3.003419,0.009470969,0.09731891
2004-04-23T00:00:00Z,4.7444444,0.009042146,0.095090196
2004-04-24T00:00:00Z,5.376923,0.017652519,0.13286279
2004-04-25T00:00:00Z,3.78547,0.028838785,0.16981986
2004-04-26T00:00:00Z,6.7452993,0.06336133,0.25171676
2004-04-27T00:00:00Z,4.411111,0.08616858,0.29354486
2004-04-28T00:00:00Z,6.022222,0.4043295,0.6358691
2004-04-29T00:00:00Z,3.6247864,0.007225169,0.085001
2004-04-30T00:00:00Z,2.8777778,0.012088123,0.109946
2004-05-01T00:00:00Z,2.6965811,0.01722959,0.13126153
2004-05-02T00:00:00Z,3.1418803,0.0667654,0.25839
2004-05-03T00:00:00Z,3.417094,0.114877686,0.33893612
2004-05-04T00:00:00Z,4.248718,0.062175065,0.24934928
2004-05-05T00:00:00Z,3.5273504,0.016831713,0.1297371
2004-05-06T00:00:00Z,4.645299,0.09267168,0.30442023
2004-05-07T00:00:00Z,2.6333334,0.013275862,0.11522093
2004-05-08T00:00:00Z,3.9179487,0.009244032,0.09614589
2004-05-09T00:00:00Z,6.594872,0.06842175,0.26157552
2004-05-10T00:00:00Z,6.503419,0.011195107,0.10580693
2004-05-11T00:00:00Z,6.9854703,0.41073534,0.64088637
