Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
110, eco3, 43338, 12.0460796529605, 0.8444090636393, 27.7650791453228, 6.90107988370483, 2732.83065669851, 0.625201901333703, 37.702478194656, 1.63805436337625, 0.220522405279431, 41.4357607642254, 1827.03747288754, 0, 0, 0, 
110, eco1, 93059, 4.97736919588648, 4.65561632942542, 31.2641764901836, 1.80006232605121, 2751.27818910584, 3.15486949139793, 11.3920630997539, 0.888242942649287, 0.0171826475676721, 22.3544203139943, 924.91920179671, 0, 0, 0, 
120, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
120, eco2, 51531, 1.42062059731036, 8.37497816848111, 203.964720265471, 1.13203702625604, 2580.15934097922, 0.0130989113349246, 6.23942869340785, 1.21994527565931, 0.254817488502067, 51.4532805495721, 1314.65166598746, 0, 0, 0, 
120, eco3, 43338, 1.75481102035165, 0.704416447459504, 20.2062624025105, 3.67695786607596, 2526.53954958697, 0.581014352300521, 30.9382297291061, 0.734736259172089, 0.0987585952282062, 40.844362914763, 1692.08376021044, 0, 0, 0, 
120, eco1, 93059, 1.25764300067699, 3.55419679987965, 26.4179499027499, 0.559096917009639, 2491.78909079186, 2.48089921447684, 7.39200937039942, 0.53105019396297, 0.0128305698535338, 21.4482210210727, 925.787704574517, 0, 0, 0, 
130, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
130, eco2, 51531, 0.531485901690245, 5.74374648269973, 170.025964953135, 0.758669538724263, 2464.15177271933, 0.013351186664338, 5.74021462808795, 0.695775358522055, 0.109409869787118, 50.0580815431488, 1322.35648444626, 0, 0, 0, 
130, eco3, 43338, 0.523835894595967, 0.531450459181319, 14.1961788730444, 1.79671420000923, 2401.52438968111, 0.531727352438968, 28.3123817435045, 0.418224191240943, 0.0685310812681711, 40.6290553325027, 1576.48514006184, 0, 0, 0, 
130, eco1, 93059, 0.457967525978143, 2.49600790896098, 22.7759163541409, 0.395007468380275, 2289.24414618683, 1.85994906457194, 6.10437464404303, 0.285302872371291, 0.00629708034687671, 20.9249830752533, 914.476128047798, 0, 0, 0, 
