TIMESTEP,MEAN(C),VARIANCE(C^2),STD_DEV(C)
1987-12-20T00:00:00Z,-6.92008,0.19711465,0.44397596
1987-12-21T00:00:00Z,-9.08332,0.16241379,0.40300596
1987-12-22T00:00:00Z,-9.8953,0.1542234,0.39271286
1987-12-23T00:00:00Z,-6.67136,0.16221191,0.40275538
1987-12-24T00:00:00Z,-8.29786,0.1819997,0.42661422
1987-12-25T00:00:00Z,-11.33976,0.188687,0.4343812
1987-12-26T00:00:00Z,-11.6483,0.19206601,0.43825337
1987-12-27T00:00:00Z,-8.78248,0.15497053,0.39366296
1987-12-28T00:00:00Z,-8.99787,0.17406867,0.41721538
1987-12-29T00:00:00Z,-13.23035,0.17642057,0.42002448
1987-12-30T00:00:00Z,-9.34574,0.16196434,0.40244794
1987-12-31T00:00:00Z,-14.52778,1.1243294,1.0603441
1988-01-01T00:00:00Z,-17.41752,1.0447981,1.0221536
1988-01-02T00:00:00Z,-13.94913,0.9452579,0.9722437
1988-01-03T00:00:00Z,-12.81238,1.3504701,1.1620973
1988-01-04T00:00:00Z,-22.29273,0.4572959,0.67623657
1988-01-05T00:00:00Z,-23.59872,0.35096818,0.59242564
1988-01-06T00:00:00Z,-24.15684,0.47202182,0.6870384
1988-01-07T00:00:00Z,-19.07308,0.58213526,0.7629779
1988-01-08T00:00:00Z,-19.55085,0.28111994,0.53020746
1988-01-09T00:00:00Z,-21.89957,0.40269378,0.63458157
1988-01-10T00:00:00Z,-16.1517,0.42154878,0.64926785
1988-01-11T00:00:00Z,-15.78077,0.43370026,0.65855926
1988-01-12T00:00:00Z,-21.78248,0.2942809,0.5424766
1988-01-13T00:00:00Z,-24.39103,0.4146817,0.64395785
1988-01-14T00:00:00Z,-23.87565,1.1188196,1.0577427
1988-01-15T00:00:00Z,-10.1483,0.6849971,0.8276455
1988-01-16T00:00:00Z,-6.48932,0.83033746,0.91122854
1988-01-17T00:00:00Z,-7.80897,0.45209548,0.67238045
1988-01-18T00:00:00Z,-10.5534,0.5060227,0.7113527
1988-01-19T00:00:00Z,-8.98847,0.3780769,0.6148796
1988-01-20T00:00:00Z,-11.93204,0.39320955,0.6270642
1988-01-21T00:00:00Z,-16.16794,0.8288992,0.910439
1988-01-22T00:00:00Z,-13.83546,0.33142498,0.5756952
1988-01-23T00:00:00Z,-17.17734,0.26976275,0.5193869
1988-01-24T00:00:00Z,-16.1782,0.23928382,0.48916647
1988-01-25T00:00:00Z,-20.23119,0.58912617,0.7675455
1988-01-26T00:00:00Z,-22.49273,0.9147097,0.95640457
1988-01-27T00:00:00Z,-19.53547,0.9979767,0.99898785
1988-01-28T00:00:00Z,-17.7329,0.44970527,0.6706007
1988-01-29T00:00:00Z,-9.13376,1.0594754,1.0293082
1988-01-30T00:00:00Z,-9.56965,0.29521367,0.5433357
1988-01-31T00:00:00Z,-11.78846,1.2741114,1.1287655
1988-02-01T00:00:00Z,-19.17905,1.261562,1.1231928
1988-02-02T00:00:00Z,-19.90812,3.3300412,1.8248401
1988-02-03T00:00:00Z,-15.66794,0.66579574,0.8159631
1988-02-04T00:00:00Z,-20.89701,1.8866504,1.373554
1988-02-05T00:00:00Z,-20.72948,0.5223342,0.72272694
1988-02-06T00:00:00Z,-23.47051,0.34405836,0.5865649
1988-02-07T00:00:00Z,-19.27479,0.4236045,0.65084904
1988-02-08T00:00:00Z,-21.1936,0.49903184,0.70642185
1988-02-09T00:00:00Z,-19.67222,0.2619157,0.511777
1988-02-10T00:00:00Z,-23.34743,0.29732096,0.54527146
1988-02-11T00:00:00Z,-22.64487,0.3015252,0.5491131
1988-02-12T00:00:00Z,-22.00641,0.61041117,0.78128815
1988-02-13T00:00:00Z,-22.0047,0.3254303,0.57046497
1988-02-14T00:00:00Z,-14.85343,0.17274684,0.41562822
1988-02-15T00:00:00Z,-14.82776,0.20139846,0.4487744
1988-02-16T00:00:00Z,-13.81068,0.17913057,0.4232382
1988-02-17T00:00:00Z,-11.16196,0.21157973,0.45997795
1988-02-18T00:00:00Z,-11.87223,0.42829502,0.65444255
1988-02-19T00:00:00Z,-6.0919,0.2831447,0.53211343
1988-02-20T00:00:00Z,-23.11324,0.19286178,0.43916032
1988-02-21T00:00:00Z,-20.66538,0.32855436,0.57319665
1988-02-22T00:00:00Z,-13.8141,0.28335544,0.53231144
1988-02-23T00:00:00Z,-17.77137,0.20117742,0.44852805
1988-02-24T00:00:00Z,-15.3859,0.22559682,0.47497034
1988-02-25T00:00:00Z,-18.47393,0.3387327,0.58200747
1988-02-26T00:00:00Z,-13.0705,0.2045756,0.45230034
1988-02-27T00:00:00Z,-10.7081,0.36642057,0.60532683
1988-02-28T00:00:00Z,-9.5611,0.9465134,0.9728892
1988-02-29T00:00:00Z,-14.7047,0.359051,0.59920865
1988-03-01T00:00:00Z,-15.7799,0.281425,0.53049505
1988-03-02T00:00:00Z,-13.10642,0.2198939,0.46892846
1988-03-03T00:00:00Z,-15.57392,0.61959475,0.7871434
1988-03-04T00:00:00Z,-13.29102,0.8793369,0.93772966
1988-03-05T00:00:00Z,-11.9047,0.7980165,0.8933177
1988-03-06T00:00:00Z,-1.89017,0.8491483,0.9214924
1988-03-07T00:00:00Z,-0.79444,0.3657663,0.60478616
1988-03-08T00:00:00Z,-1.7372,0.35009283,0.5916864
1988-03-09T00:00:00Z,-2.7295,0.20767905,0.45571816
1988-03-10T00:00:00Z,-4.51667,0.22793104,0.47742122
1988-03-11T00:00:00Z,-7.78846,0.21669762,0.4655079
1988-03-12T00:00:00Z,-10.06794,0.24338196,0.49333757
1988-03-13T00:00:00Z,-10.19016,0.2544931,0.5044731
1988-03-14T00:00:00Z,-8.9158,0.205028,0.45280018
1988-03-15T00:00:00Z,-6.03632,0.21722516,0.4660742
1988-03-16T00:00:00Z,-4.51667,0.41344827,0.6429994
1988-03-17T00:00:00Z,-6.93546,0.21642499,0.465215
1988-03-18T00:00:00Z,-4.4731,0.40144563,0.6335974
1988-03-19T00:00:00Z,-11.10386,0.19474801,0.44130263
1988-03-20T00:00:00Z,-13.9423,0.15795755,0.39743873
1988-03-21T00:00:00Z,-15.40214,0.15889625,0.39861792
1988-03-22T00:00:00Z,-6.71238,0.15547009,0.39429694
1988-03-23T00:00:00Z,-3.26197,0.27295902,0.5224548
1988-03-24T00:00:00Z,-7.78077,0.17938992,0.42354447
1988-03-25T00:00:00Z,2.01238,0.16460802,0.40571913
1988-03-26T00:00:00Z,-3.73377,0.22257884,0.47178262
1988-03-27T00:00:00Z,-5.35514,0.31342176,0.5598408
1988-03-28T00:00:00Z,-3.16965,0.42331713,0.65062827
1988-03-29T00:00:00Z,-0.35,0.72948277,0.8540976
1988-03-30T00:00:00Z,-0.7611,0.40961686,0.64001316
1988-03-31T00:00:00Z,-6.02692,0.903687,0.9506245
1988-04-01T00:00:00Z,-8.56025,1.5671353,1.2518528
1988-04-02T00:00:00Z,-7.01923,1.881114,1.3715371
1988-04-03T00:00:00Z,-1.04145,0.18854702,0.43422
1988-04-04T00:00:00Z,-0.3594,0.19620395,0.44294915
1988-04-05T00:00:00Z,-0.09617,0.2033687,0.45096418
1988-04-06T00:00:00Z,0.02435,0.16261274,0.4032527
1988-04-07T00:00:00Z,-0.04658,0.1436089,0.37895766
1988-04-08T00:00:00Z,-0.77137,0.112211905,0.33498046
1988-04-09T00:00:00Z,-0.7295,0.1371618,0.3703536
1988-04-10T00:00:00Z,-0.48762,0.17219423,0.41496292
1988-04-11T00:00:00Z,-0.65684,0.17978042,0.4240052
1988-04-12T00:00:00Z,-0.0141,0.1416313,0.37633935
1988-04-13T00:00:00Z,-0.16025,0.15834217,0.39792234
1988-04-14T00:00:00Z,-2.7201,0.126425,0.35556293
1988-04-15T00:00:00Z,-2.5047,0.1254303,0.3541614
1988-04-16T00:00:00Z,-0.3269,0.12472148,0.35315928
1988-04-17T00:00:00Z,-3.67307,0.0848939,0.29136556
1988-04-18T00:00:00Z,-5.1201,0.1028043,0.3206311
1988-04-19T00:00:00Z,-3.51154,0.09549072,0.30901572
1988-04-20T00:00:00Z,-1.61924,0.11059681,0.332561
1988-04-21T00:00:00Z,-1.12693,0.12403183,0.35218152
1988-04-22T00:00:00Z,-0.5218,0.15738727,0.39672065
1988-04-23T00:00:00Z,-0.4551,0.14721486,0.3836859
1988-04-24T00:00:00Z,1.0748,0.52963895,0.727763
1988-04-25T00:00:00Z,-0.55768,0.11950929,0.34570116
1988-04-26T00:00:00Z,-0.21067,0.13895816,0.3727709
1988-04-27T00:00:00Z,-0.07307,0.13334218,0.36516047
1988-04-28T00:00:00Z,0.66796,0.29820955,0.54608566
1988-04-29T00:00:00Z,7.1064,0.11092838,0.33305913
1988-04-30T00:00:00Z,4.47906,0.12363101,0.351612
1988-05-01T00:00:00Z,2.80044,5.3295903,2.3085907
1988-05-02T00:00:00Z,6.06625,0.20654435,0.4544715
1988-05-03T00:00:00Z,5.21752,0.14410846,0.3796162
1988-05-04T00:00:00Z,4.48504,0.08402004,0.2898621
1988-05-05T00:00:00Z,5.52862,0.119280875,0.34537062
1988-05-06T00:00:00Z,-1.7004,0.091831714,0.30303746
1988-05-07T00:00:00Z,-1.28846,0.14376658,0.37916562
1988-05-08T00:00:00Z,3.18762,5.498401,2.344867
1988-05-09T00:00:00Z,0.62692,2.424549,1.5570964
1988-05-10T00:00:00Z,3.96026,0.3097215,0.55652624
1988-05-11T00:00:00Z,-2.0218,0.12859416,0.3586003
1988-05-12T00:00:00Z,-2.18076,0.106803715,0.32680836
1988-05-13T00:00:00Z,-1.92606,0.09700855,0.31146196
1988-05-14T00:00:00Z,-1.2799,0.42211464,0.6497035
1988-05-15T00:00:00Z,3.01495,2.3429856,1.5306814
1988-05-16T00:00:00Z,-1.60984,0.12811376,0.35792983
1988-05-17T00:00:00Z,1.00384,0.088196285,0.2969786
1988-05-18T00:00:00Z,-1.04487,0.08842175,0.29735795
1988-05-19T00:00:00Z,8.03204,0.0851061,0.2917295
1988-05-20T00:00:00Z,6.24914,0.08318892,0.28842488
1988-05-21T00:00:00Z,6.14913,0.06508547,0.25511855
1988-05-22T00:00:00Z,4.84658,5.7872295,2.405666
1988-05-23T00:00:00Z,-0.16282,0.14285146,0.37795696
1988-05-24T00:00:00Z,-1.04316,0.109952845,0.33159137
1988-05-25T00:00:00Z,-0.67563,0.093302384,0.3054544
1988-05-26T00:00:00Z,4.39443,2.6590421,1.630657
1988-05-27T00:00:00Z,5.4893,0.31154436,0.55816156
1988-05-28T00:00:00Z,0.54318,0.17909077,0.4231912
1988-05-29T00:00:00Z,9.40212,0.5387238,0.7339781
1988-05-30T00:00:00Z,10.67565,0.16537136,0.40665877
1988-05-31T00:00:00Z,12.9953,0.29491305,0.543059
1988-06-01T00:00:00Z,2.4372,0.3057825,0.552976
1988-06-02T00:00:00Z,1.0953,0.16198201,0.4024699
1988-06-03T00:00:00Z,5.35342,0.12964338,0.36006024
1988-06-04T00:00:00Z,6.39272,0.22833039,0.4778393
1988-06-05T00:00:00Z,9.1671,0.68470526,0.82746917
1988-06-06T00:00:00Z,4.00128,4.303037,2.0743763
1988-06-07T00:00:00Z,3.03716,0.17095491,0.41346693
1988-06-08T00:00:00Z,1.86367,0.21343206,0.46198708
1988-06-09T00:00:00Z,7.53033,0.3567654,0.59729844
1988-06-10T00:00:00Z,2.53805,0.35692456,0.5974316
1988-06-11T00:00:00Z,3.05343,0.267402,0.5171093
1988-06-12T00:00:00Z,14.69702,0.5580298,0.7470139
1988-06-13T00:00:00Z,14.1423,0.53399205,0.7307476
1988-06-14T00:00:00Z,11.91067,1.1124064,1.0547068
1988-06-15T00:00:00Z,3.08932,0.4546478,0.67427576
1988-06-16T00:00:00Z,6.2252,0.18774241,0.43329254
1988-06-17T00:00:00Z,5.49102,0.8246817,0.90811986
1988-06-18T00:00:00Z,8.33547,0.24297671,0.4929267
1988-06-19T00:00:00Z,5.57394,1.520112,1.2329283
1988-06-20T00:00:00Z,18.60385,1.0449204,1.0222135
1988-06-21T00:00:00Z,13.4842,0.3076142,0.5546298
1988-06-22T00:00:00Z,13.3782,0.28445622,0.5333444
1988-06-23T00:00:00Z,3.13546,0.23142499,0.48106652
1988-06-24T00:00:00Z,2.27392,0.22528441,0.47464135
1988-06-25T00:00:00Z,5.70898,0.7455438,0.86344874
1988-06-26T00:00:00Z,4.47393,1.4276983,1.1948632
1988-06-27T00:00:00Z,4.83035,2.534869,1.5921272
1988-06-28T00:00:00Z,4.19958,0.28993517,0.53845626
1988-06-29T00:00:00Z,6.50213,1.6011376,1.2653607
1988-06-30T00:00:00Z,8.8218,0.14324933,0.37848294
1988-07-01T00:00:00Z,7.59445,0.952318,0.9758678
1988-07-02T00:00:00Z,8.2534,1.1356778,1.0656819
1988-07-03T00:00:00Z,13.28762,0.32236663,0.5677734
1988-07-04T00:00:00Z,14.75854,0.057167698,0.23909767
1988-07-05T00:00:00Z,15.91067,0.037751254,0.19429682
1988-07-06T00:00:00Z,17.07223,0.12208812,0.3494111
1988-07-07T00:00:00Z,18.7816,0.053215444,0.23068473
1988-07-08T00:00:00Z,15.41067,0.100509875,0.31703293
1988-07-09T00:00:00Z,14.3594,0.21051429,0.45881838
1988-07-10T00:00:00Z,13.5081,0.23331712,0.48302913
1988-07-11T00:00:00Z,11.42352,0.1664471,0.40797928
1988-07-12T00:00:00Z,9.31924,0.12680371,0.3560951
1988-07-13T00:00:00Z,6.16284,0.8995756,0.94845957
1988-07-14T00:00:00Z,8.56112,1.7618582,1.3273501
1988-07-15T00:00:00Z,5.72692,0.3523077,0.59355515
1988-07-16T00:00:00Z,7.1671,0.5348777,0.73135334
1988-07-17T00:00:00Z,14.2141,0.55352783,0.74399453
1988-07-18T00:00:00Z,11.53716,0.24785146,0.4978468
1988-07-19T00:00:00Z,13.3577,0.47295755,0.6877191
1988-07-20T00:00:00Z,12.49615,0.1357825,0.36848676
1988-07-21T00:00:00Z,12.4577,0.12968169,0.36011344
1988-07-22T00:00:00Z,13.71154,0.06497347,0.25489894
1988-07-23T00:00:00Z,13.79617,0.07250663,0.26927054
1988-07-24T00:00:00Z,12.52178,0.08842175,0.29735795
1988-07-25T00:00:00Z,12.603,0.12768494,0.3573303
1988-07-26T00:00:00Z,8.8782,0.8629045,0.9289265
1988-07-27T00:00:00Z,9.22265,0.56527996,0.751851
1988-07-28T00:00:00Z,11.30642,0.26989388,0.51951313
1988-07-29T00:00:00Z,11.41754,0.6820395,0.8258568
1988-07-30T00:00:00Z,14.66284,3.0561273,1.7481782
1988-07-31T00:00:00Z,13.11495,2.1686752,1.4726423
1988-08-01T00:00:00Z,11.4799,0.29470086,0.54286355
1988-08-02T00:00:00Z,11.2124,0.13443561,0.3666546
1988-08-03T00:00:00Z,13.08846,0.6413528,0.800845
1988-08-04T00:00:00Z,15.53204,0.086312994,0.29379073
1988-08-05T00:00:00Z,11.26537,0.20338196,0.4509789
1988-08-06T00:00:00Z,11.76025,0.1861008,0.431394
1988-08-07T00:00:00Z,17.67394,0.1876982,0.43324152
1988-08-08T00:00:00Z,15.50726,0.11488211,0.33894265
1988-08-09T00:00:00Z,11.76965,0.14245506,0.3774322
1988-08-10T00:00:00Z,12.68762,0.38012525,0.616543
1988-08-11T00:00:00Z,13.44232,1.0062335,1.0031118
1988-08-12T00:00:00Z,16.2953,0.09060271,0.30100283
1988-08-13T00:00:00Z,12.6859,0.21214855,0.46059585
1988-08-14T00:00:00Z,13.15426,0.100412615,0.31687948
1988-08-15T00:00:00Z,17.74914,0.13318892,0.36495057
1988-08-16T00:00:00Z,13.1047,0.3904303,0.6248442
1988-08-17T00:00:00Z,12.82522,0.094983794,0.3081944
1988-08-18T00:00:00Z,12.06112,0.082030654,0.28640994
1988-08-19T00:00:00Z,12.37136,0.09186708,0.30309582
1988-08-20T00:00:00Z,12.2517,0.07275567,0.2697326
1988-08-21T00:00:00Z,12.32778,0.07519157,0.2742108
1988-08-22T00:00:00Z,12.2953,0.07853375,0.28023872
1988-08-23T00:00:00Z,12.44573,0.069205716,0.2630698
1988-08-24T00:00:00Z,13.09188,0.07228264,0.26885432
1988-08-25T00:00:00Z,12.25598,0.0738432,0.27174106
1988-08-26T00:00:00Z,11.64657,0.0698158,0.2642268
1988-08-27T00:00:00Z,12.00384,0.070954904,0.26637363
1988-08-28T00:00:00Z,11.203,0.07406425,0.27214748
1988-08-29T00:00:00Z,11.09103,0.06812997,0.2610172
1988-08-30T00:00:00Z,11.58676,0.06872384,0.2621523
1988-08-31T00:00:00Z,10.9799,0.12470085,0.35313007
1988-09-01T00:00:00Z,11.95342,0.13050546,0.36125538
1988-09-02T00:00:00Z,14.4098,0.10742411,0.32775617
1988-09-03T00:00:00Z,11.41924,0.1528382,0.39094526
1988-09-04T00:00:00Z,9.26367,0.087914824,0.29650435
1988-09-05T00:00:00Z,7.10983,0.10259652,0.32030693
1988-09-06T00:00:00Z,9.41668,0.08362069,0.2891724
1988-09-07T00:00:00Z,10.59615,0.12061008,0.34728962
1988-09-08T00:00:00Z,10.69702,0.11906425,0.3450569
1988-09-09T00:00:00Z,10.39443,0.13438697,0.3665883
1988-09-10T00:00:00Z,9.41754,0.12928087,0.3595565
1988-09-11T00:00:00Z,9.00555,0.13111112,0.36209267
1988-09-12T00:00:00Z,9.21667,0.13706897,0.37022826
1988-09-13T00:00:00Z,9.22607,0.13597406,0.3687466
1988-09-14T00:00:00Z,9.8611,0.10927203,0.3305632
1988-09-15T00:00:00Z,9.21923,0.12076923,0.34751868
1988-09-16T00:00:00Z,8.75512,0.1203183,0.3468693
1988-09-17T00:00:00Z,9.07736,0.11459033,0.33851194
1988-09-18T00:00:00Z,8.63033,0.17779988,0.42166322
1988-09-19T00:00:00Z,8.58077,0.18973474,0.43558553
1988-09-20T00:00:00Z,6.32522,0.09998379,0.31620213
1988-09-21T00:00:00Z,6.0175,0.09997053,0.31618115
1988-09-22T00:00:00Z,6.73376,0.11050987,0.33243024
1988-09-23T00:00:00Z,8.03118,0.1884365,0.43409273
1988-09-24T00:00:00Z,8.0175,0.14807397,0.3848038
1988-09-25T00:00:00Z,8.2423,0.14761274,0.38420403
1988-09-26T00:00:00Z,6.01324,0.12544799,0.35418636
1988-09-27T00:00:00Z,5.76965,0.10917919,0.33042276
1988-09-28T00:00:00Z,5.0175,0.11876363,0.344621
1988-09-29T00:00:00Z,5.37136,0.14221191,0.37710994
1988-09-30T00:00:00Z,4.63973,0.13179044,0.36302954
1988-10-01T00:00:00Z,6.04916,0.1516372,0.3894062
1988-10-02T00:00:00Z,4.26623,0.08947539,0.29912436
1988-10-03T00:00:00Z,3.5235,0.12972295,0.36017072
1988-10-04T00:00:00Z,0.79104,0.10019894,0.31654215
1988-10-05T00:00:00Z,-0.30555,0.12749042,0.35705802
1988-10-06T00:00:00Z,1.47308,0.112997346,0.3361508
1988-10-07T00:00:00Z,3.4953,0.09680961,0.3111424
1988-10-08T00:00:00Z,3.42266,0.121831715,0.349044
1988-10-09T00:00:00Z,3.6312,0.10688476,0.32693234
1988-10-10T00:00:00Z,0.72094,0.082596526,0.2873961
1988-10-11T00:00:00Z,-2.35856,0.11078839,0.3328489
1988-10-12T00:00:00Z,-3.25342,0.132402,0.36387086
1988-10-13T00:00:00Z,-0.9064,0.12058356,0.34725142
1988-10-14T00:00:00Z,3.69103,0.10675066,0.3267272
1988-10-15T00:00:00Z,4.01324,0.18079281,0.42519736
1988-10-16T00:00:00Z,4.13375,0.22257884,0.47178262
1988-10-17T00:00:00Z,2.2483,0.12258326,0.35011894
1988-10-18T00:00:00Z,-0.36112,0.09582376,0.30955413
1988-10-19T00:00:00Z,0.14315,0.0968494,0.31120634
1988-10-20T00:00:00Z,1.69787,0.08699971,0.29495713
1988-10-21T00:00:00Z,0.62777,0.1267433,0.35601026
1988-10-22T00:00:00Z,-1.66453,0.15245947,0.39046058
1988-10-23T00:00:00Z,0.83975,0.14679044,0.38313243
1988-10-24T00:00:00Z,-0.5705,0.22509284,0.4744395
1988-10-25T00:00:00Z,-1.9534,0.15102269,0.38861638
1988-10-26T00:00:00Z,-2.2953,0.11887857,0.34478772
1988-10-27T00:00:00Z,-1.20896,0.090371355,0.3006183
1988-10-28T00:00:00Z,-5.85343,0.12791924,0.357658
1988-10-29T00:00:00Z,-7.356,0.161257,0.40156817
1988-10-30T00:00:00Z,-6.34147,0.13820218,0.37175554
1988-10-31T00:00:00Z,-0.8175,0.15117742,0.3888154
1988-11-01T00:00:00Z,-2.39017,0.09466549,0.30767757
1988-11-02T00:00:00Z,-2.64146,0.08958149,0.29930168
1988-11-03T00:00:00Z,0.4876,0.13909078,0.37294877
1988-11-04T00:00:00Z,-0.5423,0.1072679,0.3275178
1988-11-05T00:00:00Z,-2.15427,0.17110227,0.4136451
1988-11-06T00:00:00Z,-3.2466,0.1036089,0.32188335
1988-11-07T00:00:00Z,-2.82862,0.11100501,0.33317414
1988-11-08T00:00:00Z,-1.16794,0.10079575,0.31748348
1988-11-09T00:00:00Z,0.5577,0.121061005,0.3479382
1988-11-10T00:00:00Z,-3.04316,0.12029767,0.34683955
1988-11-11T00:00:00Z,-3.45597,0.11711907,0.34222662
1988-11-12T00:00:00Z,-0.4141,0.13266578,0.36423314
1988-11-13T00:00:00Z,-0.75086,0.18025789,0.42456788
1988-11-14T00:00:00Z,-2.02265,0.13269378,0.36427158
1988-11-15T00:00:00Z,-1.697,0.120615974,0.34729812
1988-11-16T00:00:00Z,-3.17734,0.16321102,0.40399384
1988-11-17T00:00:00Z,-4.697,0.12613322,0.35515237
1988-11-18T00:00:00Z,-5.47993,0.1353905,0.3679545
1988-11-19T00:00:00Z,-2.61667,0.10603448,0.32562935
1988-11-20T00:00:00Z,-4.05768,0.13985412,0.37397075
1988-11-21T00:00:00Z,-5.08503,0.15402004,0.39245388
1988-11-22T00:00:00Z,-3.39017,0.12656204,0.3557556
1988-11-23T00:00:00Z,-1.69272,0.14867522,0.38558424
1988-11-24T00:00:00Z,-0.45255,0.14335544,0.37862307
1988-11-25T00:00:00Z,-0.48847,0.10135279,0.31835952
1988-11-26T00:00:00Z,-0.76026,0.10403183,0.32253966
1988-11-27T00:00:00Z,-4.6611,0.13461685,0.3669017
1988-11-28T00:00:00Z,-8.06965,0.14452402,0.38016316
1988-11-29T00:00:00Z,-6.5201,0.12556292,0.3543486
1988-11-30T00:00:00Z,-9.9158,0.35795903,0.59829676
1988-12-01T00:00:00Z,-10.96625,0.28757885,0.53626376
1988-12-02T00:00:00Z,-4.51838,0.45183614,0.67218757
1988-12-03T00:00:00Z,-8.17563,0.20054376,0.44782114
1988-12-04T00:00:00Z,-7.25086,0.20353374,0.45114714
1988-12-05T00:00:00Z,-3.56452,0.44332156,0.66582394
1988-12-06T00:00:00Z,-4.06965,0.28366196,0.5325993
1988-12-07T00:00:00Z,-11.63462,0.2501061,0.5001061
1988-12-08T00:00:00Z,-15.30555,0.29249042,0.5408238
1988-12-09T00:00:00Z,-16.90128,0.27045092,0.520049
1988-12-10T00:00:00Z,-20.30298,0.35389185,0.5948881
1988-12-11T00:00:00Z,-19.58248,0.25910845,0.50902694
1988-12-12T00:00:00Z,-12.01667,0.41844827,0.6468758
1988-12-13T00:00:00Z,-8.33716,0.23819628,0.48805356
1988-12-14T00:00:00Z,-16.29615,0.30319628,0.5506326
1988-12-15T00:00:00Z,-20.96367,0.3837769,0.6194973
1988-12-16T00:00:00Z,-15.2611,0.26565135,0.51541376
1988-12-17T00:00:00Z,-15.09275,0.20039935,0.44765985
1988-12-18T00:00:00Z,-14.71583,0.18847628,0.43413854
1988-12-19T00:00:00Z,-8.8876,0.21805629,0.466965
1988-12-20T00:00:00Z,-14.12864,0.2034188,0.45101973
1988-12-21T00:00:00Z,-14.2184,0.20131889,0.44868574
1988-12-22T00:00:00Z,-7.43888,0.29599616,0.5440553
1988-12-23T00:00:00Z,-6.72266,0.3978662,0.63076633
1988-12-24T00:00:00Z,-15.2876,0.56460804,0.75140405
1988-12-25T00:00:00Z,-16.7081,0.66590333,0.816029
1988-12-26T00:00:00Z,-15.41752,0.27859122,0.5278174
1988-12-27T00:00:00Z,-9.7953,0.55474067,0.74480915
1988-12-28T00:00:00Z,-18.85085,0.3604303,0.6003585
1988-12-29T00:00:00Z,-20.76111,0.40444446,0.63595945
1988-12-30T00:00:00Z,-14.56708,0.45453286,0.6741905
1988-12-31T00:00:00Z,-11.97993,0.29332155,0.5415917
1989-01-01T00:00:00Z,-11.06965,0.25348952,0.50347745
1989-01-02T00:00:00Z,-14.7782,0.32462865,0.56976193
1989-01-03T00:00:00Z,-13.0534,0.167402,0.4091479
1989-01-04T00:00:00Z,-13.5996,0.15993516,0.39991894
1989-01-05T00:00:00Z,-7.97907,0.6105276,0.78136265
1989-01-06T00:00:00Z,-7.50983,0.45966548,0.6779863
1989-01-07T00:00:00Z,-7.62607,0.82838786,0.91015816
1989-01-08T00:00:00Z,-20.88077,0.4154244,0.64453423
1989-01-09T00:00:00Z,-21.69189,0.5190068,0.72042125
1989-01-10T00:00:00Z,-21.8517,0.95120394,0.97529685
1989-01-11T00:00:00Z,-21.92606,1.3735603,1.1719899
1989-01-12T00:00:00Z,-13.94828,0.38741085,0.62242335
1989-01-13T00:00:00Z,-15.3953,0.6814648,0.8255088
1989-01-14T00:00:00Z,-6.03718,0.6221618,0.78877234
1989-01-15T00:00:00Z,-10.52607,0.38097405,0.61723095
1989-01-16T00:00:00Z,-13.7987,0.8252785,0.9084484
1989-01-17T00:00:00Z,-10.7004,0.85528,0.9248135
1989-01-18T00:00:00Z,-7.27308,0.5823077,0.7630909
1989-01-19T00:00:00Z,-11.04658,0.52774686,0.7264619
1989-01-20T00:00:00Z,-19.10213,0.7216549,0.84950274
1989-01-21T00:00:00Z,-14.36368,0.50791484,0.7126814
1989-01-22T00:00:00Z,-6.89957,1.2395903,1.1133689
1989-01-23T00:00:00Z,-7.03034,0.5474551,0.7399021
1989-01-24T00:00:00Z,-14.25257,0.5709416,0.75560683
1989-01-25T00:00:00Z,-11.55683,0.5494356,0.74123925
1989-01-26T00:00:00Z,-9.69102,1.0239921,1.0119249
1989-01-27T00:00:00Z,-9.40555,0.7790421,0.8826336
1989-01-28T00:00:00Z,-7.88248,0.29203948,0.54040676
1989-01-29T00:00:00Z,-7.6577,0.53830236,0.7336909
1989-01-30T00:00:00Z,-7.197,0.6894091,0.8303066
1989-01-31T00:00:00Z,-15.25,0.36482757,0.60400957
1989-02-01T00:00:00Z,-23.49445,0.49783525,0.7055744
1989-02-02T00:00:00Z,-23.85085,0.6374993,0.7984355
1989-02-03T00:00:00Z,-27.32436,1.2103714,1.1001688
1989-02-04T00:00:00Z,-27.42863,1.0225568,1.0112154
1989-02-05T00:00:00Z,-22.41239,0.391677,0.625841
1989-02-06T00:00:00Z,-17.86967,0.6017654,0.7757354
1989-02-07T00:00:00Z,-14.01838,0.5526982,0.74343675
1989-02-08T00:00:00Z,-21.08419,0.59657973,0.7723857
1989-02-09T00:00:00Z,-21.42948,0.77681696,0.8813722
1989-02-10T00:00:00Z,-16.70725,0.8776407,0.9368248
1989-02-11T00:00:00Z,-10.58674,0.58251697,0.763228
1989-02-12T00:00:00Z,-10.57563,0.69916445,0.83616054
1989-02-13T00:00:00Z,-8.2312,1.2403331,1.1137024
1989-02-14T00:00:00Z,-12.79786,0.9318273,0.965312
1989-02-15T00:00:00Z,-22.06283,0.59388596,0.77063996
1989-02-16T00:00:00Z,-23.78846,1.0082493,1.0041162
1989-02-17T00:00:00Z,-22.9577,1.056923,1.0280676
1989-02-18T00:00:00Z,-21.63462,0.92993367,0.9643307
1989-02-19T00:00:00Z,-23.73717,0.7880239,0.8877071
1989-02-20T00:00:00Z,-16.12864,2.0834188,1.4434053
