TIMESTEP,MEAN(C),VARIANCE(C^2),STD_DEV(C)
1989-02-18T00:00:00Z,-9.8252,0.40446654,0.63597685
1989-02-19T00:00:00Z,-8.99445,0.4019732,0.63401353
1989-02-20T00:00:00Z,-6.22864,0.42652225,0.6530867
1989-02-21T00:00:00Z,-3.22266,0.2992455,0.54703337
1989-02-22T00:00:00Z,-7.66965,0.27486885,0.52427936
1989-02-23T00:00:00Z,-7.8577,0.3858886,0.6211993
1989-02-24T00:00:00Z,-4.80726,0.42591658,0.6526229
1989-02-25T00:00:00Z,-1.2064,0.21179046,0.46020696
1989-02-26T00:00:00Z,-3.68845,0.1765252,0.42014903
1989-02-27T00:00:00Z,-9.05256,0.3978382,0.63074416
1989-02-28T00:00:00Z,-5.72437,0.052785147,0.22975019
1989-03-01T00:00:00Z,-10.297,0.33061597,0.5749922
1989-03-02T00:00:00Z,-13.89786,0.02131005,0.14597963
1989-03-03T00:00:00Z,-7.3782,0.044628646,0.21125494
1989-03-04T00:00:00Z,-6.5936,0.033859417,0.18400928
1989-03-05T00:00:00Z,-6.27308,0.06903183,0.2627391
1989-03-06T00:00:00Z,-8.57477,0.058776893,0.24243946
1989-03-07T00:00:00Z,-6.25684,0.05167698,0.22732572
1989-03-08T00:00:00Z,-1.36625,0.0770616,0.2775997
1989-03-09T00:00:00Z,2.2919,0.021248158,0.14576748
1989-03-10T00:00:00Z,3.4278,0.015881225,0.12602073
1989-03-11T00:00:00Z,4.5483,0.02034188,0.14262496
1989-03-12T00:00:00Z,-0.7611,0.09375479,0.30619404
1989-03-13T00:00:00Z,3.62863,0.011694665,0.10814188
1989-03-14T00:00:00Z,1.5483,0.009307398,0.096474856
1989-03-15T00:00:00Z,-4.21668,0.020172413,0.14202963
1989-03-16T00:00:00Z,-5.1611,0.07340996,0.27094272
1989-03-17T00:00:00Z,-7.04145,0.02854701,0.1689586
1989-03-18T00:00:00Z,-4.2876,0.029090775,0.17056018
1989-03-19T00:00:00Z,-2.47224,0.018467434,0.13589494
1989-03-20T00:00:00Z,-2.18333,0.028965518,0.17019258
1989-03-21T00:00:00Z,-2.92692,0.025755968,0.16048665
1989-03-22T00:00:00Z,-0.50898,0.0334748,0.1829612
1989-03-23T00:00:00Z,4.17224,0.022088123,0.14862074
1989-03-24T00:00:00Z,3.80813,0.018317124,0.13534077
1989-03-25T00:00:00Z,3.92095,0.03069997,0.17521407
1989-03-26T00:00:00Z,4.39016,0.040872384,0.2021692
1989-03-27T00:00:00Z,4.9936,0.11885942,0.34475994
1989-03-28T00:00:00Z,5.0466,0.039298557,0.19823864
1989-03-29T00:00:00Z,-0.18418,0.013131447,0.11459253
1989-03-30T00:00:00Z,3.03976,0.01541114,0.12414162
1989-03-31T00:00:00Z,3.78674,0.21786177,0.46675664
1989-04-01T00:00:00Z,4.34658,0.24257442,0.49251845
1989-04-02T00:00:00Z,5.06283,0.23302387,0.48272547
1989-04-03T00:00:00Z,4.85427,0.22351606,0.47277486
1989-04-04T00:00:00Z,8.34402,0.9310846,0.96492726
1989-04-05T00:00:00Z,5.47906,0.18776894,0.43332314
1989-04-06T00:00:00Z,6.03375,0.3286133,0.573248
1989-04-07T00:00:00Z,4.88247,0.6820395,0.8258568
1989-04-08T00:00:00Z,2.30557,1.3204215,1.1490959
1989-04-09T00:00:00Z,1.90725,0.20712349,0.45510823
1989-04-10T00:00:00Z,3.27136,0.25997052,0.50987303
1989-04-11T00:00:00Z,3.703,0.20320219,0.45077953
1989-04-12T00:00:00Z,4.83975,0.19920425,0.44632304
1989-04-13T00:00:00Z,4.9406,0.22758326,0.47705686
1989-04-14T00:00:00Z,5.82437,0.1996817,0.44685757
1989-04-15T00:00:00Z,5.07308,0.21713528,0.46597776
1989-04-16T00:00:00Z,11.13888,0.3423755,0.5851286
1989-04-17T00:00:00Z,9.66882,0.31274682,0.5592377
1989-04-18T00:00:00Z,5.80557,0.19662835,0.44342795
1989-04-19T00:00:00Z,6.37563,0.25537136,0.5053428
1989-04-20T00:00:00Z,7.7902,0.20414825,0.45182768
1989-04-21T00:00:00Z,7.5671,0.23298113,0.48268119
1989-04-22T00:00:00Z,4.93377,0.2070616,0.45504022
1989-04-23T00:00:00Z,5.00897,0.21502653,0.46370953
1989-04-24T00:00:00Z,9.54147,1.2533746,1.1195421
1989-04-25T00:00:00Z,11.88076,0.21938992,0.46839076
1989-04-26T00:00:00Z,12.13717,0.23733422,0.4871696
1989-04-27T00:00:00Z,10.80215,0.1832066,0.4280264
1989-04-28T00:00:00Z,8.92437,0.18692307,0.43234602
1989-04-29T00:00:00Z,7.43975,0.31161803,0.5582276
1989-04-30T00:00:00Z,4.37393,0.8868361,0.9417198
1989-05-01T00:00:00Z,6.48162,0.93528444,0.96710104
1989-05-02T00:00:00Z,8.17394,1.7037327,1.3052711
1989-05-03T00:00:00Z,12.03716,0.9492308,0.97428477
1989-05-04T00:00:00Z,12.68078,0.7197347,0.8483718
1989-05-05T00:00:00Z,11.69018,0.82656205,0.9091546
1989-05-06T00:00:00Z,4.44573,0.83972293,0.916364
1989-05-07T00:00:00Z,7.99957,0.9128662,0.95544034
1989-05-08T00:00:00Z,9.55087,0.8128441,0.90157866
1989-05-09T00:00:00Z,9.87136,0.8496257,0.92175144
1989-05-10T00:00:00Z,10.52606,0.76442236,0.8743125
1989-05-11T00:00:00Z,10.94232,0.8353714,0.9139865
1989-05-12T00:00:00Z,16.9577,1.3086472,1.1439612
1989-05-13T00:00:00Z,17.69103,1.1315782,1.0637567
1989-05-14T00:00:00Z,14.65682,0.9178839,0.9580626
1989-05-15T00:00:00Z,13.51238,0.82529765,0.90845895
1989-05-16T00:00:00Z,14.01837,1.005112,1.0025527
1989-05-17T00:00:00Z,21.81753,1.0035912,1.001794
1989-05-18T00:00:00Z,21.76025,0.86265254,0.92879087
1989-05-19T00:00:00Z,17.4184,0.8164913,0.9035991
1989-05-20T00:00:00Z,17.456,0.816257,0.90346944
1989-05-21T00:00:00Z,19.22692,0.82299733,0.907192
1989-05-22T00:00:00Z,18.7936,0.88403183,0.94022965
1989-05-23T00:00:00Z,17.2953,0.78991306,0.8887705
1989-05-24T00:00:00Z,13.26367,0.9951562,0.99757516
1989-05-25T00:00:00Z,18.95513,1.1232493,1.0598346
1989-05-26T00:00:00Z,18.83376,0.9487857,0.9740563
1989-05-27T00:00:00Z,11.67224,1.3507088,1.1622
1989-05-28T00:00:00Z,15.66454,0.78832155,0.8878747
1989-05-29T00:00:00Z,13.16625,0.82895815,0.9104714
1989-05-30T00:00:00Z,11.52007,0.81366634,0.9020346
1989-05-31T00:00:00Z,13.89443,0.8895594,0.9431646
1989-06-01T00:00:00Z,14.7688,0.71291924,0.84434545
1989-06-02T00:00:00Z,16.597,1.0438918,1.0217103
1989-06-03T00:00:00Z,15.5158,1.1102004,1.0536605
1989-06-04T00:00:00Z,10.72607,0.8326982,0.912523
1989-06-05T00:00:00Z,10.40212,0.7745859,0.8801056
1989-06-06T00:00:00Z,12.4799,0.82573533,0.9086998
1989-06-07T00:00:00Z,12.68163,0.8313189,0.9117669
1989-06-08T00:00:00Z,7.30386,0.8654377,0.93028903
1989-06-09T00:00:00Z,12.78503,1.2269511,1.1076783
1989-06-10T00:00:00Z,16.13802,0.74968314,0.86584246
1989-06-11T00:00:00Z,16.07223,0.7515709,0.86693186
1989-06-12T00:00:00Z,15.02606,0.7399396,0.8601974
1989-06-13T00:00:00Z,7.91238,0.85753906,0.92603403
1989-06-14T00:00:00Z,12.03375,0.9125788,0.9552899
1989-06-15T00:00:00Z,12.3859,0.9043899,0.9509942
1989-06-16T00:00:00Z,13.85085,0.82577515,0.9087217
1989-06-17T00:00:00Z,16.5748,1.184639,1.0884112
1989-06-18T00:00:00Z,17.75598,0.98194665,0.9909322
1989-06-19T00:00:00Z,17.91754,1.0323843,1.0160631
1989-06-20T00:00:00Z,22.32607,3.5025258,1.8715036
1989-06-21T00:00:00Z,23.15597,0.92936045,0.9640334
1989-06-22T00:00:00Z,20.63632,1.0779148,1.0382267
1989-06-23T00:00:00Z,17.81326,0.7116549,0.8435964
1989-06-24T00:00:00Z,18.25085,0.84749925,0.92059726
1989-06-25T00:00:00Z,16.60726,0.8785028,0.9372848
1989-06-26T00:00:00Z,15.95342,0.7184365,0.8476063
1989-06-27T00:00:00Z,20.70812,0.94986886,0.9746122
1989-06-28T00:00:00Z,15.8799,2.712632,1.647007
1989-06-29T00:00:00Z,13.55087,1.3521545,1.1628218
1989-06-30T00:00:00Z,18.82778,0.66570884,0.8159098
1989-07-01T00:00:00Z,18.52435,0.61244035,0.7825857
1989-07-02T00:00:00Z,20.2141,0.66094166,0.81298316
1989-07-03T00:00:00Z,26.20727,1.9252269,1.3875254
1989-07-04T00:00:00Z,25.84573,2.115585,1.4545051
1989-07-05T00:00:00Z,25.07137,0.69790155,0.83540505
1989-07-06T00:00:00Z,26.1842,0.59899354,0.7739467
1989-07-07T00:00:00Z,25.49102,0.9603714,0.97998536
1989-07-08T00:00:00Z,22.25427,0.8490333,0.92143005
1989-07-09T00:00:00Z,20.43633,0.7015355,0.83757716
1989-07-10T00:00:00Z,24.34487,0.7754907,0.8806195
1989-07-11T00:00:00Z,24.33376,0.82016504,0.90562963
1989-07-12T00:00:00Z,19.61923,0.7950796,0.8916724
1989-07-13T00:00:00Z,20.35513,0.80962867,0.8997937
1989-07-14T00:00:00Z,20.91326,0.8061376,0.8978517
1989-07-15T00:00:00Z,18.01238,0.66478044,0.8153407
1989-07-16T00:00:00Z,18.0175,0.7470395,0.86431444
1989-07-17T00:00:00Z,19.05685,0.8190908,0.90503633
1989-07-18T00:00:00Z,19.38333,0.64827585,0.8051558
1989-07-19T00:00:00Z,21.05428,0.854723,0.92451227
1989-07-20T00:00:00Z,22.9064,0.89282495,0.94489413
1989-07-21T00:00:00Z,21.60897,0.6876127,0.82922417
1989-07-22T00:00:00Z,20.25085,0.67749923,0.8231034
1989-07-23T00:00:00Z,20.92352,0.6450678,0.80316114
1989-07-24T00:00:00Z,22.70727,0.68005455,0.82465416
1989-07-25T00:00:00Z,24.5269,0.7461008,0.86377126
1989-07-26T00:00:00Z,25.08846,0.7158356,0.84607065
1989-07-27T00:00:00Z,28.14315,0.8904701,0.9436472
1989-07-28T00:00:00Z,21.5842,0.7302004,0.85451764
1989-07-29T00:00:00Z,18.57308,0.68196285,0.82581043
1989-07-30T00:00:00Z,16.96368,0.6341217,0.7963176
1989-07-31T00:00:00Z,18.1329,0.2798777,0.5290347
1989-08-01T00:00:00Z,22.63973,0.6452387,0.80326754
1989-08-02T00:00:00Z,27.35598,0.33591217,0.5795793
1989-08-03T00:00:00Z,27.81753,0.37169465,0.60966766
1989-08-04T00:00:00Z,27.6252,0.4289493,0.6549422
1989-08-05T00:00:00Z,24.67822,1.859801,1.3637452
1989-08-06T00:00:00Z,19.0688,0.76567787,0.8750302
1989-08-07T00:00:00Z,17.57223,0.37363985,0.6112609
1989-08-08T00:00:00Z,23.17822,0.35997346,0.5999779
1989-08-09T00:00:00Z,23.0449,0.36204243,0.60169965
1989-08-10T00:00:00Z,22.14572,0.30472296,0.55201715
1989-08-11T00:00:00Z,22.30898,0.28519893,0.5340402
1989-08-12T00:00:00Z,21.53976,0.2800663,0.5292129
1989-08-13T00:00:00Z,21.63802,0.25968316,0.50959116
1989-08-14T00:00:00Z,17.9064,0.30006632,0.5477831
1989-08-15T00:00:00Z,18.2235,0.35265398,0.5938468
1989-08-16T00:00:00Z,20.16024,0.29713526,0.54510117
1989-08-17T00:00:00Z,18.81753,0.24600501,0.49598894
1989-08-18T00:00:00Z,21.75512,1.5241114,1.234549
1989-08-19T00:00:00Z,22.8235,0.8835161,0.93995535
1989-08-20T00:00:00Z,21.31497,0.3583304,0.59860706
1989-08-21T00:00:00Z,21.27563,0.29812998,0.5460128
1989-08-22T00:00:00Z,18.05856,0.273547,0.5230172
1989-08-23T00:00:00Z,19.02862,0.3423843,0.5851362
1989-08-24T00:00:00Z,18.23718,0.28681698,0.535553
1989-08-25T00:00:00Z,17.95684,0.23822871,0.4880868
1989-08-26T00:00:00Z,20.88503,0.30091658,0.54855865
1989-08-27T00:00:00Z,20.91238,0.38771147,0.6226648
1989-08-28T00:00:00Z,22.79702,0.30871943,0.55562526
1989-08-29T00:00:00Z,19.0449,0.23669761,0.4865158
1989-08-30T00:00:00Z,18.85513,0.25807694,0.5080127
1989-08-31T00:00:00Z,18.76025,0.043169763,0.20777334
1989-09-01T00:00:00Z,18.63375,0.12878573,0.3588673
1989-09-02T00:00:00Z,19.8013,0.09683024,0.31117558
1989-09-03T00:00:00Z,20.09103,0.034681696,0.18623023
1989-09-04T00:00:00Z,18.5081,0.101937816,0.31927702
1989-09-05T00:00:00Z,21.62777,0.7938123,0.8909614
1989-09-06T00:00:00Z,23.6748,0.1411907,0.3757535
1989-09-07T00:00:00Z,24.38674,0.09734453,0.31200084
1989-09-08T00:00:00Z,23.24914,0.36111996,0.6009326
1989-09-09T00:00:00Z,21.88845,0.04100796,0.20250422
1989-09-10T00:00:00Z,17.16024,0.09403183,0.3066461
1989-09-11T00:00:00Z,16.28588,0.060596816,0.2461642
1989-09-12T00:00:00Z,16.6329,0.48642942,0.6974449
1989-09-13T00:00:00Z,15.9799,0.111597404,0.33406198
1989-09-14T00:00:00Z,16.26794,0.06562334,0.25617054
1989-09-15T00:00:00Z,18.0466,0.6160227,0.78487116
1989-09-16T00:00:00Z,19.25854,0.2157884,0.4645303
1989-09-17T00:00:00Z,19.84915,0.40594754,0.63714015
1989-09-18T00:00:00Z,23.02947,2.7294033,1.6520905
1989-09-19T00:00:00Z,22.13717,2.437162,1.5611411
1989-09-20T00:00:00Z,20.15,0.10810345,0.3287909
1989-09-21T00:00:00Z,20.0064,0.2161008,0.46486643
1989-09-22T00:00:00Z,19.96197,0.19951075,0.44666627
1989-09-23T00:00:00Z,10.93548,0.092804305,0.304638
1989-09-24T00:00:00Z,14.77905,0.055872384,0.2363734
1989-09-25T00:00:00Z,14.47906,0.07466549,0.27324986
1989-09-26T00:00:00Z,11.6936,0.101100795,0.3179635
1989-09-27T00:00:00Z,15.26537,0.032175068,0.1793741
1989-09-28T00:00:00Z,15.40554,0.072145596,0.26859933
1989-09-29T00:00:00Z,14.73803,0.19278662,0.43907472
1989-09-30T00:00:00Z,15.54403,1.9431535,1.3939704
1989-10-01T00:00:00Z,20.01837,0.40131888,0.63349736
1989-10-02T00:00:00Z,20.19787,0.16648246,0.4080226
1989-10-03T00:00:00Z,7.18676,0.04182729,0.20451722
1989-10-04T00:00:00Z,10.2218,0.03669761,0.19156621
1989-10-05T00:00:00Z,10.21752,0.039453287,0.19862852
1989-10-06T00:00:00Z,10.1825,0.040832598,0.20207077
1989-10-07T00:00:00Z,6.31667,0.060689654,0.2463527
1989-10-08T00:00:00Z,6.39443,0.046283524,0.21513607
1989-10-09T00:00:00Z,9.2047,0.04284409,0.20698814
1989-10-10T00:00:00Z,8.97906,0.033113763,0.18197188
1989-10-11T00:00:00Z,11.70043,0.42631447,0.65292764
1989-10-12T00:00:00Z,11.80984,0.40897584,0.6395122
1989-10-13T00:00:00Z,13.48077,2.086459,1.444458
1989-10-14T00:00:00Z,9.63033,0.036592986,0.19129293
1989-10-15T00:00:00Z,9.14913,0.03905099,0.19761322
1989-10-16T00:00:00Z,8.14657,0.038264073,0.19561204
1989-10-17T00:00:00Z,4.9859,0.06525199,0.25544468
1989-10-18T00:00:00Z,4.8107,0.0408547,0.20212546
1989-10-19T00:00:00Z,5.68163,0.04166372,0.20411693
1989-10-20T00:00:00Z,9.02093,0.05518273,0.23491004
1989-10-21T00:00:00Z,9.0876,0.06029767,0.24555585
1989-10-22T00:00:00Z,10.52947,0.054575596,0.2336142
1989-10-23T00:00:00Z,13.64572,0.08196434,0.28629413
1989-10-24T00:00:00Z,13.49615,0.19974801,0.44693178
1989-10-25T00:00:00Z,17.67907,0.31725168,0.563251
1989-10-26T00:00:00Z,21.21838,0.20614648,0.45403355
1989-10-27T00:00:00Z,21.0363,0.11860448,0.34439
1989-10-28T00:00:00Z,16.4389,5.058927,2.2492058
1989-10-29T00:00:00Z,12.5269,0.04075597,0.20188108
1989-10-30T00:00:00Z,11.00384,0.08578249,0.2928865
1989-10-31T00:00:00Z,3.9594,0.07568671,0.27511218
1989-11-01T00:00:00Z,1.1517,0.068100505,0.26096073
1989-11-02T00:00:00Z,-0.7483,0.07085912,0.26619378
1989-11-03T00:00:00Z,0.5141,0.10197613,0.319337
1989-11-04T00:00:00Z,3.31155,0.083594166,0.28912655
1989-11-05T00:00:00Z,4.92266,0.073383436,0.27089378
1989-11-06T00:00:00Z,3.15853,0.091133215,0.30188277
1989-11-07T00:00:00Z,4.74316,0.09150457,0.3024972
1989-11-08T00:00:00Z,5.42352,0.08782641,0.29635522
1989-11-09T00:00:00Z,4.88333,0.07293104,0.27005747
1989-11-10T00:00:00Z,2.4184,0.073387854,0.27090192
1989-11-11T00:00:00Z,4.16625,0.07119953,0.2668324
1989-11-12T00:00:00Z,1.2705,0.086816974,0.29464722
1989-11-13T00:00:00Z,3.81155,0.07980106,0.28249082
1989-11-14T00:00:00Z,2.25768,0.07519894,0.27422425
1989-11-15T00:00:00Z,1.30728,0.07160625,0.26759344
1989-11-16T00:00:00Z,-1.49103,0.083647214,0.28921828
1989-11-17T00:00:00Z,-7.86112,0.101858236,0.31915238
1989-11-18T00:00:00Z,-3.0329,0.06539493,0.2557243
1989-11-19T00:00:00Z,4.2423,0.07795756,0.2792088
1989-11-20T00:00:00Z,4.62863,0.06893604,0.26255673
1989-11-21T00:00:00Z,-5.75855,0.1071677,0.32736477
1989-11-22T00:00:00Z,-3.3483,0.068445325,0.26162058
1989-11-23T00:00:00Z,-2.87565,0.08709549,0.29511946
1989-11-24T00:00:00Z,0.49786,0.06648246,0.25784194
1989-11-25T00:00:00Z,0.8799,0.07108016,0.26660863
1989-11-26T00:00:00Z,-0.5936,0.105583556,0.32493624
1989-11-27T00:00:00Z,1.0765,0.086791925,0.2946047
1989-11-28T00:00:00Z,-6.73548,0.17918362,0.42330086
1989-11-29T00:00:00Z,0.17736,0.10355585,0.32180095
1989-11-30T00:00:00Z,-2.8859,0.106803715,0.32680836
1989-12-01T00:00:00Z,0.37136,0.24497053,0.49494496
1989-12-02T00:00:00Z,0.1312,0.32498822,0.57007736
1989-12-03T00:00:00Z,-4.70725,0.24367522,0.4936347
1989-12-04T00:00:00Z,-2.26624,0.2632685,0.513097
1989-12-05T00:00:00Z,1.1859,0.23938993,0.4892749
1989-12-06T00:00:00Z,-5.9141,0.33076924,0.5751254
1989-12-07T00:00:00Z,-12.5611,0.23116858,0.48079994
1989-12-08T00:00:00Z,-3.17393,0.4523534,0.6725722
1989-12-09T00:00:00Z,-2.2517,0.3756867,0.61293286
1989-12-10T00:00:00Z,-6.16282,0.2759549,0.5253141
1989-12-11T00:00:00Z,-11.52607,0.19580165,0.4424948
1989-12-12T00:00:00Z,-9.07734,0.6801076,0.82468635
1989-12-13T00:00:00Z,-6.50727,0.19884762,0.44592333
1989-12-14T00:00:00Z,-8.82947,0.19888595,0.4459663
1989-12-15T00:00:00Z,-12.6671,0.27901563,0.5282193
1989-12-16T00:00:00Z,-10.1235,0.27179193,0.5213367
1989-12-17T00:00:00Z,-7.85856,0.17251253,0.41534626
1989-12-18T00:00:00Z,-7.36027,0.33523872,0.578998
1989-12-19T00:00:00Z,-10.73377,0.73275125,0.8560089
1989-12-20T00:00:00Z,-18.37223,0.5646743,0.75144815
1989-12-21T00:00:00Z,-18.80042,0.7928662,0.89043033
1989-12-22T00:00:00Z,-14.36796,0.5132095,0.71638644
1989-12-23T00:00:00Z,-8.24402,0.17453286,0.4177713
1989-12-24T00:00:00Z,-4.68162,0.15011199,0.3874429
1989-12-25T00:00:00Z,-3.50727,0.10626142,0.32597762
1989-12-26T00:00:00Z,-11.54572,0.30679193,0.553888
1989-12-27T00:00:00Z,-8.88077,0.118183024,0.34377757
1989-12-28T00:00:00Z,-9.86967,0.1505585,0.3880187
1989-12-29T00:00:00Z,-13.10898,0.42123342,0.64902496
1989-12-30T00:00:00Z,-8.23377,0.13809608,0.37161282
1989-12-31T00:00:00Z,-2.55683,0.14633216,0.38253385
1990-01-01T00:00:00Z,0.1064,0.13265252,0.36421493
1990-01-02T00:00:00Z,1.39443,0.16766283,0.40946653
1990-01-03T00:00:00Z,2.93292,0.32056734,0.56618667
1990-01-04T00:00:00Z,-2.14146,0.51802975,0.71974283
1990-01-05T00:00:00Z,-7.65854,0.18165046,0.4262047
1990-01-06T00:00:00Z,-0.58246,0.12686709,0.35618407
1990-01-07T00:00:00Z,2.13717,0.13767904,0.37105128
1990-01-08T00:00:00Z,3.36282,0.1959549,0.44266793
1990-01-09T00:00:00Z,1.27648,0.21368848,0.4622645
1990-01-10T00:00:00Z,1.83633,0.1087769,0.32981342
1990-01-11T00:00:00Z,3.6064,0.117824934,0.34325635
1990-01-12T00:00:00Z,-6.96454,0.25073534,0.5007348
1990-01-13T00:00:00Z,-3.95768,0.33778515,0.58119285
1990-01-14T00:00:00Z,1.1953,0.20749927,0.45552087
1990-01-15T00:00:00Z,-0.03803,0.4024418,0.634383
1990-01-16T00:00:00Z,-0.68418,0.15968317,0.39960375
1990-01-17T00:00:00Z,1.82864,0.25048777,0.5004875
1990-01-18T00:00:00Z,-1.3466,0.15429856,0.39280856
1990-01-19T00:00:00Z,-0.07307,0.24437666,0.49434468
1990-01-20T00:00:00Z,-2.56452,0.88452846,0.9404937
1990-01-21T00:00:00Z,-1.43546,0.19676982,0.44358745
1990-01-22T00:00:00Z,1.03118,0.108264074,0.32903507
1990-01-23T00:00:00Z,1.09017,0.1834586,0.42832068
1990-01-24T00:00:00Z,1.80642,0.23316976,0.48287654
1990-01-25T00:00:00Z,-0.73633,0.34394932,0.5864719
1990-01-26T00:00:00Z,-0.0107,0.22016504,0.46921748
1990-01-27T00:00:00Z,1.3013,0.38338196,0.6191785
1990-01-28T00:00:00Z,-3.96967,0.86745507,0.93137264
1990-01-29T00:00:00Z,0.07308,0.35713527,0.597608
1990-01-30T00:00:00Z,1.08077,0.31732094,0.5633125
1990-01-31T00:00:00Z,-2.30384,0.42423075,0.65133
1990-02-01T00:00:00Z,-2.7406,0.45620394,0.6754287
1990-02-02T00:00:00Z,-10.6765,0.3200678,0.56574535
1990-02-03T00:00:00Z,-2.72523,0.1313631,0.36244047
1990-02-04T00:00:00Z,-1.65854,0.22527115,0.47462738
1990-02-05T00:00:00Z,1.63717,0.28526524,0.53410226
1990-02-06T00:00:00Z,-0.43546,0.19659741,0.44339305
1990-02-07T00:00:00Z,2.35,0.24275862,0.4927054
1990-02-08T00:00:00Z,2.89187,0.24486884,0.49484223
1990-02-09T00:00:00Z,2.5235,0.25851607,0.5084447
1990-02-10T00:00:00Z,-2.9423,0.35399204,0.5949723
1990-02-11T00:00:00Z,-2.544,0.39211908,0.6261941
1990-02-12T00:00:00Z,2.3893,0.14723401,0.38371083
1990-02-13T00:00:00Z,1.3312,0.26516062,0.5149375
1990-02-14T00:00:00Z,-9.61326,1.3257928,1.1514307
1990-02-15T00:00:00Z,-3.04316,0.3370218,0.58053577
1990-02-16T00:00:00Z,-5.03205,0.29338196,0.54164743
1990-02-17T00:00:00Z,-6.57477,0.27050102,0.52009714
1990-02-18T00:00:00Z,-0.15513,0.23945624,0.48934266
1990-02-19T00:00:00Z,-6.46796,0.28924403,0.53781414
1990-02-20T00:00:00Z,-0.15342,0.5436089,0.73729837
1990-02-21T00:00:00Z,4.49188,0.2005585,0.4478376
1990-02-22T00:00:00Z,3.05428,0.31558502,0.56176955
1990-02-23T00:00:00Z,-2.23548,0.07539051,0.27457333
1990-02-24T00:00:00Z,-8.65684,0.15822871,0.39777973
1990-02-25T00:00:00Z,-12.5517,0.37499705,0.61237
1990-02-26T00:00:00Z,-1.2654,0.14907162,0.38609794
1990-02-27T00:00:00Z,-1.0953,0.12732685,0.35682887
1990-02-28T00:00:00Z,-1.03034,0.042110227,0.20520777
1990-03-01T00:00:00Z,6.12606,0.042870615,0.2070522
1990-03-02T00:00:00Z,0.14657,0.27222958,0.52175623
1990-03-03T00:00:00Z,-6.3064,0.14661804,0.38290736
1990-03-04T00:00:00Z,-4.89786,0.021654878,0.14715597
1990-03-05T00:00:00Z,-4.8483,0.036031537,0.18981974
1990-03-06T00:00:00Z,-2.22608,0.035284407,0.18784145
1990-03-07T00:00:00Z,0.35854,0.0859608,0.29319072
1990-03-08T00:00:00Z,4.13802,0.06106248,0.24710824
1990-03-09T00:00:00Z,5.65768,0.053647216,0.23161869
1990-03-10T00:00:00Z,5.7201,0.05452844,0.23351325
1990-03-11T00:00:00Z,5.79446,0.05421456,0.2328402
1990-03-12T00:00:00Z,6.30044,0.051659297,0.22728682
1990-03-13T00:00:00Z,6.06454,0.07452844,0.272999
1990-03-14T00:00:00Z,6.8688,0.061022695,0.24702772
1990-03-15T00:00:00Z,8.4893,0.41309607,0.6427255
1990-03-16T00:00:00Z,7.16454,0.10452844,0.3233086
1990-03-17T00:00:00Z,5.08248,0.05738432,0.23955025
1990-03-18T00:00:00Z,1.31667,0.03189655,0.17859606
1990-03-19T00:00:00Z,2.2406,0.13016947,0.36079004
1990-03-20T00:00:00Z,5.34146,0.053719424,0.23177451
1990-03-21T00:00:00Z,5.71154,0.04204244,0.20504253
1990-03-22T00:00:00Z,6.04745,0.06576923,0.25645512
1990-03-23T00:00:00Z,-1.33805,0.62278664,0.7891683
1990-03-24T00:00:00Z,1.5782,0.3901459,0.6246166
1990-03-25T00:00:00Z,5.3782,0.05204244,0.22812812
1990-03-26T00:00:00Z,-0.09702,0.60423666,0.7773266
1990-03-27T00:00:00Z,3.56112,0.052203067,0.2284799
1990-03-28T00:00:00Z,4.77392,0.026146479,0.16169873
1990-03-29T00:00:00Z,6.13888,0.10703065,0.32715538
1990-03-30T00:00:00Z,6.93804,0.09657972,0.31077278
1990-03-31T00:00:00Z,5.85513,0.6841114,0.8271103
1990-04-01T00:00:00Z,7.43292,0.8236708,0.9075631
1990-04-02T00:00:00Z,2.88247,0.39548776,0.6288782
1990-04-03T00:00:00Z,2.8594,0.3168936,0.562933
1990-04-04T00:00:00Z,5.55,0.9932759,0.9966323
1990-04-05T00:00:00Z,1.5577,0.3974403,0.6304287
1990-04-06T00:00:00Z,-0.1953,0.8778441,0.93693334
1990-04-07T00:00:00Z,2.75683,0.29943562,0.5472071
1990-04-08T00:00:00Z,6.33462,0.34855437,0.59038496
1990-04-09T00:00:00Z,6.04403,0.411257,0.6412932
1990-04-10T00:00:00Z,4.54318,0.33736664,0.5808327
1990-04-11T00:00:00Z,2.47393,0.33735338,0.5808213
1990-04-12T00:00:00Z,3.92523,0.33739758,0.58085936
1990-04-13T00:00:00Z,7.39016,0.39897582,0.6316453
1990-04-14T00:00:00Z,7.43377,0.3584409,0.59869933
1990-04-15T00:00:00Z,5.32778,0.4567433,0.67582786
1990-04-16T00:00:00Z,4.81155,0.343939,0.5864631
1990-04-17T00:00:00Z,4.00128,0.34286472,0.5855465
1990-04-18T00:00:00Z,6.397,0.46837458,0.684379
1990-04-19T00:00:00Z,7.19787,0.41648248,0.6453545
1990-04-20T00:00:00Z,13.86453,0.45711464,0.6761025
1990-04-21T00:00:00Z,12.4671,0.40591216,0.6371124
1990-04-22T00:00:00Z,15.10897,0.5034748,0.70955956
1990-04-23T00:00:00Z,22.11154,1.0708356,1.0348119
1990-04-24T00:00:00Z,22.15682,0.6032287,0.77667797
1990-04-25T00:00:00Z,22.39785,0.72751695,0.85294604
1990-04-26T00:00:00Z,22.17565,0.5679576,0.75362957
1990-04-27T00:00:00Z,19.87563,0.44261274,0.6652915
