Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 840, 317, 42, 42, 123, 3, 
30, 841, 353, 645, 631, 73, 1, 
30, 854, 467, 606, 520, 28, 1, 
30, 861, 459, 323, 1, 4, 4, 
30, 897, 611, 27, 27, 49, 3, 
30, 898, 563, 235, 10, 11, 3, 
30, 914, 380, 484, 441, 44, 1, 
30, 977, 340, 419, 238, 19, 1, 
30, 1016, 356, 388, 375, 45, 1, 
40, 401, 1161, 1692, 1680, 334, 2, 
40, 431, 1188, 626, 1, 1, 3, 
40, 448, 1071, 198, 198, 351, 3, 
40, 456, 1054, 141, 141, 590, 4, 
40, 547, 1157, 652, 0, 0, 0, 
40, 561, 1207, 63, 60, 13, 2, 
40, 571, 921, 37, 37, 82, 3, 
40, 590, 856, 281, 0, 0, 0, 
40, 594, 850, 132, 0, 0, 0, 
40, 597, 943, 7, 0, 0, 0, 
40, 644, 872, 34, 0, 0, 0, 
40, 676, 715, 42, 41, 20, 2, 
40, 682, 714, 882, 882, 7008, 5, 
40, 701, 790, 135, 135, 236, 3, 
40, 706, 524, 92, 91, 161, 3, 
40, 722, 825, 709, 706, 150, 1.98, 
40, 731, 525, 497, 497, 884, 3, 
40, 731, 607, 429, 425, 148, 3, 
40, 779, 401, 803, 800, 81, 1, 
40, 808, 440, 22, 22, 69, 3, 
40, 833, 512, 420, 420, 1896, 4, 
40, 846, 582, 183, 182, 85, 1.88, 
40, 878, 502, 343, 343, 669, 3, 
40, 938, 346, 176, 176, 306, 3, 
40, 960, 591, 249, 249, 401, 3, 
40, 983, 353, 903, 879, 125, 1, 
50, 317, 1409, 246, 246, 250, 3, 
50, 384, 1298, 88, 88, 52, 2, 
50, 399, 1131, 259, 256, 171, 2, 
50, 475, 1244, 536, 534, 291, 2, 
50, 512, 1012, 430, 430, 320, 2, 
50, 517, 1257, 165, 165, 216, 3, 
50, 546, 1033, 61, 7, 2, 1, 
50, 584, 1052, 196, 196, 126, 2, 
50, 585, 1108, 536, 536, 196, 2, 
50, 597, 1063, 245, 245, 499, 3, 
50, 617, 715, 243, 243, 224, 2, 
50, 617, 926, 1200, 1200, 2710, 3, 
50, 656, 718, 654, 654, 1553, 3, 
50, 684, 930, 1541, 181, 1227, 4.98, 
50, 695, 827, 127, 127, 101, 2, 
50, 731, 813, 24, 24, 24, 2, 
50, 736, 657, 600, 600, 5009, 5, 
50, 767, 595, 51, 51, 44, 2, 
50, 768, 544, 999, 999, 1938, 3, 
50, 784, 390, 327, 322, 193, 2, 
50, 793, 699, 389, 389, 2896, 5, 
50, 797, 544, 39, 39, 36, 2, 
50, 845, 507, 973, 971, 646, 2, 
50, 861, 379, 209, 209, 585, 3, 
50, 876, 402, 90, 90, 62, 2, 
50, 890, 379, 236, 236, 372, 3, 
50, 898, 623, 416, 416, 874, 3, 
50, 903, 605, 219, 219, 489, 3, 
50, 917, 259, 385, 328, 191, 2, 
50, 917, 517, 815, 807, 152, 2, 
50, 997, 440, 772, 772, 1954, 3, 
60, 365, 1323, 85, 85, 76, 2, 
60, 379, 1286, 375, 375, 905, 3, 
60, 382, 1375, 204, 1, 3, 3, 
60, 442, 1249, 357, 357, 883, 3, 
60, 489, 1058, 128, 128, 359, 3, 
60, 545, 1004, 847, 847, 2146, 3, 
60, 569, 1190, 671, 670, 492, 2, 
60, 613, 1128, 229, 229, 550, 3, 
60, 618, 830, 164, 163, 124, 2, 
60, 685, 921, 56, 56, 15, 2, 
60, 698, 966, 154, 23, 61, 3, 
60, 728, 606, 158, 157, 428, 4, 
60, 732, 618, 251, 251, 396, 3, 
60, 758, 778, 317, 252, 127, 2, 
60, 813, 558, 565, 565, 1379, 3, 
60, 813, 634, 500, 500, 479, 2, 
60, 827, 349, 101, 101, 127, 2, 
60, 861, 302, 177, 177, 196, 2, 
60, 896, 507, 614, 614, 1235, 3, 
60, 969, 389, 1346, 0, 0, 0, 
60, 983, 369, 23, 23, 107, 3, 
60, 999, 420, 2028, 2027, 1798, 2, 
60, 1007, 369, 7, 7, 67, 5, 
70, 341, 1404, 766, 766, 794, 2, 
70, 558, 916, 624, 624, 3058, 4, 
70, 591, 848, 635, 635, 1563, 3, 
70, 601, 771, 97, 97, 237, 3, 
70, 625, 842, 233, 233, 272, 2, 
70, 641, 1025, 96, 96, 236, 3, 
70, 676, 732, 138, 137, 85, 2, 
70, 692, 982, 341, 341, 391, 2, 
70, 714, 685, 128, 128, 95, 1.98, 
70, 742, 578, 818, 817, 799, 2, 
70, 742, 717, 884, 884, 1347, 2, 
70, 754, 492, 252, 252, 299, 2, 
70, 764, 682, 245, 245, 356, 2, 
70, 780, 562, 174, 174, 1811, 5, 
70, 806, 442, 629, 0, 0, 0, 
70, 813, 453, 274, 0, 0, 0, 
70, 856, 532, 7, 7, 19, 3, 
70, 875, 562, 2560, 2560, 6220, 3, 
70, 888, 389, 15, 15, 42, 3, 
70, 957, 356, 600, 600, 794, 2, 
80, 368, 1297, 90, 90, 123, 1.99, 
80, 371, 1253, 7, 7, 26, 3, 
80, 411, 1169, 220, 3, 4, 2, 
80, 414, 1219, 1153, 1153, 3210, 3, 
80, 446, 1157, 162, 13, 31, 3, 
80, 485, 1191, 932, 237, 1629, 5, 
80, 537, 1085, 667, 667, 992, 2, 
80, 541, 1249, 178, 178, 138, 2, 
80, 555, 1124, 201, 201, 115, 2, 
80, 579, 1091, 339, 339, 540, 2, 
80, 594, 1164, 29, 29, 30, 2, 
80, 595, 896, 368, 368, 1088, 3, 
80, 604, 1091, 167, 167, 471, 3, 
80, 613, 723, 38, 36, 11, 1, 
80, 687, 780, 55, 55, 81, 2, 
80, 692, 679, 65, 65, 141, 3, 
80, 759, 529, 782, 779, 1165, 3, 
80, 762, 482, 54, 54, 111, 3, 
80, 801, 438, 363, 0, 0, 0, 
80, 810, 535, 166, 166, 265, 2, 
80, 812, 457, 370, 370, 3759, 5, 
80, 820, 482, 46, 46, 102, 1.98, 
80, 823, 407, 121, 0, 0, 0, 
80, 831, 390, 210, 0, 0, 0, 
80, 834, 365, 37, 0, 0, 0, 
80, 837, 616, 1262, 1262, 1919, 2, 
80, 935, 619, 1296, 1296, 6215, 4, 
80, 1000, 461, 295, 295, 365, 2, 
90, 452, 1211, 1607, 1607, 1939, 2, 
90, 461, 1086, 26, 26, 38, 1.96, 
90, 514, 997, 215, 215, 435, 3, 
90, 554, 937, 433, 433, 1026, 3, 
90, 603, 871, 402, 402, 2244, 5, 
90, 606, 1091, 279, 245, 171, 2, 
90, 613, 794, 61, 61, 79, 1.97, 
90, 618, 764, 503, 503, 653, 2, 
90, 640, 1065, 584, 584, 1629, 3, 
90, 659, 1004, 553, 553, 2593, 4, 
90, 684, 955, 166, 7, 42, 5, 
90, 703, 857, 1106, 1, 5, 4, 
90, 764, 491, 133, 133, 77, 2, 
90, 767, 651, 294, 293, 430, 2, 
90, 790, 630, 637, 549, 620, 3, 
90, 818, 450, 374, 374, 939, 3, 
90, 837, 436, 305, 305, 191, 1, 
90, 846, 326, 386, 386, 662, 2, 
90, 861, 372, 461, 461, 1364, 3, 
100, 383, 1268, 424, 424, 1138, 3, 
100, 429, 1126, 550, 549, 764, 2, 
100, 437, 1185, 828, 828, 1948, 3, 
100, 445, 1109, 482, 0, 0, 0, 
100, 472, 1102, 184, 184, 1018, 4, 
100, 504, 1149, 203, 203, 192, 2, 
100, 544, 1092, 65, 62, 22, 1, 
100, 548, 1178, 44, 44, 164, 3, 
100, 571, 1184, 249, 246, 294, 2, 
100, 575, 1117, 177, 177, 563, 3, 
100, 715, 826, 261, 261, 660, 3, 
100, 732, 640, 374, 374, 442, 1.98, 
100, 736, 559, 4, 0, 0, 0, 
100, 746, 644, 33, 33, 98, 3, 
100, 760, 772, 42, 1, 1, 1, 
100, 781, 734, 525, 0, 0, 0, 
100, 782, 582, 627, 627, 5195, 5, 
100, 814, 402, 10, 10, 13, 2, 
100, 917, 315, 9, 9, 26, 3, 
100, 927, 297, 360, 360, 639, 2, 
100, 930, 541, 189, 187, 266, 2, 
110, 305, 1423, 78, 78, 113, 2, 
110, 395, 1252, 223, 223, 1069, 4, 
110, 398, 1294, 510, 0, 0, 0, 
110, 404, 1130, 708, 708, 2376, 3, 
110, 504, 1119, 42, 42, 147, 3, 
110, 504, 1233, 634, 634, 2597, 3, 
110, 543, 1078, 156, 156, 136, 2, 
110, 618, 813, 91, 91, 201, 2, 
110, 659, 622, 771, 771, 1476, 2, 
110, 687, 636, 122, 122, 305, 3, 
110, 756, 509, 124, 121, 135, 2, 
110, 767, 453, 240, 240, 469, 2, 
110, 777, 442, 382, 382, 1207, 3, 
110, 785, 474, 59, 59, 209, 3, 
110, 804, 362, 338, 338, 1264, 3, 
110, 848, 444, 85, 85, 199, 2, 
110, 885, 573, 1051, 1051, 5499, 5, 
110, 914, 560, 330, 330, 512, 2, 
110, 931, 476, 392, 392, 564, 2, 
110, 943, 485, 120, 119, 75, 1, 
110, 1011, 339, 143, 143, 517, 3, 
110, 1026, 405, 1138, 1138, 4545, 3, 
120, 474, 1250, 805, 805, 2479, 3, 
120, 493, 1153, 158, 158, 543, 3, 
120, 517, 1234, 546, 540, 582, 2, 
120, 525, 1199, 344, 344, 257, 1, 
120, 555, 1030, 95, 95, 59, 1, 
120, 575, 1027, 676, 674, 1003, 2, 
120, 596, 796, 163, 163, 948, 4.99, 
120, 641, 811, 792, 791, 2208, 3, 
120, 701, 569, 220, 220, 702, 3, 
120, 702, 808, 431, 431, 743, 2, 
120, 787, 702, 67, 58, 16, 3, 
120, 824, 482, 503, 503, 2680, 4, 
120, 855, 418, 236, 236, 178, 1, 
120, 860, 489, 101, 99, 105, 1, 
120, 865, 369, 100, 100, 65, 3, 
120, 889, 561, 283, 178, 10, 2, 
120, 937, 411, 163, 163, 359, 2, 
120, 943, 497, 742, 742, 1196, 2, 
120, 951, 283, 371, 371, 305, 1, 
130, 321, 1415, 196, 196, 195, 2, 
130, 328, 1312, 733, 520, 286, 2, 
130, 338, 1330, 125, 125, 98, 1, 
130, 406, 1178, 84, 84, 23, 1, 
130, 436, 1201, 296, 223, 1, 1, 
130, 538, 939, 104, 104, 349, 3, 
130, 555, 1063, 53, 53, 181, 3, 
130, 563, 1076, 397, 25, 80, 3, 
130, 579, 1043, 347, 347, 842, 3, 
130, 591, 1091, 518, 518, 607, 2, 
130, 614, 868, 228, 228, 314, 2, 
130, 633, 1105, 581, 581, 1066, 2, 
130, 634, 794, 24, 23, 7, 1, 
130, 638, 1098, 351, 0, 0, 0, 
130, 689, 696, 448, 0, 0, 0, 
130, 721, 540, 543, 543, 724, 2, 
130, 730, 711, 311, 311, 491, 2, 
130, 744, 456, 654, 654, 870, 2, 
130, 752, 764, 986, 985, 2405, 3, 
130, 833, 589, 33, 33, 35, 2, 
130, 847, 415, 757, 757, 2097, 3, 
130, 849, 546, 680, 680, 1567, 3, 
130, 856, 517, 11, 11, 8, 2, 
130, 883, 488, 509, 509, 1457, 3, 
130, 973, 405, 51, 50, 151, 3, 
130, 1000, 359, 200, 200, 721, 2.99, 
