Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
84, eco3, 43338, 8508.70, 200.7, 250.2, 0.0
84, eco1, 93059, 7427.85, 172.9, 300.3, 0.0
85, eco2, 51531, 8406.41, 188.5, 252.4, 0.0
85, eco3, 43338, 8484.87, 197.4, 245.6, 0.0
85, eco1, 93059, 7450.42, 171.9, 297.9, 0.0
86, eco2, 51531, 8413.86, 186.9, 250.5, 0.0
86, eco3, 43338, 8458.81, 193.8, 241.0, 0.0
86, eco1, 93059, 7472.48, 170.4, 295.5, 0.0
87, eco2, 51531, 8420.29, 185.8, 248.6, 0.0
87, eco3, 43338, 8433.62, 190.1, 236.4, 0.0
87, eco1, 93059, 7495.54, 169.3, 293.1, 0.0
88, eco2, 51531, 8430.77, 184.6, 246.9, 0.0
88, eco3, 43338, 8411.73, 186.5, 231.8, 0.0
88, eco1, 93059, 7519.55, 168.2, 290.9, 0.0
89, eco2, 51531, 8441.03, 183.7, 245.2, 0.0
89, eco3, 43338, 8391.37, 183.4, 227.4, 0.0
89, eco1, 93059, 7544.61, 167.1, 288.7, 0.0
90, eco2, 51531, 8400.56, 182.3, 244.8, 0.0
90, eco3, 43338, 8269.59, 179.7, 225.7, 0.0
90, eco1, 93059, 7398.83, 163.4, 290.4, 0.0
91, eco2, 51531, 8415.24, 181.6, 243.0, 0.0
91, eco3, 43338, 8262.24, 178.8, 221.3, 0.0
91, eco1, 93059, 7431.67, 162.7, 286.9, 0.0
92, eco2, 51531, 8431.23, 180.9, 241.5, 0.0
92, eco3, 43338, 8256.90, 178.0, 217.7, 0.0
92, eco1, 93059, 7462.93, 161.8, 283.7, 0.0
93, eco2, 51531, 8445.91, 180.3, 240.1, 0.0
93, eco3, 43338, 8251.00, 177.2, 214.8, 0.0
93, eco1, 93059, 7494.16, 160.9, 280.8, 0.0
94, eco2, 51531, 8458.42, 179.7, 238.9, 0.0
94, eco3, 43338, 8248.51, 176.4, 212.2, 0.0
94, eco1, 93059, 7523.59, 160.0, 278.1, 0.0
95, eco2, 51531, 8472.31, 179.1, 237.8, 0.0
95, eco3, 43338, 8248.47, 175.5, 210.0, 0.0
95, eco1, 93059, 7553.16, 159.2, 275.6, 0.0
96, eco2, 51531, 8486.96, 178.6, 236.8, 0.0
96, eco3, 43338, 8250.74, 174.6, 208.1, 0.0
96, eco1, 93059, 7583.25, 158.4, 273.3, 0.0
97, eco2, 51531, 8501.77, 178.3, 236.0, 0.0
97, eco3, 43338, 8251.15, 173.9, 206.4, 0.0
97, eco1, 93059, 7613.83, 157.7, 271.1, 0.0
98, eco2, 51531, 8518.00, 177.9, 235.3, 0.0
98, eco3, 43338, 8255.77, 173.0, 204.8, 0.0
98, eco1, 93059, 7644.88, 157.0, 269.1, 0.0
99, eco2, 51531, 8531.21, 177.5, 234.6, 0.0
99, eco3, 43338, 8258.80, 172.2, 203.3, 0.0
99, eco1, 93059, 7673.11, 156.4, 267.3, 0.0
100, eco2, 51531, 8514.62, 191.5, 238.3, 0.0
100, eco3, 43338, 8219.19, 176.1, 204.0, 0.0
100, eco1, 93059, 7628.44, 174.3, 271.7, 0.0
101, eco2, 51531, 8476.96, 190.4, 240.9, 0.0
101, eco3, 43338, 8193.41, 174.3, 203.4, 0.0
101, eco1, 93059, 7589.79, 172.6, 274.3, 0.0
102, eco2, 51531, 8441.84, 189.6, 242.7, 0.0
102, eco3, 43338, 8169.03, 172.8, 202.4, 0.0
102, eco1, 93059, 7552.76, 171.2, 276.0, 0.0
103, eco2, 51531, 8409.22, 188.8, 243.9, 0.0
103, eco3, 43338, 8150.71, 171.3, 201.3, 0.0
103, eco1, 93059, 7518.23, 170.0, 277.0, 0.0
104, eco2, 51531, 8379.99, 188.1, 244.7, 0.0
104, eco3, 43338, 8136.13, 170.0, 200.0, 0.0
104, eco1, 93059, 7485.03, 169.1, 277.6, 0.0
105, eco2, 51531, 8355.58, 187.7, 245.3, 0.0
105, eco3, 43338, 8126.70, 168.8, 198.6, 0.0
105, eco1, 93059, 7454.97, 168.4, 277.9, 0.0
106, eco2, 51531, 8334.94, 187.4, 245.7, 0.0
106, eco3, 43338, 8115.94, 167.8, 197.3, 0.0
106, eco1, 93059, 7428.12, 167.7, 277.9, 0.0
107, eco2, 51531, 8318.37, 187.3, 246.0, 0.0
107, eco3, 43338, 8112.35, 167.3, 196.2, 0.0
107, eco1, 93059, 7404.56, 167.3, 277.8, 0.0
108, eco2, 51531, 8302.79, 187.3, 246.2, 0.0
108, eco3, 43338, 8109.89, 167.1, 195.2, 0.0
108, eco1, 93059, 7383.10, 167.0, 277.6, 0.0
109, eco2, 51531, 8287.02, 187.4, 246.5, 0.0
109, eco3, 43338, 8109.01, 166.9, 194.5, 0.0
109, eco1, 93059, 7363.44, 166.9, 277.4, 0.0
110, eco2, 51531, 8184.95, 186.3, 249.9, 0.0
110, eco3, 43338, 8014.81, 165.9, 197.1, 0.0
110, eco1, 93059, 7272.37, 166.0, 279.4, 0.0
111, eco2, 51531, 8182.34, 186.8, 249.3, 0.0
111, eco3, 43338, 8023.44, 166.2, 195.7, 0.0
111, eco1, 93059, 7260.57, 165.9, 278.7, 0.0
112, eco2, 51531, 8180.97, 187.4, 249.1, 0.0
112, eco3, 43338, 8035.48, 166.8, 194.8, 0.0
112, eco1, 93059, 7251.11, 166.2, 278.1, 0.0
113, eco2, 51531, 8180.18, 188.0, 249.2, 0.0
113, eco3, 43338, 8049.01, 167.3, 194.3, 0.0
113, eco1, 93059, 7243.66, 166.4, 277.8, 0.0
114, eco2, 51531, 8180.43, 188.5, 249.4, 0.0
114, eco3, 43338, 8062.59, 167.6, 194.0, 0.0
114, eco1, 93059, 7237.33, 166.6, 277.6, 0.0
115, eco2, 51531, 8180.73, 189.0, 249.9, 0.0
115, eco3, 43338, 8074.70, 167.9, 194.0, 0.0
115, eco1, 93059, 7231.56, 166.7, 277.5, 0.0
116, eco2, 51531, 8184.65, 189.2, 250.3, 0.0
116, eco3, 43338, 8090.25, 167.9, 193.8, 0.0
116, eco1, 93059, 7228.72, 166.8, 277.4, 0.0
117, eco2, 51531, 8193.06, 189.9, 250.8, 0.0
117, eco3, 43338, 8106.54, 168.3, 193.7, 0.0
117, eco1, 93059, 7228.47, 167.1, 277.4, 0.0
118, eco2, 51531, 8201.68, 190.5, 251.5, 0.0
118, eco3, 43338, 8124.09, 168.7, 193.8, 0.0
118, eco1, 93059, 7227.32, 167.3, 277.5, 0.0
119, eco2, 51531, 8210.75, 191.1, 252.2, 0.0
119, eco3, 43338, 8139.37, 168.8, 193.9, 0.0
119, eco1, 93059, 7226.41, 167.6, 277.7, 0.0
120, eco2, 51531, 8230.93, 164.4, 245.7, 0.0
