Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
114, eco2, 51531, 4225.65, 144.7, 198.7, 0.0
114, eco3, 43338, 4488.72, 141.7, 168.0, 0.0
114, eco1, 93059, 3685.19, 133.8, 231.4, 0.0
115, eco2, 51531, 4204.70, 145.0, 198.9, 0.0
115, eco3, 43338, 4459.13, 142.0, 168.2, 0.0
115, eco1, 93059, 3659.86, 133.8, 231.3, 0.0
116, eco2, 51531, 4184.05, 145.1, 199.0, 0.0
116, eco3, 43338, 4428.74, 142.2, 168.3, 0.0
116, eco1, 93059, 3634.86, 133.7, 231.2, 0.0
117, eco2, 51531, 4166.23, 145.3, 199.2, 0.0
117, eco3, 43338, 4399.39, 142.3, 168.4, 0.0
117, eco1, 93059, 3611.02, 133.6, 231.1, 0.0
118, eco2, 51531, 4149.93, 145.5, 199.5, 0.0
118, eco3, 43338, 4370.87, 142.6, 168.6, 0.0
118, eco1, 93059, 3588.27, 133.5, 231.0, 0.0
119, eco2, 51531, 4134.46, 145.6, 199.8, 0.0
119, eco3, 43338, 4342.89, 142.6, 168.8, 0.0
119, eco1, 93059, 3566.57, 133.3, 230.9, 0.0
120, eco2, 51531, 4092.63, 148.6, 201.9, 0.0
120, eco3, 43338, 4273.25, 152.7, 173.7, 0.0
120, eco1, 93059, 3502.87, 128.6, 231.1, 0.0
121, eco2, 51531, 4079.09, 148.6, 202.7, 0.0
121, eco3, 43338, 4249.40, 152.5, 175.8, 0.0
121, eco1, 93059, 3484.77, 128.2, 229.3, 0.0
122, eco2, 51531, 4066.46, 148.6, 203.4, 0.0
122, eco3, 43338, 4227.89, 152.5, 177.4, 0.0
122, eco1, 93059, 3467.13, 127.9, 227.8, 0.0
123, eco2, 51531, 4054.26, 148.5, 204.0, 0.0
123, eco3, 43338, 4207.23, 152.3, 178.7, 0.0
123, eco1, 93059, 3449.86, 127.4, 226.5, 0.0
124, eco2, 51531, 4042.18, 148.4, 204.5, 0.0
124, eco3, 43338, 4187.24, 152.2, 179.6, 0.0
124, eco1, 93059, 3432.87, 126.9, 225.2, 0.0
125, eco2, 51531, 4031.18, 148.3, 204.9, 0.0
